Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
3011179;1000025067111426231;63837331786354;(-0.081, 1.091, -0.162);(-0.040, 0.044, 0.023, 0.998);VALID;(-0.098, -0.066, 0.993);(0.000, 0.000, 0.000);66.725;VALID;(-0.072, -0.068, 0.995);(-0.033, 0.000, 0.000);0.306;3.971;12.984;VALID;(-0.125, -0.063, 0.990);(0.033, 0.000, 0.000);0.315;4.095;12.981;1.224322;0.7798854
3011180;1000025067116426668;63837331786354;(-0.081, 1.091, -0.162);(-0.040, 0.044, 0.023, 0.998);VALID;(-0.098, -0.065, 0.993);(0.000, 0.000, 0.000);66.725;VALID;(-0.071, -0.068, 0.995);(-0.033, 0.000, 0.000);0.305;3.960;12.984;VALID;(-0.125, -0.063, 0.990);(0.033, 0.000, 0.000);0.315;4.085;12.981;1.224736;0.8016674
3011181;1000025067121427101;63837331786364;(-0.081, 1.091, -0.162);(-0.039, 0.044, 0.023, 0.998);VALID;(-0.098, -0.065, 0.993);(0.000, 0.000, 0.000);66.725;VALID;(-0.071, -0.068, 0.995);(-0.033, 0.000, 0.000);0.304;3.953;12.984;VALID;(-0.124, -0.063, 0.990);(0.033, 0.000, 0.000);0.314;4.081;12.981;1.224401;0.8286896
3011182;1000025067126427533;63837331786364;(-0.081, 1.091, -0.162);(-0.039, 0.044, 0.023, 0.998);VALID;(-0.097, -0.065, 0.993);(0.000, 0.000, 0.000);66.725;VALID;(-0.070, -0.068, 0.995);(-0.033, 0.000, 0.000);0.304;3.946;12.984;VALID;(-0.124, -0.063, 0.990);(0.033, 0.000, 0.000);0.314;4.071;12.981;1.222687;0.8281205
3011183;1000025067131427963;63837331786369;(-0.081, 1.091, -0.162);(-0.039, 0.044, 0.023, 0.998);VALID;(-0.097, -0.065, 0.993);(0.000, 0.000, 0.000);66.725;VALID;(-0.070, -0.067, 0.995);(-0.033, 0.000, 0.000);0.304;3.941;12.984;VALID;(-0.124, -0.063, 0.990);(0.033, 0.000, 0.000);0.313;4.060;12.981;1.220769;0.8384106
3011184;1000025067136428391;63837331786379;(-0.081, 1.091, -0.162);(-0.039, 0.044, 0.023, 0.998);VALID;(-0.096, -0.065, 0.993);(0.000, 0.000, 0.000);66.725;VALID;(-0.069, -0.067, 0.995);(-0.033, 0.000, 0.000);0.303;3.936;12.984;VALID;(-0.123, -0.062, 0.990);(0.033, 0.000, 0.000);0.312;4.051;12.981;1.21775;0.8588804
3011185;1000025067141428818;63837331786380;(-0.081, 1.091, -0.162);(-0.039, 0.044, 0.023, 0.998);VALID;(-0.096, -0.065, 0.993);(0.000, 0.000, 0.000);66.725;VALID;(-0.069, -0.067, 0.995);(-0.033, 0.000, 0.000);0.303;3.929;12.984;VALID;(-0.123, -0.062, 0.990);(0.033, 0.000, 0.000);0.312;4.046;12.981;1.212578;0.8854747
3011186;1000025067146429244;63837331786391;(-0.081, 1.091, -0.162);(-0.039, 0.044, 0.023, 0.998);VALID;(-0.095, -0.065, 0.993);(0.000, 0.000, 0.000);66.725;VALID;(-0.068, -0.067, 0.995);(-0.033, 0.000, 0.000);0.302;3.921;12.984;VALID;(-0.122, -0.062, 0.991);(0.033, 0.000, 0.000);0.311;4.042;12.981;1.206383;0.9327343
3011187;1000025067151429667;63837331786391;(-0.081, 1.091, -0.162);(-0.039, 0.044, 0.023, 0.998);VALID;(-0.095, -0.064, 0.993);(0.000, 0.000, 0.000);66.725;VALID;(-0.067, -0.067, 0.996);(-0.033, 0.000, 0.000);0.301;3.911;12.984;VALID;(-0.122, -0.062, 0.991);(0.033, 0.000, 0.000);0.311;4.034;12.981;1.199033;0.9493932
3011188;1000025067156430062;63837331786391;(-0.081, 1.091, -0.162);(-0.039, 0.044, 0.023, 0.998);VALID;(-0.094, -0.064, 0.993);(0.000, 0.000, 0.000);66.725;VALID;(-0.066, -0.067, 0.996);(-0.033, 0.000, 0.000);0.300;3.901;12.984;VALID;(-0.121, -0.062, 0.991);(0.033, 0.000, 0.000);0.310;4.027;12.981;1.191883;0.9833267
3011189;1000025067161430455;63837331786406;(-0.081, 1.091, -0.162);(-0.039, 0.044, 0.023, 0.998);VALID;(-0.093, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.066, -0.067, 0.996);(-0.033, 0.000, 0.000);0.300;3.891;12.984;VALID;(-0.121, -0.062, 0.991);(0.033, 0.000, 0.000);0.310;4.019;12.981;1.18321;1
3011190;1000025067166430842;63837331786406;(-0.081, 1.091, -0.162);(-0.039, 0.044, 0.023, 0.998);VALID;(-0.093, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.065, -0.067, 0.996);(-0.033, 0.000, 0.000);0.299;3.884;12.984;VALID;(-0.121, -0.062, 0.991);(0.033, 0.000, 0.000);0.309;4.010;12.981;1.176767;1
3011191;1000025067171431255;63837331786406;(-0.081, 1.091, -0.162);(-0.039, 0.044, 0.023, 0.998);VALID;(-0.092, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.064, -0.066, 0.996);(-0.033, 0.000, 0.000);0.299;3.881;12.984;VALID;(-0.120, -0.062, 0.991);(0.033, 0.000, 0.000);0.308;3.993;12.981;1.174312;1
3011192;1000025067176431801;63837331786423;(-0.080, 1.091, -0.162);(-0.039, 0.043, 0.022, 0.998);VALID;(-0.092, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.063, -0.066, 0.996);(-0.033, 0.000, 0.000);0.299;3.877;12.984;VALID;(-0.120, -0.062, 0.991);(0.033, 0.000, 0.000);0.306;3.977;12.981;1.173061;1
3011193;1000025067181432480;63837331786423;(-0.080, 1.091, -0.162);(-0.039, 0.043, 0.022, 0.998);VALID;(-0.091, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.063, -0.066, 0.996);(-0.033, 0.000, 0.000);0.298;3.873;12.984;VALID;(-0.119, -0.062, 0.991);(0.033, 0.000, 0.000);0.306;3.969;12.981;1.176668;1
3011194;1000025067186433290;63837331786423;(-0.080, 1.091, -0.162);(-0.039, 0.043, 0.022, 0.998);VALID;(-0.090, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.062, -0.066, 0.996);(-0.033, 0.000, 0.000);0.298;3.870;12.984;VALID;(-0.118, -0.062, 0.991);(0.033, 0.000, 0.000);0.305;3.962;12.981;1.179191;1
3011195;1000025067191434235;63837331786434;(-0.080, 1.091, -0.162);(-0.039, 0.043, 0.022, 0.998);VALID;(-0.090, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.062, -0.066, 0.996);(-0.033, 0.000, 0.000);0.298;3.866;12.984;VALID;(-0.117, -0.062, 0.991);(0.033, 0.000, 0.000);0.305;3.956;12.981;1.188961;1
3011196;1000025067196435258;63837331786434;(-0.080, 1.091, -0.162);(-0.039, 0.043, 0.022, 0.998);VALID;(-0.089, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.062, -0.066, 0.996);(-0.033, 0.000, 0.000);0.298;3.863;12.984;VALID;(-0.117, -0.061, 0.991);(0.033, 0.000, 0.000);0.304;3.949;12.981;1.190026;1
3011197;1000025067201439684;63837331786445;(-0.080, 1.091, -0.163);(-0.039, 0.042, 0.022, 0.998);VALID;(-0.089, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.061, -0.066, 0.996);(-0.033, 0.000, 0.000);0.297;3.860;12.984;VALID;(-0.116, -0.061, 0.991);(0.033, 0.000, 0.000);0.304;3.945;12.981;1.189661;1
3011198;1000025067206443959;63837331786445;(-0.080, 1.091, -0.163);(-0.039, 0.042, 0.022, 0.998);VALID;(-0.089, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.061, -0.066, 0.996);(-0.033, 0.000, 0.000);0.297;3.858;12.984;VALID;(-0.116, -0.061, 0.991);(0.033, 0.000, 0.000);0.304;3.941;12.981;1.193239;1
3011199;1000025067211448084;63837331786446;(-0.080, 1.091, -0.163);(-0.039, 0.042, 0.022, 0.998);VALID;(-0.088, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.061, -0.066, 0.996);(-0.033, 0.000, 0.000);0.297;3.857;12.984;VALID;(-0.116, -0.061, 0.991);(0.033, 0.000, 0.000);0.303;3.936;12.981;1.193056;1
3011200;1000025067216452059;63837331786456;(-0.080, 1.091, -0.163);(-0.040, 0.042, 0.022, 0.998);VALID;(-0.088, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.060, -0.066, 0.996);(-0.033, 0.000, 0.000);0.297;3.856;12.984;VALID;(-0.115, -0.061, 0.991);(0.033, 0.000, 0.000);0.303;3.932;12.981;1.192148;1
3011201;1000025067221455884;63837331786456;(-0.080, 1.091, -0.163);(-0.040, 0.042, 0.022, 0.998);VALID;(-0.088, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.060, -0.066, 0.996);(-0.033, 0.000, 0.000);0.297;3.855;12.984;VALID;(-0.115, -0.061, 0.991);(0.033, 0.000, 0.000);0.303;3.929;12.981;1.194502;1
3011202;1000025067226459697;63837331786468;(-0.080, 1.091, -0.163);(-0.040, 0.041, 0.022, 0.998);VALID;(-0.088, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.060, -0.066, 0.996);(-0.033, 0.000, 0.000);0.297;3.854;12.984;VALID;(-0.115, -0.061, 0.991);(0.033, 0.000, 0.000);0.304;3.941;12.981;1.186508;1
3011203;1000025067231463495;63837331786468;(-0.080, 1.091, -0.163);(-0.040, 0.041, 0.022, 0.998);VALID;(-0.088, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.060, -0.066, 0.996);(-0.033, 0.000, 0.000);0.297;3.852;12.984;VALID;(-0.115, -0.062, 0.991);(0.033, 0.000, 0.000);0.304;3.944;12.981;1.185576;1
3011204;1000025067236467280;63837331786478;(-0.080, 1.091, -0.163);(-0.040, 0.041, 0.022, 0.998);VALID;(-0.088, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.060, -0.066, 0.996);(-0.033, 0.000, 0.000);0.296;3.849;12.984;VALID;(-0.115, -0.062, 0.991);(0.033, 0.000, 0.000);0.304;3.944;12.981;1.18184;1
3011205;1000025067241471051;63837331786478;(-0.080, 1.091, -0.163);(-0.040, 0.041, 0.022, 0.998);VALID;(-0.088, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.060, -0.066, 0.996);(-0.033, 0.000, 0.000);0.296;3.846;12.984;VALID;(-0.116, -0.062, 0.991);(0.033, 0.000, 0.000);0.304;3.944;12.981;1.177093;1
3011206;1000025067246474809;63837331786488;(-0.080, 1.091, -0.163);(-0.040, 0.041, 0.022, 0.998);VALID;(-0.088, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.059, -0.066, 0.996);(-0.033, 0.000, 0.000);0.296;3.842;12.984;VALID;(-0.116, -0.062, 0.991);(0.033, 0.000, 0.000);0.303;3.936;12.981;1.172422;0.9931688
3011207;1000025067251478553;63837331786488;(-0.080, 1.091, -0.163);(-0.040, 0.041, 0.022, 0.998);VALID;(-0.087, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.059, -0.066, 0.996);(-0.033, 0.000, 0.000);0.295;3.832;12.984;VALID;(-0.115, -0.062, 0.991);(0.033, 0.000, 0.000);0.303;3.928;12.981;1.165611;0.9167408
3011208;1000025067256482285;63837331786501;(-0.080, 1.091, -0.163);(-0.039, 0.040, 0.022, 0.998);VALID;(-0.084, -0.064, 0.994);(0.000, 0.000, 0.000);66.725;VALID;(-0.055, -0.066, 0.996);(-0.033, 0.000, 0.000);0.293;3.798;12.984;VALID;(-0.111, -0.062, 0.992);(0.033, 0.000, 0.000);0.304;3.952;12.981;1.17477;0.4457826
3011209;1000025067261486003;63837331786501;(-0.080, 1.091, -0.163);(-0.039, 0.040, 0.022, 0.998);VALID;(-0.076, -0.064, 0.995);(0.000, 0.000, 0.000);66.725;VALID;(-0.047, -0.066, 0.997);(-0.033, 0.000, 0.000);0.291;3.783;12.984;VALID;(-0.104, -0.062, 0.993);(0.033, 0.000, 0.000);0.304;3.944;12.981;1.164999;0.1485317
3011210;1000025067266486246;63837331786502;(-0.080, 1.091, -0.163);(-0.039, 0.040, 0.022, 0.998);VALID;(-0.063, -0.064, 0.996);(0.000, 0.000, 0.000);66.725;VALID;(-0.034, -0.066, 0.997);(-0.033, 0.000, 0.000);0.293;3.803;12.984;VALID;(-0.092, -0.062, 0.994);(0.033, 0.000, 0.000);0.305;3.959;12.981;1.142955;0
3011211;1000025067271486488;63837331786512;(-0.080, 1.091, -0.163);(-0.039, 0.040, 0.022, 0.998);VALID;(-0.046, -0.065, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(-0.016, -0.067, 0.998);(-0.033, 0.000, 0.000);0.294;3.813;12.984;VALID;(-0.075, -0.062, 0.995);(0.033, 0.000, 0.000);0.307;3.981;12.981;1.138364;0
3011212;1000025067276486729;63837331786512;(-0.080, 1.091, -0.163);(-0.039, 0.040, 0.022, 0.998);VALID;(-0.030, -0.065, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(-0.002, -0.068, 0.998);(-0.033, 0.000, 0.000);0.293;3.801;12.984;VALID;(-0.058, -0.062, 0.996);(0.033, 0.000, 0.000);0.307;3.980;12.981;1.17768;0
3011213;1000025067281486969;63837331786523;(-0.080, 1.091, -0.164);(-0.038, 0.039, 0.021, 0.998);VALID;(-0.015, -0.066, 0.998);(0.000, 0.000, 0.000);66.725;VALID;(0.015, -0.069, 0.997);(-0.033, 0.000, 0.000);0.293;3.800;12.984;VALID;(-0.045, -0.063, 0.997);(0.033, 0.000, 0.000);0.307;3.981;12.981;1.101416;0
3011214;1000025067286487208;63837331786523;(-0.080, 1.091, -0.164);(-0.038, 0.039, 0.021, 0.998);VALID;(-0.004, -0.066, 0.998);(0.000, 0.000, 0.000);66.725;VALID;(0.026, -0.071, 0.997);(-0.033, 0.000, 0.000);0.290;3.762;12.984;VALID;(-0.034, -0.063, 0.997);(0.033, 0.000, 0.000);0.307;3.982;12.981;1.091482;0
3011215;1000025067291487446;63837331786535;(-0.080, 1.090, -0.164);(-0.037, 0.039, 0.021, 0.998);VALID;(0.005, -0.067, 0.998);(0.000, 0.000, 0.000);66.725;VALID;(0.036, -0.071, 0.997);(-0.033, 0.000, 0.000);0.291;3.784;12.984;VALID;(-0.025, -0.063, 0.998);(0.033, 0.000, 0.000);0.307;3.982;12.981;1.063007;0
3011216;1000025067296487682;63837331786535;(-0.080, 1.090, -0.164);(-0.037, 0.039, 0.021, 0.998);VALID;(0.011, -0.067, 0.998);(0.000, 0.000, 0.000);66.725;VALID;(0.043, -0.072, 0.997);(-0.033, 0.000, 0.000);0.292;3.794;12.984;VALID;(-0.020, -0.063, 0.998);(0.033, 0.000, 0.000);0.307;3.981;12.981;1.049767;0
3011217;1000025067301487917;63837331786535;(-0.080, 1.090, -0.164);(-0.037, 0.039, 0.021, 0.998);VALID;(0.016, -0.068, 0.998);(0.000, 0.000, 0.000);66.725;VALID;(0.047, -0.072, 0.996);(-0.033, 0.000, 0.000);0.292;3.795;12.984;VALID;(-0.015, -0.063, 0.998);(0.033, 0.000, 0.000);0.307;3.981;12.981;1.046587;0
3011218;1000025067306488151;63837331786550;(-0.079, 1.090, -0.164);(-0.037, 0.038, 0.021, 0.998);VALID;(0.019, -0.068, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.050, -0.073, 0.996);(-0.033, 0.000, 0.000);0.292;3.795;12.984;VALID;(-0.011, -0.064, 0.998);(0.033, 0.000, 0.000);0.307;3.979;12.981;1.056279;0
3011219;1000025067311488384;63837331786550;(-0.079, 1.090, -0.164);(-0.037, 0.038, 0.021, 0.998);VALID;(0.022, -0.069, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.052, -0.074, 0.996);(-0.033, 0.000, 0.000);0.292;3.790;12.984;VALID;(-0.008, -0.064, 0.998);(0.033, 0.000, 0.000);0.306;3.978;12.981;1.071219;0
3011220;1000025067316488614;63837331786550;(-0.079, 1.090, -0.164);(-0.037, 0.038, 0.021, 0.998);VALID;(0.023, -0.069, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.054, -0.074, 0.996);(-0.033, 0.000, 0.000);0.291;3.783;12.984;VALID;(-0.008, -0.064, 0.998);(0.033, 0.000, 0.000);0.306;3.976;12.981;1.049601;0
3011221;1000025067321488843;63837331786561;(-0.079, 1.090, -0.164);(-0.036, 0.038, 0.020, 0.998);VALID;(0.023, -0.070, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.054, -0.075, 0.996);(-0.033, 0.000, 0.000);0.291;3.778;12.984;VALID;(-0.008, -0.064, 0.998);(0.033, 0.000, 0.000);0.306;3.975;12.981;1.044147;0
3011222;1000025067326489071;63837331786561;(-0.079, 1.090, -0.164);(-0.036, 0.038, 0.020, 0.998);VALID;(0.024, -0.070, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.055, -0.076, 0.996);(-0.033, 0.000, 0.000);0.291;3.774;12.984;VALID;(-0.007, -0.064, 0.998);(0.033, 0.000, 0.000);0.306;3.974;12.981;1.041263;0
3011223;1000025067331489406;63837331786572;(-0.079, 1.090, -0.164);(-0.036, 0.038, 0.020, 0.998);VALID;(0.025, -0.070, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.056, -0.076, 0.996);(-0.033, 0.000, 0.000);0.291;3.774;12.984;VALID;(-0.006, -0.065, 0.998);(0.033, 0.000, 0.000);0.306;3.973;12.981;1.043494;0
3011224;1000025067336489875;63837331786572;(-0.079, 1.090, -0.164);(-0.036, 0.038, 0.020, 0.998);VALID;(0.025, -0.071, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.056, -0.077, 0.995);(-0.033, 0.000, 0.000);0.291;3.774;12.984;VALID;(-0.005, -0.065, 0.998);(0.033, 0.000, 0.000);0.306;3.973;12.981;1.047606;0
3011225;1000025067341490478;63837331786579;(-0.079, 1.090, -0.165);(-0.035, 0.037, 0.020, 0.998);VALID;(0.025, -0.071, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.056, -0.077, 0.995);(-0.033, 0.000, 0.000);0.291;3.775;12.984;VALID;(-0.005, -0.065, 0.998);(0.033, 0.000, 0.000);0.306;3.972;12.981;1.059906;0
3011226;1000025067346491216;63837331786591;(-0.079, 1.090, -0.165);(-0.035, 0.037, 0.020, 0.999);VALID;(0.025, -0.071, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.055, -0.078, 0.995);(-0.033, 0.000, 0.000);0.291;3.774;12.984;VALID;(-0.004, -0.065, 0.998);(0.033, 0.000, 0.000);0.306;3.971;12.981;1.073999;0
3011227;1000025067351492032;63837331786591;(-0.079, 1.090, -0.165);(-0.035, 0.037, 0.020, 0.999);VALID;(0.026, -0.071, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.055, -0.078, 0.995);(-0.033, 0.000, 0.000);0.291;3.773;12.984;VALID;(-0.003, -0.065, 0.998);(0.033, 0.000, 0.000);0.305;3.961;12.981;1.102027;0
3011228;1000025067356492849;63837331786591;(-0.079, 1.090, -0.165);(-0.035, 0.037, 0.020, 0.999);VALID;(0.026, -0.072, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.055, -0.078, 0.995);(-0.033, 0.000, 0.000);0.290;3.770;12.984;VALID;(-0.002, -0.066, 0.998);(0.033, 0.000, 0.000);0.305;3.961;12.981;1.116959;0.01784623
3011229;1000025067361497016;63837331786602;(-0.079, 1.089, -0.165);(-0.034, 0.037, 0.019, 0.999);VALID;(0.026, -0.072, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.055, -0.078, 0.995);(-0.033, 0.000, 0.000);0.290;3.769;12.984;VALID;(-0.001, -0.066, 0.998);(0.033, 0.000, 0.000);0.305;3.957;12.981;1.135031;0.2627876
3011230;1000025067366501033;63837331786602;(-0.079, 1.089, -0.165);(-0.034, 0.037, 0.019, 0.999);VALID;(0.026, -0.072, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.054, -0.078, 0.995);(-0.033, 0.000, 0.000);0.290;3.766;12.984;VALID;(-0.001, -0.065, 0.998);(0.033, 0.000, 0.000);0.305;3.956;12.981;1.14915;0.5344209
3011231;1000025067371504901;63837331786613;(-0.078, 1.089, -0.165);(-0.033, 0.038, 0.019, 0.999);VALID;(0.026, -0.072, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.054, -0.078, 0.995);(-0.033, 0.000, 0.000);0.290;3.766;12.984;VALID;(-0.002, -0.065, 0.998);(0.033, 0.000, 0.000);0.305;3.954;12.981;1.120816;0.5693225
3011232;1000025067376508620;63837331786613;(-0.078, 1.089, -0.165);(-0.033, 0.038, 0.019, 0.999);VALID;(0.026, -0.072, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.054, -0.079, 0.995);(-0.033, 0.000, 0.000);0.290;3.764;12.984;VALID;(-0.002, -0.065, 0.998);(0.033, 0.000, 0.000);0.305;3.953;12.981;1.115692;0.6853352
3011233;1000025067381512327;63837331786623;(-0.078, 1.089, -0.165);(-0.033, 0.037, 0.019, 0.999);VALID;(0.026, -0.072, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.054, -0.079, 0.995);(-0.033, 0.000, 0.000);0.290;3.764;12.984;VALID;(-0.002, -0.065, 0.998);(0.033, 0.000, 0.000);0.304;3.952;12.981;1.113853;0.6865401
3011234;1000025067386516020;63837331786623;(-0.078, 1.089, -0.165);(-0.033, 0.037, 0.019, 0.999);VALID;(0.026, -0.071, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.054, -0.078, 0.995);(-0.033, 0.000, 0.000);0.290;3.764;12.984;VALID;(-0.001, -0.065, 0.998);(0.033, 0.000, 0.000);0.305;3.958;12.981;1.131503;0.6592033
3011235;1000025067391519701;63837331786635;(-0.078, 1.089, -0.165);(-0.032, 0.038, 0.018, 0.999);VALID;(0.025, -0.071, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.054, -0.078, 0.995);(-0.033, 0.000, 0.000);0.290;3.764;12.984;VALID;(-0.002, -0.064, 0.998);(0.033, 0.000, 0.000);0.305;3.962;12.981;1.123908;0.6046889
3011236;1000025067396523370;63837331786635;(-0.078, 1.089, -0.165);(-0.032, 0.038, 0.018, 0.999);VALID;(0.025, -0.071, 0.997);(0.000, 0.000, 0.000);66.725;VALID;(0.054, -0.078, 0.996);(-0.033, 0.000, 0.000);0.290;3.764;12.984;VALID;(-0.002, -0.064, 0.998);(0.033, 0.000, 0.000);0.305;3.962;12.981;1.121046;0.5817187
