Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
3651422;1000081242803250653;63837230393013;(0.069, 1.095, -0.269);(-0.095, 0.038, 0.010, 0.995);VALID;(0.003, 0.019, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.048, 0.016, 0.999);(-0.038, 0.000, 0.000);0.274;3.623;13.202;VALID;(-0.041, 0.021, 0.999);(0.038, 0.000, 0.000);0.290;3.786;13.037;0.8497713;0
3651423;1000081242808251844;63837230393024;(0.069, 1.095, -0.269);(-0.096, 0.038, 0.011, 0.995);VALID;(0.003, 0.020, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.048, 0.017, 0.999);(-0.038, 0.000, 0.000);0.275;3.629;13.202;VALID;(-0.041, 0.022, 0.999);(0.038, 0.000, 0.000);0.290;3.785;13.037;0.8481764;0
3651424;1000081242813253031;63837230393024;(0.069, 1.095, -0.269);(-0.096, 0.038, 0.011, 0.995);VALID;(0.004, 0.020, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.049, 0.018, 0.999);(-0.038, 0.000, 0.000);0.275;3.633;13.202;VALID;(-0.041, 0.022, 0.999);(0.038, 0.000, 0.000);0.290;3.784;13.037;0.8447878;0
3651425;1000081242818254215;63837230393024;(0.069, 1.095, -0.269);(-0.096, 0.038, 0.011, 0.995);VALID;(0.004, 0.021, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.049, 0.019, 0.999);(-0.038, 0.000, 0.000);0.275;3.637;13.202;VALID;(-0.041, 0.023, 0.999);(0.038, 0.000, 0.000);0.290;3.784;13.037;0.8428326;0
3651426;1000081242823255393;63837230393035;(0.069, 1.095, -0.269);(-0.096, 0.038, 0.011, 0.995);VALID;(0.004, 0.022, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.050, 0.020, 0.999);(-0.038, 0.000, 0.000);0.276;3.641;13.202;VALID;(-0.041, 0.023, 0.999);(0.038, 0.000, 0.000);0.290;3.784;13.037;0.8382261;0
3651427;1000081242828256567;63837230393035;(0.069, 1.095, -0.269);(-0.096, 0.038, 0.011, 0.995);VALID;(0.005, 0.022, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.051, 0.021, 0.998);(-0.038, 0.000, 0.000);0.276;3.644;13.202;VALID;(-0.040, 0.023, 0.999);(0.038, 0.000, 0.000);0.290;3.784;13.037;0.8330545;0.0507484
3651428;1000081242833257737;63837230393046;(0.069, 1.095, -0.269);(-0.096, 0.037, 0.011, 0.995);VALID;(0.006, 0.022, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.052, 0.021, 0.998);(-0.038, 0.000, 0.000);0.276;3.644;13.202;VALID;(-0.040, 0.023, 0.999);(0.038, 0.000, 0.000);0.290;3.784;13.037;0.8281057;0.415663
3651429;1000081242838258903;63837230393046;(0.069, 1.095, -0.269);(-0.096, 0.037, 0.011, 0.995);VALID;(0.006, 0.023, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.052, 0.022, 0.998);(-0.038, 0.000, 0.000);0.276;3.642;13.202;VALID;(-0.040, 0.023, 0.999);(0.038, 0.000, 0.000);0.290;3.784;13.037;0.8242629;0.655485
3651430;1000081242843260063;63837230393058;(0.069, 1.095, -0.269);(-0.096, 0.037, 0.012, 0.995);VALID;(0.005, 0.022, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.052, 0.020, 0.998);(-0.038, 0.000, 0.000);0.276;3.637;13.202;VALID;(-0.039, 0.023, 0.999);(0.038, 0.000, 0.000);0.290;3.780;13.037;0.828671;0.5145288
3651431;1000081242848261218;63837230393059;(0.069, 1.095, -0.269);(-0.096, 0.037, 0.012, 0.995);VALID;(0.006, 0.021, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.053, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.631;13.202;VALID;(-0.039, 0.023, 0.999);(0.038, 0.000, 0.000);0.290;3.776;13.037;0.8256752;0.6880364
3651432;1000081242853262370;63837230393059;(0.069, 1.095, -0.269);(-0.096, 0.037, 0.012, 0.995);VALID;(0.007, 0.021, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.054, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.628;13.202;VALID;(-0.039, 0.023, 0.999);(0.038, 0.000, 0.000);0.289;3.773;13.037;0.8237801;0.708249
3651433;1000081242858263517;63837230393068;(0.068, 1.095, -0.269);(-0.097, 0.036, 0.012, 0.995);VALID;(0.007, 0.021, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.054, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.626;13.202;VALID;(-0.038, 0.022, 0.999);(0.038, 0.000, 0.000);0.289;3.770;13.037;0.8229812;0.7210459
3651435;1000081242868266094;63837230393079;(0.068, 1.095, -0.269);(-0.097, 0.036, 0.012, 0.995);VALID;(0.008, 0.021, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.055, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.626;13.202;VALID;(-0.037, 0.022, 0.999);(0.038, 0.000, 0.000);0.289;3.766;13.037;0.8228069;0.7182696
3651436;1000081242873267580;63837230393079;(0.068, 1.095, -0.269);(-0.097, 0.036, 0.012, 0.995);VALID;(0.009, 0.021, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.056, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.626;13.202;VALID;(-0.037, 0.021, 0.999);(0.038, 0.000, 0.000);0.289;3.763;13.037;0.8248375;0.7263849
3651437;1000081242878269196;63837230393089;(0.068, 1.095, -0.269);(-0.097, 0.036, 0.012, 0.995);VALID;(0.009, 0.020, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.056, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.626;13.202;VALID;(-0.036, 0.021, 0.999);(0.038, 0.000, 0.000);0.288;3.761;13.037;0.8275783;0.7287033
3651438;1000081242883270941;63837230393089;(0.068, 1.095, -0.269);(-0.097, 0.036, 0.012, 0.995);VALID;(0.009, 0.020, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.056, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.627;13.202;VALID;(-0.036, 0.021, 0.999);(0.038, 0.000, 0.000);0.288;3.753;13.037;0.8302701;0.7295313
3651439;1000081242888272815;63837230393101;(0.068, 1.095, -0.269);(-0.097, 0.035, 0.012, 0.995);VALID;(0.010, 0.020, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.056, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.629;13.202;VALID;(-0.036, 0.021, 0.999);(0.038, 0.000, 0.000);0.287;3.739;13.037;0.8307745;0.6978418
3651440;1000081242893278197;63837230393101;(0.068, 1.095, -0.269);(-0.097, 0.035, 0.012, 0.995);VALID;(0.010, 0.020, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.056, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.629;13.202;VALID;(-0.035, 0.021, 0.999);(0.038, 0.000, 0.000);0.286;3.728;13.037;0.8307773;0.7109627
3651441;1000081242898283561;63837230393114;(0.068, 1.095, -0.269);(-0.097, 0.035, 0.012, 0.995);VALID;(0.010, 0.020, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.057, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.630;13.202;VALID;(-0.035, 0.020, 0.999);(0.038, 0.000, 0.000);0.285;3.717;13.037;0.8314075;0.7055345
3651442;1000081242903288824;63837230393114;(0.068, 1.095, -0.269);(-0.097, 0.035, 0.012, 0.995);VALID;(0.010, 0.020, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.057, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.631;13.202;VALID;(-0.035, 0.020, 0.999);(0.038, 0.000, 0.000);0.284;3.708;13.037;0.8317992;0.7228286
3651443;1000081242908293932;63837230393114;(0.068, 1.095, -0.269);(-0.097, 0.035, 0.012, 0.995);VALID;(0.010, 0.020, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.057, 0.020, 0.998);(-0.038, 0.000, 0.000);0.275;3.631;13.202;VALID;(-0.035, 0.020, 0.999);(0.038, 0.000, 0.000);0.284;3.702;13.037;0.8319634;0.723943
3651444;1000081242913298887;63837230393124;(0.068, 1.095, -0.269);(-0.097, 0.035, 0.013, 0.995);VALID;(0.011, 0.020, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.057, 0.019, 0.998);(-0.038, 0.000, 0.000);0.275;3.631;13.202;VALID;(-0.034, 0.020, 0.999);(0.038, 0.000, 0.000);0.284;3.699;13.037;0.8321411;0.722028
3651445;1000081242918300255;63837230393124;(0.068, 1.095, -0.269);(-0.097, 0.035, 0.013, 0.995);VALID;(0.011, 0.020, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.057, 0.019, 0.998);(-0.038, 0.000, 0.000);0.275;3.631;13.202;VALID;(-0.034, 0.020, 0.999);(0.038, 0.000, 0.000);0.284;3.699;13.037;0.8325065;0.7291505
3651446;1000081242923301483;63837230393135;(0.068, 1.095, -0.269);(-0.097, 0.034, 0.013, 0.995);VALID;(0.011, 0.019, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.057, 0.019, 0.998);(-0.038, 0.000, 0.000);0.275;3.630;13.202;VALID;(-0.034, 0.020, 0.999);(0.038, 0.000, 0.000);0.284;3.705;13.037;0.8328943;0.7191137
3651447;1000081242928302571;63837230393135;(0.068, 1.095, -0.269);(-0.097, 0.034, 0.013, 0.995);VALID;(0.011, 0.019, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.058, 0.019, 0.998);(-0.038, 0.000, 0.000);0.275;3.629;13.202;VALID;(-0.034, 0.020, 0.999);(0.038, 0.000, 0.000);0.284;3.705;13.037;0.833656;0.7105363
3651448;1000081242933303629;63837230393146;(0.067, 1.095, -0.269);(-0.097, 0.034, 0.013, 0.995);VALID;(0.012, 0.019, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.058, 0.019, 0.998);(-0.038, 0.000, 0.000);0.275;3.628;13.202;VALID;(-0.033, 0.020, 0.999);(0.038, 0.000, 0.000);0.284;3.705;13.037;0.8348965;0.7124247
3651449;1000081242938304683;63837230393146;(0.067, 1.095, -0.269);(-0.097, 0.034, 0.013, 0.995);VALID;(0.012, 0.019, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.058, 0.018, 0.998);(-0.038, 0.000, 0.000);0.275;3.628;13.202;VALID;(-0.033, 0.020, 0.999);(0.038, 0.000, 0.000);0.284;3.702;13.037;0.8369104;0.8592606
3651450;1000081242943305732;63837230393157;(0.067, 1.095, -0.269);(-0.097, 0.033, 0.013, 0.995);VALID;(0.013, 0.019, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.059, 0.018, 0.998);(-0.038, 0.000, 0.000);0.275;3.629;13.202;VALID;(-0.032, 0.020, 0.999);(0.038, 0.000, 0.000);0.284;3.697;13.037;0.8388194;1
3651451;1000081242948306777;63837230393157;(0.067, 1.095, -0.269);(-0.097, 0.033, 0.013, 0.995);VALID;(0.013, 0.019, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.059, 0.018, 0.998);(-0.038, 0.000, 0.000);0.275;3.630;13.202;VALID;(-0.032, 0.020, 0.999);(0.038, 0.000, 0.000);0.283;3.694;13.037;0.8399662;1
3651452;1000081242953307818;63837230393167;(0.067, 1.095, -0.269);(-0.097, 0.033, 0.014, 0.995);VALID;(0.013, 0.019, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.060, 0.018, 0.998);(-0.038, 0.000, 0.000);0.275;3.631;13.202;VALID;(-0.032, 0.019, 0.999);(0.038, 0.000, 0.000);0.283;3.689;13.037;0.8337149;0.9278768
3651453;1000081242958308855;63837230393167;(0.067, 1.095, -0.269);(-0.097, 0.033, 0.014, 0.995);VALID;(0.014, 0.018, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.060, 0.018, 0.998);(-0.038, 0.000, 0.000);0.275;3.634;13.202;VALID;(-0.032, 0.019, 0.999);(0.038, 0.000, 0.000);0.283;3.687;13.037;0.8307872;0.9389486
3651454;1000081242963309888;63837230393179;(0.067, 1.095, -0.269);(-0.098, 0.032, 0.014, 0.995);VALID;(0.014, 0.018, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.060, 0.018, 0.998);(-0.038, 0.000, 0.000);0.276;3.639;13.202;VALID;(-0.032, 0.018, 0.999);(0.038, 0.000, 0.000);0.283;3.687;13.037;0.8302987;0.9401662
3651455;1000081242968310917;63837230393179;(0.067, 1.095, -0.269);(-0.098, 0.032, 0.014, 0.995);VALID;(0.014, 0.018, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.061, 0.018, 0.998);(-0.038, 0.000, 0.000);0.276;3.647;13.202;VALID;(-0.032, 0.018, 0.999);(0.038, 0.000, 0.000);0.283;3.693;13.037;0.8255913;0.9293233
3651456;1000081242973311942;63837230393179;(0.067, 1.095, -0.269);(-0.098, 0.032, 0.014, 0.995);VALID;(0.014, 0.018, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.061, 0.018, 0.998);(-0.038, 0.000, 0.000);0.277;3.663;13.202;VALID;(-0.031, 0.017, 0.999);(0.038, 0.000, 0.000);0.287;3.741;13.037;0.8211517;0.9126595
3651457;1000081242978312963;63837230393191;(0.066, 1.095, -0.269);(-0.097, 0.030, 0.015, 0.995);VALID;(0.014, 0.018, 1.000);(0.000, 0.000, 0.000);76.225;VALID;(0.060, 0.018, 0.998);(-0.038, 0.000, 0.000);0.282;3.726;13.202;VALID;(-0.031, 0.016, 0.999);(0.038, 0.000, 0.000);0.290;3.777;13.037;0.8317971;0.7779853
3651458;1000081242983313979;63837230393191;(0.066, 1.095, -0.269);(-0.097, 0.030, 0.015, 0.995);VALID;(-0.007, -0.022, 1.000);(0.000, 0.000, 0.000);76.225;INVALID;;;;;;VALID;(-0.042, -0.026, 0.999);(0.038, 0.000, 0.000);0.000;0.000;13.037;2;0
3651459;1000081242988314992;63837230393202;(0.066, 1.095, -0.269);(-0.097, 0.029, 0.015, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651460;1000081242993316001;63837230393202;(0.066, 1.095, -0.269);(-0.097, 0.029, 0.015, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651462;1000081243003318006;63837230393213;(0.065, 1.095, -0.270);(-0.097, 0.027, 0.016, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651463;1000081243008319004;63837230393213;(0.065, 1.095, -0.270);(-0.097, 0.027, 0.016, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651464;1000081243013319998;63837230393224;(0.065, 1.095, -0.270);(-0.097, 0.025, 0.017, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651465;1000081243018320987;63837230393225;(0.065, 1.095, -0.270);(-0.097, 0.025, 0.017, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651466;1000081243023322109;63837230393236;(0.064, 1.095, -0.270);(-0.097, 0.023, 0.018, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651467;1000081243028323363;63837230393236;(0.064, 1.095, -0.270);(-0.097, 0.023, 0.018, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651468;1000081243033324748;63837230393247;(0.064, 1.095, -0.270);(-0.097, 0.020, 0.019, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651469;1000081243038326264;63837230393247;(0.064, 1.095, -0.270);(-0.097, 0.020, 0.019, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651470;1000081243043327912;63837230393258;(0.063, 1.095, -0.270);(-0.097, 0.018, 0.020, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651471;1000081243048329689;63837230393259;(0.063, 1.095, -0.270);(-0.097, 0.018, 0.020, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651472;1000081243053334948;63837230393259;(0.063, 1.095, -0.270);(-0.097, 0.018, 0.020, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651473;1000081243058340135;63837230393269;(0.062, 1.095, -0.270);(-0.097, 0.015, 0.021, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651474;1000081243063345169;63837230393269;(0.062, 1.095, -0.270);(-0.097, 0.015, 0.021, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651475;1000081243068350051;63837230393280;(0.061, 1.095, -0.270);(-0.097, 0.012, 0.022, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651476;1000081243073354782;63837230393280;(0.061, 1.095, -0.270);(-0.097, 0.012, 0.022, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651477;1000081243078359363;63837230393291;(0.061, 1.095, -0.270);(-0.096, 0.009, 0.022, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651478;1000081243083360359;63837230393291;(0.061, 1.095, -0.270);(-0.096, 0.009, 0.022, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651479;1000081243088361326;63837230393303;(0.060, 1.094, -0.270);(-0.096, 0.006, 0.023, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651480;1000081243093362289;63837230393303;(0.060, 1.094, -0.270);(-0.096, 0.006, 0.023, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651481;1000081243098363249;63837230393303;(0.060, 1.094, -0.270);(-0.096, 0.006, 0.023, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651482;1000081243103364206;63837230393313;(0.059, 1.094, -0.270);(-0.096, 0.002, 0.023, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651483;1000081243108365160;63837230393313;(0.059, 1.094, -0.270);(-0.096, 0.002, 0.023, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651484;1000081243113366110;63837230393325;(0.058, 1.094, -0.270);(-0.096, -0.001, 0.024, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651485;1000081243118367057;63837230393325;(0.058, 1.094, -0.270);(-0.096, -0.001, 0.024, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651486;1000081243123368000;63837230393337;(0.057, 1.094, -0.270);(-0.095, -0.004, 0.024, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651487;1000081243128368938;63837230393337;(0.057, 1.094, -0.270);(-0.095, -0.004, 0.024, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651488;1000081243133369881;63837230393346;(0.056, 1.094, -0.270);(-0.095, -0.008, 0.024, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651489;1000081243138370820;63837230393346;(0.056, 1.094, -0.270);(-0.095, -0.008, 0.024, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651490;1000081243143371755;63837230393357;(0.056, 1.094, -0.270);(-0.094, -0.012, 0.025, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651491;1000081243148372686;63837230393357;(0.056, 1.094, -0.270);(-0.094, -0.012, 0.025, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651493;1000081243158374540;63837230393369;(0.055, 1.094, -0.270);(-0.094, -0.015, 0.025, 0.995);VALID;(-0.136, -0.103, 0.985);(0.000, 0.000, 0.000);76.225;INVALID;;;;;;VALID;(-0.147, -0.107, 0.983);(0.038, 0.000, 0.000);0.282;3.671;13.037;2;0
3651494;1000081243163375460;63837230393369;(0.055, 1.094, -0.270);(-0.094, -0.015, 0.025, 0.995);VALID;(-0.222, -0.144, 0.964);(0.000, 0.000, 0.000);76.225;INVALID;;;;;;VALID;(-0.224, -0.146, 0.964);(0.038, 0.000, 0.000);0.284;3.708;13.037;2;0
3651495;1000081243168376377;63837230393380;(0.054, 1.093, -0.270);(-0.093, -0.018, 0.025, 0.995);VALID;(-0.268, -0.132, 0.954);(0.000, 0.000, 0.000);76.225;INVALID;;;;;;VALID;(-0.268, -0.134, 0.954);(0.038, 0.000, 0.000);0.338;4.406;13.037;2;0
3651496;1000081243173377290;63837230393380;(0.054, 1.093, -0.270);(-0.093, -0.018, 0.025, 0.995);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3651497;1000081243178378227;63837230393391;(0.053, 1.093, -0.270);(-0.093, -0.021, 0.026, 0.995);VALID;(-0.259, -0.161, 0.953);(0.000, 0.000, 0.000);76.225;VALID;(-0.218, -0.215, 0.952);(-0.038, 0.000, 0.000);0.263;3.477;13.202;VALID;(-0.268, -0.158, 0.950);(0.038, 0.000, 0.000);0.277;3.617;13.037;0.6717597;0
3651498;1000081243183379296;63837230393391;(0.053, 1.093, -0.270);(-0.093, -0.021, 0.026, 0.995);VALID;(-0.253, -0.168, 0.953);(0.000, 0.000, 0.000);76.225;VALID;(-0.225, -0.173, 0.959);(-0.038, 0.000, 0.000);0.287;3.792;13.202;VALID;(-0.267, -0.168, 0.949);(0.038, 0.000, 0.000);0.278;3.618;13.037;2;0
3651499;1000081243188380496;63837230393402;(0.052, 1.093, -0.270);(-0.092, -0.025, 0.026, 0.995);VALID;(-0.248, -0.174, 0.953);(0.000, 0.000, 0.000);76.225;VALID;(-0.010, -0.031, 0.999);(-0.038, 0.000, 0.000);0.276;3.643;13.202;VALID;(-0.268, -0.171, 0.948);(0.038, 0.000, 0.000);0.278;3.630;13.037;0.2185759;0
3651500;1000081243193381826;63837230393402;(0.052, 1.093, -0.270);(-0.092, -0.025, 0.026, 0.995);VALID;(-0.246, -0.176, 0.953);(0.000, 0.000, 0.000);76.225;VALID;(-0.087, -0.084, 0.993);(-0.038, 0.000, 0.000);0.273;3.602;13.202;VALID;(-0.268, -0.171, 0.948);(0.038, 0.000, 0.000);0.280;3.645;13.037;0.3230908;0
3651501;1000081243198383287;63837230393413;(0.051, 1.093, -0.270);(-0.091, -0.028, 0.027, 0.995);VALID;(-0.243, -0.176, 0.954);(0.000, 0.000, 0.000);76.225;VALID;(-0.138, -0.122, 0.983);(-0.038, 0.000, 0.000);0.273;3.599;13.202;VALID;(-0.268, -0.170, 0.948);(0.038, 0.000, 0.000);0.281;3.659;13.037;0.4845975;0
3651502;1000081243203384876;63837230393413;(0.051, 1.093, -0.270);(-0.091, -0.028, 0.027, 0.995);VALID;(-0.241, -0.175, 0.955);(0.000, 0.000, 0.000);76.225;VALID;(-0.167, -0.146, 0.975);(-0.038, 0.000, 0.000);0.273;3.601;13.202;VALID;(-0.268, -0.168, 0.949);(0.038, 0.000, 0.000);0.281;3.667;13.037;0.6693828;0
