Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2105473;1000460901862124838;63835597433064;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105493;1000460901962169911;63835597433165;(-0.044, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105513;1000460902062197585;63835597433265;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105533;1000460902162239088;63835597433365;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105553;1000460902262270838;63835597433465;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105573;1000460902362300819;63835597433564;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105593;1000460902462338394;63835597433686;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105613;1000460902562358717;63835597433764;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105633;1000460902662392954;63835597433866;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105653;1000460902762494397;63835597433964;(-0.044, 0.717, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105673;1000460902862506786;63835597434065;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105693;1000460902962534599;63835597434163;(-0.044, 0.717, 0.559);(-0.035, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105713;1000460903062557351;63835597434264;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105733;1000460903162569050;63835597434365;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105753;1000460903262662531;63835597434464;(-0.044, 0.716, 0.559);(-0.035, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105773;1000460903362671125;63835597434564;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105793;1000460903462681004;63835597434665;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105813;1000460903562770808;63835597434791;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105833;1000460903662773094;63835597434876;(-0.045, 0.715, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105853;1000460903762851521;63835597434977;(-0.045, 0.715, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105873;1000460903862864137;63835597435070;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105893;1000460903962863581;63835597435165;(-0.045, 0.716, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105913;1000460904062944809;63835597435272;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105933;1000460904162944223;63835597435372;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105953;1000460904263008118;63835597435467;(-0.044, 0.718, 0.560);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105973;1000460904363082646;63835597435571;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2105993;1000460904463071566;63835597435669;(-0.044, 0.717, 0.559);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106013;1000460904563129217;63835597435773;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106033;1000460904663199201;63835597435887;(-0.044, 0.717, 0.559);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106053;1000460904763250395;63835597435965;(-0.044, 0.717, 0.559);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106073;1000460904863302578;63835597436066;(-0.044, 0.717, 0.559);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106093;1000460904963287712;63835597436173;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106113;1000460905063335026;63835597436274;(-0.044, 0.717, 0.559);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106133;1000460905163391734;63835597436376;(-0.044, 0.716, 0.560);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106153;1000460905263433958;63835597436465;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106172;1000460905358472227;63835597436565;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106192;1000460905458525501;63835597436665;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106212;1000460905558560952;63835597436765;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106232;1000460905658595694;63835597436865;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106252;1000460905758635888;63835597436977;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106272;1000460905858667108;63835597437061;(-0.044, 0.717, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106292;1000460905958700890;63835597437164;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106312;1000460906058728406;63835597437265;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106332;1000460906158756112;63835597437366;(-0.045, 0.716, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106352;1000460906258858873;63835597437465;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106372;1000460906358878837;63835597437566;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106392;1000460906458899077;63835597437665;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106412;1000460906558929780;63835597437765;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106432;1000460906658947922;63835597437865;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106452;1000460906758965883;63835597437961;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106472;1000460906858984817;63835597438075;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106492;1000460906959002375;63835597438170;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106512;1000460907059086486;63835597438271;(-0.044, 0.717, 0.559);(-0.035, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106532;1000460907159097731;63835597438377;(-0.044, 0.717, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106552;1000460907259109749;63835597438466;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106572;1000460907359126090;63835597438564;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106592;1000460907459137854;63835597438668;(-0.044, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106612;1000460907559217402;63835597438767;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106632;1000460907659226591;63835597438871;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106652;1000460907759234605;63835597438960;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106672;1000460907859311145;63835597439061;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.010, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106692;1000460907959315151;63835597439184;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106712;1000460908059387902;63835597439261;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106732;1000460908159457803;63835597439362;(-0.044, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106752;1000460908259456059;63835597439461;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106772;1000460908359522524;63835597439562;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106792;1000460908459511422;63835597439665;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106812;1000460908559575078;63835597439762;(-0.045, 0.716, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106832;1000460908659636466;63835597439863;(-0.045, 0.715, 0.559);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106852;1000460908759618905;63835597439970;(-0.044, 0.717, 0.560);(-0.034, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106872;1000460908859678519;63835597440069;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106892;1000460908959736249;63835597440171;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106912;1000460909059787850;63835597440284;(-0.044, 0.717, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106932;1000460909159839304;63835597440365;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106952;1000460909259817104;63835597440462;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106972;1000460909359867494;63835597440564;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2106992;1000460909459916867;63835597440664;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107012;1000460909559950203;63835597440764;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107032;1000460909659995774;63835597440865;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107052;1000460909760039199;63835597440967;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107072;1000460909860068329;63835597441063;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107092;1000460909960108444;63835597441165;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107112;1000460910060146008;63835597441265;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107132;1000460910160176304;63835597441376;(-0.044, 0.717, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107152;1000460910260212052;63835597441463;(-0.044, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107172;1000460910360235807;63835597441564;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107192;1000460910460267714;63835597441665;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107212;1000460910560367147;63835597441765;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107232;1000460910660378302;63835597441864;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107252;1000460910760404066;63835597441965;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107272;1000460910860497557;63835597442065;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107292;1000460910960502525;63835597442165;(-0.046, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107312;1000460911060590117;63835597442265;(-0.046, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107332;1000460911160597539;63835597442365;(-0.045, 0.715, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107352;1000460911260604136;63835597442476;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107372;1000460911360688452;63835597442564;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107392;1000460911460684574;63835597442665;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107412;1000460911560761013;63835597442765;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107432;1000460911660836355;63835597442865;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107452;1000460911760824927;63835597442965;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107472;1000460911860897818;63835597443065;(-0.046, 0.715, 0.559);(-0.035, -0.169, -0.012, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107492;1000460911960895463;63835597443165;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.012, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107512;1000460912060950095;63835597443265;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.012, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107532;1000460912161017340;63835597443364;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107552;1000460912261000142;63835597443464;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107572;1000460912361052909;63835597443577;(-0.044, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107592;1000460912461116806;63835597443663;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107612;1000460912561094254;63835597443765;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107632;1000460912661149282;63835597443865;(-0.044, 0.717, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107652;1000460912761139759;63835597443965;(-0.044, 0.717, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107672;1000460912861185634;63835597444065;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107692;1000460912961244474;63835597444165;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107712;1000460913061221731;63835597444265;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107732;1000460913161265277;63835597444366;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107752;1000460913261321564;63835597444465;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107772;1000460913361360031;63835597444565;(-0.045, 0.716, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107792;1000460913461396932;63835597444676;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107812;1000460913561447471;63835597444766;(-0.046, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107832;1000460913661479566;63835597444864;(-0.046, 0.714, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107852;1000460913761515395;63835597444964;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107872;1000460913861552475;63835597445066;(-0.045, 0.716, 0.560);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107892;1000460913961580061;63835597445165;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107912;1000460914061618419;63835597445265;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107932;1000460914161642926;63835597445364;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107952;1000460914261667425;63835597445464;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.011, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107972;1000460914361773683;63835597445565;(-0.046, 0.714, 0.559);(-0.035, -0.169, -0.012, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2107992;1000460914461790850;63835597445664;(-0.045, 0.715, 0.559);(-0.035, -0.169, -0.012, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2108012;1000460914561808572;63835597445776;(-0.046, 0.715, 0.559);(-0.035, -0.169, -0.012, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2108032;1000460914661835502;63835597445865;(-0.046, 0.714, 0.559);(-0.035, -0.169, -0.012, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2108052;1000460914761851664;63835597445965;(-0.046, 0.714, 0.559);(-0.035, -0.169, -0.012, 0.985);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
