Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2953680;1000024779510447201;63837331498747;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.000, 1.000);VALID;(0.004, 0.033, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.039, 0.998);(-0.032, 0.000, 0.000);0.282;3.384;12.012;VALID;(-0.035, 0.027, 0.999);(0.032, 0.000, 0.000);0.292;3.719;12.735;0.7992454;0.6132259
2953681;1000024779515450555;63837331498757;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.000, 1.000);VALID;(0.004, 0.033, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.038, 0.998);(-0.032, 0.000, 0.000);0.281;3.380;12.012;VALID;(-0.035, 0.027, 0.999);(0.032, 0.000, 0.000);0.293;3.728;12.735;0.8001589;0.5736345
2953682;1000024779520453896;63837331498757;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.000, 1.000);VALID;(0.004, 0.033, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.038, 0.998);(-0.032, 0.000, 0.000);0.282;3.383;12.012;VALID;(-0.035, 0.027, 0.999);(0.032, 0.000, 0.000);0.293;3.733;12.735;0.799762;0.6004996
2953683;1000024779525457226;63837331498768;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.000, 1.000);VALID;(0.004, 0.033, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.038, 0.998);(-0.032, 0.000, 0.000);0.282;3.388;12.012;VALID;(-0.036, 0.027, 0.999);(0.032, 0.000, 0.000);0.296;3.765;12.735;0.7977609;0.6109722
2953684;1000024779530460545;63837331498769;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.000, 1.000);VALID;(0.004, 0.033, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.038, 0.998);(-0.032, 0.000, 0.000);0.282;3.389;12.012;VALID;(-0.036, 0.027, 0.999);(0.032, 0.000, 0.000);0.295;3.760;12.735;0.7976812;0.6224812
2953685;1000024779535463853;63837331498780;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.001, 1.000);VALID;(0.004, 0.032, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.038, 0.998);(-0.032, 0.000, 0.000);0.282;3.389;12.012;VALID;(-0.036, 0.027, 0.999);(0.032, 0.000, 0.000);0.295;3.754;12.735;0.7983589;0.6300055
2953686;1000024779540463688;63837331498781;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.001, 1.000);VALID;(0.004, 0.032, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.038, 0.998);(-0.032, 0.000, 0.000);0.282;3.389;12.012;VALID;(-0.036, 0.027, 0.999);(0.032, 0.000, 0.000);0.296;3.772;12.735;0.7975623;0.6533338
2953687;1000024779545463524;63837331498781;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.001, 1.000);VALID;(0.004, 0.032, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.037, 0.998);(-0.032, 0.000, 0.000);0.282;3.390;12.012;VALID;(-0.036, 0.027, 0.999);(0.032, 0.000, 0.000);0.296;3.766;12.735;0.7974612;0.7159241
2953688;1000024779550463361;63837331498791;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.001, 1.000);VALID;(0.004, 0.032, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.037, 0.998);(-0.032, 0.000, 0.000);0.283;3.395;12.012;VALID;(-0.036, 0.027, 0.999);(0.032, 0.000, 0.000);0.295;3.761;12.735;0.7974753;0.7298598
2953689;1000024779555463200;63837331498791;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.001, 1.000);VALID;(0.004, 0.032, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.037, 0.998);(-0.032, 0.000, 0.000);0.283;3.397;12.012;VALID;(-0.036, 0.027, 0.999);(0.032, 0.000, 0.000);0.297;3.782;12.735;0.7951402;0.7121894
2953690;1000024779560463041;63837331498802;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.001, 1.000);VALID;(0.004, 0.032, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.037, 0.998);(-0.032, 0.000, 0.000);0.283;3.397;12.012;VALID;(-0.036, 0.027, 0.999);(0.032, 0.000, 0.000);0.297;3.778;12.735;0.7965461;0.6882182
2953691;1000024779565462881;63837331498802;(-0.004, 1.142, 0.090);(-0.013, 0.007, 0.001, 1.000);VALID;(0.004, 0.032, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.037, 0.998);(-0.032, 0.000, 0.000);0.283;3.396;12.012;VALID;(-0.036, 0.027, 0.999);(0.032, 0.000, 0.000);0.296;3.773;12.735;0.7979695;0.7030869
2953692;1000024779570462721;63837331498814;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.032, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.036, 0.998);(-0.032, 0.000, 0.000);0.283;3.396;12.012;VALID;(-0.036, 0.027, 0.999);(0.032, 0.000, 0.000);0.298;3.790;12.735;0.7953373;0.7127345
2953693;1000024779575462566;63837331498814;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.032, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.036, 0.998);(-0.032, 0.000, 0.000);0.283;3.400;12.012;VALID;(-0.037, 0.027, 0.999);(0.032, 0.000, 0.000);0.298;3.801;12.735;0.7909852;0.7298746
2953694;1000024779580462410;63837331498824;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.032, 0.999);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.036, 0.998);(-0.032, 0.000, 0.000);0.284;3.406;12.012;VALID;(-0.037, 0.027, 0.999);(0.032, 0.000, 0.000);0.299;3.813;12.735;0.7848823;0.7380286
2953695;1000024779585462254;63837331498824;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.031, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.042, 0.036, 0.998);(-0.032, 0.000, 0.000);0.284;3.413;12.012;VALID;(-0.038, 0.027, 0.999);(0.032, 0.000, 0.000);0.299;3.804;12.735;0.7824505;0.7218698
2953696;1000024779590462208;63837331498824;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.031, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.035, 0.998);(-0.032, 0.000, 0.000);0.284;3.417;12.012;VALID;(-0.038, 0.027, 0.999);(0.032, 0.000, 0.000);0.298;3.799;12.735;0.781924;0.7103497
2953697;1000024779595462298;63837331498835;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.031, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.035, 0.998);(-0.032, 0.000, 0.000);0.285;3.421;12.012;VALID;(-0.037, 0.027, 0.999);(0.032, 0.000, 0.000);0.298;3.797;12.735;0.7829989;0.703573
2953698;1000024779600462521;63837331498835;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.031, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.035, 0.998);(-0.032, 0.000, 0.000);0.286;3.441;12.012;VALID;(-0.038, 0.027, 0.999);(0.032, 0.000, 0.000);0.300;3.819;12.735;0.7802567;0.7001712
2953699;1000024779605462878;63837331498849;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.031, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.035, 0.998);(-0.032, 0.000, 0.000);0.287;3.449;12.012;VALID;(-0.038, 0.026, 0.999);(0.032, 0.000, 0.000);0.300;3.816;12.735;0.7796341;0.6870516
2953700;1000024779610463369;63837331498849;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.031, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.035, 0.998);(-0.032, 0.000, 0.000);0.287;3.453;12.012;VALID;(-0.038, 0.026, 0.999);(0.032, 0.000, 0.000);0.301;3.831;12.735;0.7764833;0.7002309
2953701;1000024779615463994;63837331498849;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.031, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.035, 0.998);(-0.032, 0.000, 0.000);0.288;3.458;12.012;VALID;(-0.038, 0.026, 0.999);(0.032, 0.000, 0.000);0.300;3.825;12.735;0.7775092;0.6665594
2953702;1000024779620468050;63837331498859;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.030, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.035, 0.998);(-0.032, 0.000, 0.000);0.288;3.465;12.012;VALID;(-0.037, 0.026, 0.999);(0.032, 0.000, 0.000);0.300;3.823;12.735;0.7783592;0.6852341
2953703;1000024779625471958;63837331498869;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.030, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.035, 0.998);(-0.032, 0.000, 0.000);0.289;3.469;12.012;VALID;(-0.037, 0.025, 0.999);(0.032, 0.000, 0.000);0.300;3.823;12.735;0.7772375;0.6622839
2953704;1000024779630475717;63837331498869;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.030, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.035, 0.998);(-0.032, 0.000, 0.000);0.289;3.472;12.012;VALID;(-0.037, 0.025, 0.999);(0.032, 0.000, 0.000);0.300;3.822;12.735;0.7768626;0.6492864
2953705;1000024779635479328;63837331498869;(-0.004, 1.142, 0.089);(-0.014, 0.007, 0.001, 1.000);VALID;(0.004, 0.030, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.035, 0.998);(-0.032, 0.000, 0.000);0.289;3.476;12.012;VALID;(-0.037, 0.025, 0.999);(0.032, 0.000, 0.000);0.300;3.822;12.735;0.7763821;0.6473143
2953706;1000024779640482791;63837331498881;(-0.004, 1.142, 0.089);(-0.014, 0.008, 0.001, 1.000);VALID;(0.004, 0.029, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.034, 0.998);(-0.032, 0.000, 0.000);0.289;3.477;12.012;VALID;(-0.037, 0.024, 0.999);(0.032, 0.000, 0.000);0.300;3.821;12.735;0.7785906;0.6056904
2953707;1000024779645486107;63837331498881;(-0.004, 1.142, 0.089);(-0.014, 0.008, 0.001, 1.000);VALID;(0.004, 0.029, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.034, 0.998);(-0.032, 0.000, 0.000);0.290;3.478;12.012;VALID;(-0.037, 0.024, 0.999);(0.032, 0.000, 0.000);0.300;3.821;12.735;0.7792844;0.6048595
2953708;1000024779650489386;63837331498891;(-0.004, 1.142, 0.089);(-0.015, 0.008, 0.001, 1.000);VALID;(0.004, 0.028, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.033, 0.999);(-0.032, 0.000, 0.000);0.289;3.470;12.012;VALID;(-0.037, 0.023, 0.999);(0.032, 0.000, 0.000);0.299;3.809;12.735;0.779438;0.5871414
2953709;1000024779655492656;63837331498891;(-0.004, 1.142, 0.089);(-0.015, 0.008, 0.001, 1.000);VALID;(0.004, 0.028, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.033, 0.999);(-0.032, 0.000, 0.000);0.290;3.486;12.012;VALID;(-0.037, 0.022, 0.999);(0.032, 0.000, 0.000);0.299;3.804;12.735;0.7763345;0.5525132
2953710;1000024779660495913;63837331498902;(-0.004, 1.142, 0.089);(-0.015, 0.008, 0.001, 1.000);VALID;(0.004, 0.027, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.033, 0.999);(-0.032, 0.000, 0.000);0.290;3.484;12.012;VALID;(-0.038, 0.021, 0.999);(0.032, 0.000, 0.000);0.299;3.803;12.735;0.7701378;0.467499
2953711;1000024779665499159;63837331498902;(-0.004, 1.142, 0.089);(-0.015, 0.008, 0.001, 1.000);VALID;(0.004, 0.026, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.032, 0.999);(-0.032, 0.000, 0.000);0.293;3.515;12.012;VALID;(-0.037, 0.020, 0.999);(0.032, 0.000, 0.000);0.299;3.803;12.735;0.7693244;0.3806439
2953712;1000024779670502395;63837331498913;(-0.004, 1.142, 0.089);(-0.015, 0.008, 0.001, 1.000);VALID;(0.004, 0.026, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.043, 0.032, 0.999);(-0.032, 0.000, 0.000);0.295;3.546;12.012;VALID;(-0.037, 0.020, 0.999);(0.032, 0.000, 0.000);0.299;3.804;12.735;0.7695128;0.3669963
2953713;1000024779675505621;63837331498913;(-0.004, 1.142, 0.089);(-0.015, 0.008, 0.001, 1.000);VALID;(0.004, 0.025, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.044, 0.030, 0.999);(-0.032, 0.000, 0.000);0.296;3.560;12.012;VALID;(-0.037, 0.020, 0.999);(0.032, 0.000, 0.000);0.299;3.808;12.735;0.7752368;0.2475463
2953714;1000024779680508835;63837331498924;(-0.005, 1.142, 0.088);(-0.015, 0.008, 0.001, 1.000);VALID;(0.004, 0.023, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.044, 0.027, 0.999);(-0.032, 0.000, 0.000);0.297;3.563;12.012;VALID;(-0.037, 0.019, 0.999);(0.032, 0.000, 0.000);0.299;3.809;12.735;0.7734965;0.2092403
2953715;1000024779685512037;63837331498924;(-0.005, 1.142, 0.088);(-0.015, 0.008, 0.001, 1.000);VALID;(0.005, 0.023, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.044, 0.027, 0.999);(-0.032, 0.000, 0.000);0.296;3.555;12.012;VALID;(-0.036, 0.019, 0.999);(0.032, 0.000, 0.000);0.296;3.767;12.735;0.7851006;0.1398444
2953716;1000024779690515228;63837331498925;(-0.005, 1.142, 0.088);(-0.015, 0.008, 0.001, 1.000);VALID;(0.005, 0.022, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.044, 0.025, 0.999);(-0.032, 0.000, 0.000);0.293;3.521;12.012;VALID;(-0.036, 0.019, 0.999);(0.032, 0.000, 0.000);0.300;3.824;12.735;0.7962751;0.06914559
2953717;1000024779695518408;63837331498935;(-0.005, 1.142, 0.088);(-0.016, 0.009, 0.001, 1.000);VALID;(0.007, 0.022, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.045, 0.025, 0.999);(-0.032, 0.000, 0.000);0.308;3.698;12.012;VALID;(-0.031, 0.018, 0.999);(0.032, 0.000, 0.000);0.308;3.927;12.735;0.8300754;0
2953718;1000024779700521574;63837331498935;(-0.005, 1.142, 0.088);(-0.016, 0.009, 0.001, 1.000);VALID;(0.012, 0.021, 1.000);(0.000, 0.000, 0.000);63.425;VALID;(0.049, 0.025, 0.998);(-0.032, 0.000, 0.000);0.313;3.755;12.012;VALID;(-0.026, 0.017, 1.000);(0.032, 0.000, 0.000);0.311;3.956;12.735;0.832835;0
2953719;1000024779705521268;63837331498947;(-0.005, 1.142, 0.088);(-0.016, 0.009, 0.001, 1.000);VALID;(0.017, 0.019, 1.000);(0.000, 0.000, 0.000);63.425;INVALID;;;;;;VALID;(-0.013, 0.015, 1.000);(0.032, 0.000, 0.000);0.315;4.009;12.735;2;0
2953720;1000024779710520963;63837331498947;(-0.005, 1.142, 0.088);(-0.016, 0.009, 0.001, 1.000);VALID;(0.022, 0.016, 1.000);(0.000, 0.000, 0.000);63.425;INVALID;;;;;;VALID;(-0.001, 0.013, 1.000);(0.032, 0.000, 0.000);0.313;3.992;12.735;2;0
2953721;1000024779715520659;63837331498958;(-0.004, 1.142, 0.088);(-0.016, 0.010, 0.001, 1.000);VALID;(0.039, 0.006, 0.999);(0.000, 0.000, 0.000);63.425;INVALID;;;;;;VALID;(0.027, 0.004, 1.000);(0.032, 0.000, 0.000);0.305;3.884;12.735;2;0
2953722;1000024779720520356;63837331498958;(-0.004, 1.142, 0.088);(-0.016, 0.010, 0.001, 1.000);VALID;(0.064, 0.000, 0.998);(0.000, 0.000, 0.000);63.425;INVALID;;;;;;VALID;(0.059, -0.002, 0.998);(0.032, 0.000, 0.000);0.317;4.036;12.735;2;0
2953723;1000024779725520053;63837331498969;(-0.004, 1.142, 0.088);(-0.016, 0.011, 0.001, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2953724;1000024779730519752;63837331498969;(-0.004, 1.142, 0.088);(-0.016, 0.011, 0.001, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2953725;1000024779735519452;63837331498980;(-0.004, 1.142, 0.088);(-0.017, 0.012, 0.001, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2953726;1000024779740519152;63837331498980;(-0.004, 1.142, 0.088);(-0.017, 0.012, 0.001, 1.000);VALID;(0.117, -0.051, 0.992);(0.000, 0.000, 0.000);63.425;INVALID;;;;;;VALID;(0.120, -0.050, 0.992);(0.032, 0.000, 0.000);0.266;3.385;12.735;2;0
2953727;1000024779745518881;63837331498981;(-0.004, 1.142, 0.088);(-0.017, 0.012, 0.001, 1.000);VALID;(0.155, -0.066, 0.986);(0.000, 0.000, 0.000);63.425;INVALID;;;;;;VALID;(0.159, -0.066, 0.985);(0.032, 0.000, 0.000);0.313;3.983;12.735;2;0
2953728;1000024779750518745;63837331498992;(-0.004, 1.142, 0.088);(-0.017, 0.014, 0.001, 1.000);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
2953729;1000024779755518745;63837331498992;(-0.004, 1.142, 0.088);(-0.017, 0.014, 0.001, 1.000);VALID;(0.201, -0.121, 0.972);(0.000, 0.000, 0.000);63.425;INVALID;;;;;;VALID;(0.205, -0.120, 0.971);(0.032, 0.000, 0.000);0.000;0.000;12.735;2;0
2953730;1000024779760518879;63837331499003;(-0.004, 1.142, 0.088);(-0.017, 0.015, 0.001, 1.000);VALID;(0.226, -0.153, 0.962);(0.000, 0.000, 0.000);63.425;INVALID;;;;;;VALID;(0.227, -0.152, 0.962);(0.032, 0.000, 0.000);0.258;3.288;12.735;2;0
2953731;1000024779765519147;63837331499003;(-0.004, 1.142, 0.088);(-0.017, 0.015, 0.001, 1.000);VALID;(0.222, -0.128, 0.967);(0.000, 0.000, 0.000);63.425;INVALID;;;;;;VALID;(0.222, -0.128, 0.967);(0.032, 0.000, 0.000);0.339;4.316;12.735;2;0
2953732;1000024779770519550;63837331499014;(-0.004, 1.142, 0.087);(-0.017, 0.017, 0.001, 1.000);VALID;(0.224, -0.110, 0.968);(0.000, 0.000, 0.000);63.425;VALID;(0.230, -0.056, 0.971);(-0.032, 0.000, 0.000);0.339;4.066;12.012;VALID;(0.221, -0.113, 0.969);(0.032, 0.000, 0.000);0.341;4.338;12.735;0.1704346;0
2953733;1000024779775523492;63837331499014;(-0.004, 1.142, 0.087);(-0.017, 0.017, 0.001, 1.000);VALID;(0.225, -0.108, 0.968);(0.000, 0.000, 0.000);63.425;VALID;(0.240, -0.128, 0.962);(-0.032, 0.000, 0.000);0.297;3.564;12.012;VALID;(0.218, -0.104, 0.970);(0.032, 0.000, 0.000);0.339;4.323;12.735;2;0
2953734;1000024779780527285;63837331499025;(-0.003, 1.142, 0.087);(-0.018, 0.019, 0.000, 1.000);VALID;(0.227, -0.100, 0.969);(0.000, 0.000, 0.000);63.425;VALID;(0.106, 0.007, 0.994);(-0.032, 0.000, 0.000);0.328;3.940;12.012;VALID;(0.215, -0.099, 0.972);(0.032, 0.000, 0.000);0.339;4.312;12.735;2;0
2953735;1000024779785530927;63837331499025;(-0.003, 1.142, 0.087);(-0.018, 0.019, 0.000, 1.000);VALID;(0.229, -0.095, 0.969);(0.000, 0.000, 0.000);63.425;VALID;(0.159, -0.012, 0.987);(-0.032, 0.000, 0.000);0.330;3.967;12.012;VALID;(0.214, -0.096, 0.972);(0.032, 0.000, 0.000);0.337;4.298;12.735;2;0
2953736;1000024779790534422;63837331499025;(-0.003, 1.142, 0.087);(-0.018, 0.019, 0.000, 1.000);VALID;(0.229, -0.091, 0.969);(0.000, 0.000, 0.000);63.425;VALID;(0.195, -0.027, 0.980);(-0.032, 0.000, 0.000);0.330;3.965;12.012;VALID;(0.212, -0.093, 0.973);(0.032, 0.000, 0.000);0.335;4.265;12.735;2;0
2953737;1000024779795537769;63837331499036;(-0.003, 1.142, 0.087);(-0.019, 0.022, 0.000, 1.000);VALID;(0.229, -0.089, 0.969);(0.000, 0.000, 0.000);63.425;VALID;(0.218, -0.039, 0.975);(-0.032, 0.000, 0.000);0.330;3.958;12.012;VALID;(0.210, -0.091, 0.973);(0.032, 0.000, 0.000);0.334;4.252;12.735;0.1698904;0
2953738;1000024779800540968;63837331499036;(-0.003, 1.142, 0.087);(-0.019, 0.022, 0.000, 1.000);VALID;(0.228, -0.087, 0.970);(0.000, 0.000, 0.000);63.425;VALID;(0.229, -0.045, 0.972);(-0.032, 0.000, 0.000);0.331;3.976;12.012;VALID;(0.209, -0.091, 0.974);(0.032, 0.000, 0.000);0.333;4.238;12.735;2;0
2953739;1000024779805544129;63837331499048;(-0.002, 1.142, 0.087);(-0.019, 0.025, 0.000, 1.000);VALID;(0.227, -0.085, 0.970);(0.000, 0.000, 0.000);63.425;VALID;(0.234, -0.048, 0.971);(-0.032, 0.000, 0.000);0.334;4.015;12.012;VALID;(0.208, -0.090, 0.974);(0.032, 0.000, 0.000);0.332;4.226;12.735;2;0
2953740;1000024779810547279;63837331499048;(-0.002, 1.142, 0.087);(-0.019, 0.025, 0.000, 1.000);VALID;(0.225, -0.083, 0.971);(0.000, 0.000, 0.000);63.425;VALID;(0.236, -0.049, 0.971);(-0.032, 0.000, 0.000);0.335;4.023;12.012;VALID;(0.207, -0.090, 0.974);(0.032, 0.000, 0.000);0.331;4.213;12.735;2;0
2953741;1000024779815550418;63837331499058;(-0.002, 1.143, 0.087);(-0.020, 0.027, 0.000, 0.999);VALID;(0.225, -0.082, 0.971);(0.000, 0.000, 0.000);63.425;VALID;(0.238, -0.049, 0.970);(-0.032, 0.000, 0.000);0.335;4.024;12.012;VALID;(0.206, -0.090, 0.974);(0.032, 0.000, 0.000);0.329;4.190;12.735;0.7485792;0
