Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2597011;1000022995507719924;63837329714746;(-0.071, 1.103, 0.111);(0.068, 0.015, 0.015, 0.997);VALID;(0.246, 0.386, 0.889);(0.000, 0.000, 0.000);63.175;VALID;(0.318, 0.374, 0.871);(-0.032, 0.000, 0.000);0.293;3.573;12.207;VALID;(0.212, 0.390, 0.896);(0.032, 0.000, 0.000);0.320;3.900;12.184;0.5517427;0
2597012;1000022995512721783;63837329714758;(-0.071, 1.104, 0.111);(0.067, 0.015, 0.015, 0.998);VALID;(0.254, 0.384, 0.888);(0.000, 0.000, 0.000);63.175;VALID;(0.324, 0.373, 0.869);(-0.032, 0.000, 0.000);0.293;3.577;12.207;VALID;(0.216, 0.389, 0.896);(0.032, 0.000, 0.000);0.319;3.886;12.184;0.5403625;0
2597013;1000022995517723635;63837329714758;(-0.071, 1.104, 0.111);(0.067, 0.015, 0.015, 0.998);VALID;(0.262, 0.383, 0.886);(0.000, 0.000, 0.000);63.175;VALID;(0.327, 0.373, 0.868);(-0.032, 0.000, 0.000);0.296;3.613;12.207;VALID;(0.219, 0.388, 0.895);(0.032, 0.000, 0.000);0.318;3.871;12.184;0.5371569;0
2597014;1000022995522725344;63837329714758;(-0.071, 1.104, 0.111);(0.067, 0.015, 0.015, 0.998);VALID;(0.254, 0.383, 0.888);(0.000, 0.000, 0.000);63.175;VALID;(0.326, 0.372, 0.869);(-0.032, 0.000, 0.000);0.296;3.617;12.207;VALID;(0.221, 0.388, 0.895);(0.032, 0.000, 0.000);0.318;3.874;12.184;0.551317;0
2597015;1000022995527726941;63837329714769;(-0.071, 1.104, 0.110);(0.065, 0.016, 0.015, 0.998);VALID;(0.259, 0.383, 0.887);(0.000, 0.000, 0.000);63.175;VALID;(0.327, 0.373, 0.868);(-0.032, 0.000, 0.000);0.315;3.848;12.207;VALID;(0.221, 0.387, 0.895);(0.032, 0.000, 0.000);0.318;3.872;12.184;0.5464655;0
2597016;1000022995532728397;63837329714769;(-0.071, 1.104, 0.110);(0.065, 0.016, 0.015, 0.998);VALID;(0.259, 0.382, 0.887);(0.000, 0.000, 0.000);63.175;VALID;(0.327, 0.373, 0.868);(-0.032, 0.000, 0.000);0.315;3.839;12.207;VALID;(0.224, 0.385, 0.895);(0.032, 0.000, 0.000);0.318;3.879;12.184;0.5680598;0
2597017;1000022995537729713;63837329714779;(-0.070, 1.104, 0.110);(0.064, 0.016, 0.015, 0.998);VALID;(0.251, 0.383, 0.889);(0.000, 0.000, 0.000);63.175;VALID;(0.324, 0.373, 0.869);(-0.032, 0.000, 0.000);0.307;3.746;12.207;VALID;(0.224, 0.385, 0.895);(0.032, 0.000, 0.000);0.318;3.880;12.184;0.5824276;0
2597018;1000022995542730889;63837329714780;(-0.070, 1.104, 0.110);(0.064, 0.016, 0.015, 0.998);VALID;(0.247, 0.382, 0.890);(0.000, 0.000, 0.000);63.175;VALID;(0.323, 0.372, 0.870);(-0.032, 0.000, 0.000);0.306;3.736;12.207;VALID;(0.224, 0.385, 0.895);(0.032, 0.000, 0.000);0.319;3.889;12.184;0.5884206;0
2597019;1000022995547731953;63837329714790;(-0.070, 1.105, 0.110);(0.063, 0.017, 0.015, 0.998);VALID;(0.244, 0.381, 0.892);(0.000, 0.000, 0.000);63.175;VALID;(0.322, 0.370, 0.872);(-0.032, 0.000, 0.000);0.305;3.720;12.207;VALID;(0.223, 0.384, 0.896);(0.032, 0.000, 0.000);0.319;3.886;12.184;0.5897044;0
2597020;1000022995552733012;63837329714790;(-0.070, 1.105, 0.110);(0.063, 0.017, 0.015, 0.998);VALID;(0.242, 0.380, 0.893);(0.000, 0.000, 0.000);63.175;VALID;(0.321, 0.367, 0.873);(-0.032, 0.000, 0.000);0.303;3.699;12.207;VALID;(0.223, 0.383, 0.896);(0.032, 0.000, 0.000);0.320;3.893;12.184;0.5912125;0
2597021;1000022995557734069;63837329714801;(-0.070, 1.105, 0.110);(0.061, 0.017, 0.015, 0.998);VALID;(0.239, 0.379, 0.894);(0.000, 0.000, 0.000);63.175;VALID;(0.321, 0.363, 0.875);(-0.032, 0.000, 0.000);0.302;3.693;12.207;VALID;(0.222, 0.382, 0.897);(0.032, 0.000, 0.000);0.319;3.886;12.184;0.5864942;0
2597022;1000022995562735120;63837329714801;(-0.070, 1.105, 0.110);(0.061, 0.017, 0.015, 0.998);VALID;(0.237, 0.378, 0.895);(0.000, 0.000, 0.000);63.175;VALID;(0.322, 0.360, 0.876);(-0.032, 0.000, 0.000);0.302;3.684;12.207;VALID;(0.221, 0.382, 0.898);(0.032, 0.000, 0.000);0.319;3.883;12.184;0.5698635;0
2597023;1000022995567736167;63837329714802;(-0.070, 1.105, 0.110);(0.061, 0.017, 0.015, 0.998);VALID;(0.236, 0.377, 0.896);(0.000, 0.000, 0.000);63.175;VALID;(0.321, 0.356, 0.877);(-0.032, 0.000, 0.000);0.305;3.723;12.207;VALID;(0.220, 0.381, 0.898);(0.032, 0.000, 0.000);0.319;3.888;12.184;0.56552;0
2597024;1000022995572737211;63837329714812;(-0.070, 1.106, 0.109);(0.060, 0.018, 0.015, 0.998);VALID;(0.235, 0.376, 0.896);(0.000, 0.000, 0.000);63.175;VALID;(0.321, 0.353, 0.879);(-0.032, 0.000, 0.000);0.306;3.736;12.207;VALID;(0.220, 0.380, 0.899);(0.032, 0.000, 0.000);0.319;3.889;12.184;0.5618397;0
2597025;1000022995577738252;63837329714812;(-0.070, 1.106, 0.109);(0.060, 0.018, 0.015, 0.998);VALID;(0.234, 0.375, 0.897);(0.000, 0.000, 0.000);63.175;VALID;(0.319, 0.356, 0.878);(-0.032, 0.000, 0.000);0.306;3.733;12.207;VALID;(0.220, 0.378, 0.899);(0.032, 0.000, 0.000);0.319;3.892;12.184;0.5837332;0
2597026;1000022995582739289;63837329714824;(-0.070, 1.106, 0.109);(0.058, 0.018, 0.015, 0.998);VALID;(0.234, 0.375, 0.897);(0.000, 0.000, 0.000);63.175;VALID;(0.317, 0.359, 0.878);(-0.032, 0.000, 0.000);0.306;3.733;12.207;VALID;(0.220, 0.377, 0.900);(0.032, 0.000, 0.000);0.321;3.910;12.184;0.6024044;0
2597027;1000022995587740321;63837329714824;(-0.070, 1.106, 0.109);(0.058, 0.018, 0.015, 0.998);VALID;(0.233, 0.374, 0.898);(0.000, 0.000, 0.000);63.175;VALID;(0.315, 0.361, 0.878);(-0.032, 0.000, 0.000);0.304;3.717;12.207;VALID;(0.221, 0.376, 0.900);(0.032, 0.000, 0.000);0.322;3.918;12.184;0.6176571;0
2597028;1000022995592741350;63837329714835;(-0.070, 1.107, 0.109);(0.057, 0.018, 0.015, 0.998);VALID;(0.234, 0.371, 0.899);(0.000, 0.000, 0.000);63.175;VALID;(0.315, 0.358, 0.879);(-0.032, 0.000, 0.000);0.312;3.815;12.207;VALID;(0.223, 0.374, 0.900);(0.032, 0.000, 0.000);0.321;3.909;12.184;0.6281593;0
2597029;1000022995597742374;63837329714835;(-0.070, 1.107, 0.109);(0.057, 0.018, 0.015, 0.998);VALID;(0.234, 0.371, 0.899);(0.000, 0.000, 0.000);63.175;VALID;(0.315, 0.359, 0.878);(-0.032, 0.000, 0.000);0.312;3.812;12.207;VALID;(0.224, 0.372, 0.901);(0.032, 0.000, 0.000);0.320;3.905;12.184;0.6401702;0
2597030;1000022995602743394;63837329714847;(-0.069, 1.107, 0.109);(0.055, 0.019, 0.014, 0.998);VALID;(0.234, 0.370, 0.899);(0.000, 0.000, 0.000);63.175;VALID;(0.316, 0.360, 0.878);(-0.032, 0.000, 0.000);0.306;3.741;12.207;VALID;(0.225, 0.372, 0.901);(0.032, 0.000, 0.000);0.320;3.904;12.184;0.6410477;0
2597031;1000022995607744410;63837329714847;(-0.069, 1.107, 0.109);(0.055, 0.019, 0.014, 0.998);VALID;(0.234, 0.370, 0.899);(0.000, 0.000, 0.000);63.175;VALID;(0.316, 0.361, 0.877);(-0.032, 0.000, 0.000);0.305;3.722;12.207;VALID;(0.226, 0.371, 0.901);(0.032, 0.000, 0.000);0.321;3.908;12.184;0.6492761;0
2597032;1000022995612745502;63837329714847;(-0.069, 1.107, 0.109);(0.055, 0.019, 0.014, 0.998);VALID;(0.234, 0.368, 0.900);(0.000, 0.000, 0.000);63.175;VALID;(0.315, 0.363, 0.877);(-0.032, 0.000, 0.000);0.305;3.723;12.207;VALID;(0.226, 0.369, 0.902);(0.032, 0.000, 0.000);0.319;3.889;12.184;0.6592206;0
2597033;1000022995617746724;63837329714863;(-0.069, 1.108, 0.108);(0.053, 0.019, 0.014, 0.998);VALID;(0.235, 0.366, 0.900);(0.000, 0.000, 0.000);63.175;VALID;(0.315, 0.364, 0.877);(-0.032, 0.000, 0.000);0.305;3.726;12.207;VALID;(0.227, 0.366, 0.902);(0.032, 0.000, 0.000);0.318;3.877;12.184;0.665567;0
2597034;1000022995622748075;63837329714863;(-0.069, 1.108, 0.108);(0.053, 0.019, 0.014, 0.998);VALID;(0.235, 0.366, 0.900);(0.000, 0.000, 0.000);63.175;VALID;(0.314, 0.365, 0.877);(-0.032, 0.000, 0.000);0.305;3.729;12.207;VALID;(0.226, 0.365, 0.903);(0.032, 0.000, 0.000);0.319;3.887;12.184;0.6565143;0
2597035;1000022995627749557;63837329714863;(-0.069, 1.108, 0.108);(0.053, 0.019, 0.014, 0.998);VALID;(0.235, 0.366, 0.900);(0.000, 0.000, 0.000);63.175;VALID;(0.314, 0.366, 0.876);(-0.032, 0.000, 0.000);0.305;3.729;12.207;VALID;(0.227, 0.363, 0.904);(0.032, 0.000, 0.000);0.320;3.894;12.184;0.6574606;0
2597036;1000022995632751168;63837329714887;(-0.069, 1.108, 0.108);(0.052, 0.020, 0.014, 0.998);VALID;(0.237, 0.366, 0.900);(0.000, 0.000, 0.000);63.175;VALID;(0.313, 0.367, 0.876);(-0.032, 0.000, 0.000);0.306;3.730;12.207;VALID;(0.227, 0.361, 0.904);(0.032, 0.000, 0.000);0.319;3.892;12.184;0.6578079;0
2597037;1000022995637752907;63837329714887;(-0.069, 1.108, 0.108);(0.052, 0.020, 0.014, 0.998);VALID;(0.240, 0.366, 0.899);(0.000, 0.000, 0.000);63.175;VALID;(0.313, 0.369, 0.875);(-0.032, 0.000, 0.000);0.306;3.732;12.207;VALID;(0.228, 0.360, 0.905);(0.032, 0.000, 0.000);0.321;3.913;12.184;0.6548034;0
2597038;1000022995642758183;63837329714887;(-0.069, 1.108, 0.108);(0.052, 0.020, 0.014, 0.998);VALID;(0.241, 0.366, 0.899);(0.000, 0.000, 0.000);63.175;VALID;(0.312, 0.372, 0.874);(-0.032, 0.000, 0.000);0.307;3.747;12.207;VALID;(0.228, 0.359, 0.905);(0.032, 0.000, 0.000);0.321;3.912;12.184;0.6489863;0
2597039;1000022995647763440;63837329714887;(-0.069, 1.108, 0.108);(0.052, 0.020, 0.014, 0.998);VALID;(0.241, 0.366, 0.899);(0.000, 0.000, 0.000);63.175;VALID;(0.311, 0.374, 0.874);(-0.032, 0.000, 0.000);0.307;3.748;12.207;VALID;(0.228, 0.358, 0.905);(0.032, 0.000, 0.000);0.322;3.923;12.184;0.6452205;0
2597040;1000022995652768650;63837329714887;(-0.069, 1.108, 0.108);(0.052, 0.020, 0.014, 0.998);VALID;(0.245, 0.365, 0.898);(0.000, 0.000, 0.000);63.175;VALID;(0.311, 0.374, 0.874);(-0.032, 0.000, 0.000);0.307;3.748;12.207;VALID;(0.228, 0.357, 0.906);(0.032, 0.000, 0.000);0.322;3.922;12.184;0.6359866;0
2597041;1000022995657773841;63837329714896;(-0.069, 1.109, 0.108);(0.049, 0.020, 0.014, 0.998);VALID;(0.247, 0.365, 0.898);(0.000, 0.000, 0.000);63.175;VALID;(0.311, 0.374, 0.874);(-0.032, 0.000, 0.000);0.307;3.748;12.207;VALID;(0.228, 0.356, 0.906);(0.032, 0.000, 0.000);0.322;3.922;12.184;0.6312439;0
2597042;1000022995662779014;63837329714902;(-0.069, 1.109, 0.107);(0.049, 0.021, 0.014, 0.999);VALID;(0.250, 0.364, 0.897);(0.000, 0.000, 0.000);63.175;VALID;(0.311, 0.373, 0.874);(-0.032, 0.000, 0.000);0.307;3.752;12.207;VALID;(0.228, 0.355, 0.907);(0.032, 0.000, 0.000);0.322;3.921;12.184;0.6325571;0
2597043;1000022995667784199;63837329714902;(-0.069, 1.109, 0.107);(0.049, 0.021, 0.014, 0.999);VALID;(0.251, 0.364, 0.897);(0.000, 0.000, 0.000);63.175;VALID;(0.311, 0.373, 0.874);(-0.032, 0.000, 0.000);0.305;3.727;12.207;VALID;(0.228, 0.354, 0.907);(0.032, 0.000, 0.000);0.322;3.921;12.184;0.6302763;0
2597044;1000022995672785906;63837329714913;(-0.069, 1.110, 0.107);(0.047, 0.021, 0.014, 0.999);VALID;(0.251, 0.364, 0.897);(0.000, 0.000, 0.000);63.175;VALID;(0.310, 0.374, 0.874);(-0.032, 0.000, 0.000);0.305;3.720;12.207;VALID;(0.228, 0.353, 0.907);(0.032, 0.000, 0.000);0.322;3.924;12.184;0.6261969;0
2597045;1000022995677787529;63837329714913;(-0.069, 1.110, 0.107);(0.047, 0.021, 0.014, 0.999);VALID;(0.253, 0.363, 0.897);(0.000, 0.000, 0.000);63.175;VALID;(0.309, 0.373, 0.875);(-0.032, 0.000, 0.000);0.308;3.758;12.207;VALID;(0.228, 0.351, 0.908);(0.032, 0.000, 0.000);0.322;3.925;12.184;0.6266807;0
2597046;1000022995682789011;63837329714925;(-0.069, 1.110, 0.107);(0.046, 0.021, 0.014, 0.999);VALID;(0.254, 0.361, 0.897);(0.000, 0.000, 0.000);63.175;VALID;(0.309, 0.372, 0.875);(-0.032, 0.000, 0.000);0.309;3.768;12.207;VALID;(0.228, 0.350, 0.909);(0.032, 0.000, 0.000);0.323;3.930;12.184;0.6250312;0
2597047;1000022995687790351;63837329714925;(-0.069, 1.110, 0.107);(0.046, 0.021, 0.014, 0.999);VALID;(0.255, 0.360, 0.897);(0.000, 0.000, 0.000);63.175;VALID;(0.308, 0.372, 0.875);(-0.032, 0.000, 0.000);0.304;3.713;12.207;VALID;(0.228, 0.346, 0.910);(0.032, 0.000, 0.000);0.320;3.902;12.184;0.6116338;0
2597048;1000022995692791551;63837329714935;(-0.069, 1.110, 0.106);(0.044, 0.022, 0.014, 0.999);VALID;(0.255, 0.359, 0.898);(0.000, 0.000, 0.000);63.175;VALID;(0.308, 0.372, 0.876);(-0.032, 0.000, 0.000);0.303;3.696;12.207;VALID;(0.229, 0.344, 0.911);(0.032, 0.000, 0.000);0.320;3.897;12.184;0.6008326;0
2597049;1000022995697792613;63837329714935;(-0.069, 1.110, 0.106);(0.044, 0.022, 0.014, 0.999);VALID;(0.256, 0.358, 0.898);(0.000, 0.000, 0.000);63.175;VALID;(0.307, 0.372, 0.876);(-0.032, 0.000, 0.000);0.302;3.690;12.207;VALID;(0.229, 0.341, 0.912);(0.032, 0.000, 0.000);0.320;3.896;12.184;0.5918667;0
2597050;1000022995702793535;63837329714947;(-0.069, 1.110, 0.106);(0.043, 0.022, 0.013, 0.999);VALID;(0.256, 0.357, 0.899);(0.000, 0.000, 0.000);63.175;VALID;(0.305, 0.372, 0.877);(-0.032, 0.000, 0.000);0.302;3.686;12.207;VALID;(0.229, 0.339, 0.913);(0.032, 0.000, 0.000);0.320;3.896;12.184;0.5870693;0
2597051;1000022995707794454;63837329714947;(-0.069, 1.110, 0.106);(0.043, 0.022, 0.013, 0.999);VALID;(0.256, 0.355, 0.899);(0.000, 0.000, 0.000);63.175;VALID;(0.304, 0.372, 0.877);(-0.032, 0.000, 0.000);0.302;3.685;12.207;VALID;(0.229, 0.337, 0.913);(0.032, 0.000, 0.000);0.320;3.896;12.184;0.5777383;0
2597052;1000022995712795371;63837329714947;(-0.069, 1.110, 0.106);(0.043, 0.022, 0.013, 0.999);VALID;(0.256, 0.354, 0.900);(0.000, 0.000, 0.000);63.175;VALID;(0.303, 0.372, 0.877);(-0.032, 0.000, 0.000);0.302;3.684;12.207;VALID;(0.229, 0.334, 0.914);(0.032, 0.000, 0.000);0.320;3.899;12.184;0.5659429;0
2597053;1000022995717796285;63837329714958;(-0.069, 1.111, 0.106);(0.041, 0.022, 0.013, 0.999);VALID;(0.257, 0.351, 0.900);(0.000, 0.000, 0.000);63.175;VALID;(0.302, 0.371, 0.878);(-0.032, 0.000, 0.000);0.302;3.684;12.207;VALID;(0.229, 0.330, 0.916);(0.032, 0.000, 0.000);0.316;3.855;12.184;0.542799;0
2597054;1000022995722797196;63837329714958;(-0.069, 1.111, 0.106);(0.041, 0.022, 0.013, 0.999);VALID;(0.257, 0.349, 0.901);(0.000, 0.000, 0.000);63.175;VALID;(0.302, 0.371, 0.878);(-0.032, 0.000, 0.000);0.302;3.683;12.207;VALID;(0.229, 0.327, 0.917);(0.032, 0.000, 0.000);0.316;3.847;12.184;0.5331784;0
2597055;1000022995727798105;63837329714969;(-0.068, 1.111, 0.105);(0.040, 0.022, 0.013, 0.999);VALID;(0.258, 0.347, 0.902);(0.000, 0.000, 0.000);63.175;VALID;(0.301, 0.369, 0.879);(-0.032, 0.000, 0.000);0.305;3.728;12.207;VALID;(0.229, 0.326, 0.917);(0.032, 0.000, 0.000);0.316;3.845;12.184;0.5323851;0
2597056;1000022995732799011;63837329714969;(-0.068, 1.111, 0.105);(0.040, 0.022, 0.013, 0.999);VALID;(0.259, 0.345, 0.902);(0.000, 0.000, 0.000);63.175;VALID;(0.301, 0.367, 0.880);(-0.032, 0.000, 0.000);0.305;3.726;12.207;VALID;(0.229, 0.324, 0.918);(0.032, 0.000, 0.000);0.316;3.846;12.184;0.5360883;0
2597057;1000022995737799915;63837329714981;(-0.068, 1.111, 0.105);(0.039, 0.022, 0.013, 0.999);VALID;(0.259, 0.343, 0.903);(0.000, 0.000, 0.000);63.175;VALID;(0.301, 0.364, 0.881);(-0.032, 0.000, 0.000);0.310;3.780;12.207;VALID;(0.229, 0.323, 0.918);(0.032, 0.000, 0.000);0.316;3.851;12.184;0.5496331;0
2597058;1000022995742800816;63837329714981;(-0.068, 1.111, 0.105);(0.039, 0.022, 0.013, 0.999);VALID;(0.260, 0.342, 0.903);(0.000, 0.000, 0.000);63.175;VALID;(0.302, 0.363, 0.882);(-0.032, 0.000, 0.000);0.306;3.731;12.207;VALID;(0.228, 0.323, 0.919);(0.032, 0.000, 0.000);0.317;3.859;12.184;0.552842;0
2597059;1000022995747801716;63837329714991;(-0.068, 1.112, 0.105);(0.037, 0.022, 0.013, 0.999);VALID;(0.259, 0.341, 0.904);(0.000, 0.000, 0.000);63.175;VALID;(0.301, 0.359, 0.883);(-0.032, 0.000, 0.000);0.308;3.756;12.207;VALID;(0.227, 0.323, 0.919);(0.032, 0.000, 0.000);0.319;3.889;12.184;0.5778381;0
2597060;1000022995752802613;63837329714991;(-0.068, 1.112, 0.105);(0.037, 0.022, 0.013, 0.999);VALID;(0.258, 0.334, 0.906);(0.000, 0.000, 0.000);63.175;VALID;(0.296, 0.349, 0.889);(-0.032, 0.000, 0.000);0.305;3.719;12.207;VALID;(0.225, 0.320, 0.920);(0.032, 0.000, 0.000);0.328;3.998;12.184;0.6520621;0
2597061;1000022995757803509;63837329715002;(-0.068, 1.112, 0.105);(0.036, 0.023, 0.013, 0.999);VALID;(0.255, 0.321, 0.912);(0.000, 0.000, 0.000);63.175;VALID;(0.285, 0.335, 0.898);(-0.032, 0.000, 0.000);0.305;3.723;12.207;VALID;(0.216, 0.308, 0.927);(0.032, 0.000, 0.000);0.323;3.934;12.184;0.6895049;0
2597062;1000022995762804403;63837329715002;(-0.068, 1.112, 0.105);(0.036, 0.023, 0.013, 0.999);VALID;(0.245, 0.302, 0.921);(0.000, 0.000, 0.000);63.175;VALID;(0.268, 0.311, 0.912);(-0.032, 0.000, 0.000);0.305;3.721;12.207;VALID;(0.203, 0.294, 0.934);(0.032, 0.000, 0.000);0.326;3.969;12.184;0.818206;0
2597063;1000022995767805295;63837329715002;(-0.068, 1.112, 0.105);(0.036, 0.023, 0.013, 0.999);VALID;(0.228, 0.276, 0.934);(0.000, 0.000, 0.000);63.175;VALID;(0.244, 0.281, 0.928);(-0.032, 0.000, 0.000);0.304;3.710;12.207;VALID;(0.185, 0.273, 0.944);(0.032, 0.000, 0.000);0.332;4.050;12.184;0.9749076;0
2597064;1000022995772806291;63837329715018;(-0.068, 1.113, 0.104);(0.034, 0.023, 0.013, 0.999);VALID;(0.201, 0.243, 0.949);(0.000, 0.000, 0.000);63.175;VALID;(0.220, 0.243, 0.945);(-0.032, 0.000, 0.000);0.304;3.708;12.207;VALID;(0.156, 0.245, 0.957);(0.032, 0.000, 0.000);0.326;3.971;12.184;0.9655389;0
2597065;1000022995777807420;63837329715018;(-0.068, 1.113, 0.104);(0.034, 0.023, 0.013, 0.999);VALID;(0.171, 0.204, 0.964);(0.000, 0.000, 0.000);63.175;VALID;(0.193, 0.199, 0.961);(-0.032, 0.000, 0.000);0.304;3.705;12.207;VALID;(0.126, 0.208, 0.970);(0.032, 0.000, 0.000);0.326;3.970;12.184;0.8954986;0
2597066;1000022995782808680;63837329715018;(-0.068, 1.113, 0.104);(0.034, 0.023, 0.013, 0.999);VALID;(0.144, 0.164, 0.976);(0.000, 0.000, 0.000);63.175;VALID;(0.175, 0.159, 0.972);(-0.032, 0.000, 0.000);0.308;3.758;12.207;VALID;(0.096, 0.169, 0.981);(0.032, 0.000, 0.000);0.326;3.969;12.184;0.7794604;0
2597067;1000022995787810071;63837329715042;(-0.068, 1.113, 0.104);(0.033, 0.023, 0.013, 0.999);VALID;(0.118, 0.124, 0.985);(0.000, 0.000, 0.000);63.175;VALID;(0.153, 0.118, 0.981);(-0.032, 0.000, 0.000);0.304;3.708;12.207;VALID;(0.071, 0.131, 0.989);(0.032, 0.000, 0.000);0.326;3.969;12.184;0.7448272;0
2597068;1000022995792811591;63837329715042;(-0.068, 1.113, 0.104);(0.033, 0.023, 0.013, 0.999);VALID;(0.097, 0.099, 0.990);(0.000, 0.000, 0.000);63.175;VALID;(0.139, 0.101, 0.985);(-0.032, 0.000, 0.000);0.302;3.681;12.207;VALID;(0.046, 0.097, 0.994);(0.032, 0.000, 0.000);0.326;3.969;12.184;0.6707455;0
2597069;1000022995797813231;63837329715042;(-0.068, 1.113, 0.104);(0.033, 0.023, 0.013, 0.999);VALID;(0.085, 0.084, 0.993);(0.000, 0.000, 0.000);63.175;VALID;(0.131, 0.086, 0.988);(-0.032, 0.000, 0.000);0.302;3.684;12.207;VALID;(0.033, 0.082, 0.996);(0.032, 0.000, 0.000);0.326;3.968;12.184;0.6396985;0
2597070;1000022995802818378;63837329715042;(-0.068, 1.113, 0.104);(0.033, 0.023, 0.013, 0.999);VALID;(0.072, 0.070, 0.995);(0.000, 0.000, 0.000);63.175;VALID;(0.117, 0.073, 0.990);(-0.032, 0.000, 0.000);0.302;3.685;12.207;VALID;(0.024, 0.067, 0.997);(0.032, 0.000, 0.000);0.325;3.957;12.184;0.671173;0
