Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
4714823;1000086561767763509;63837235711973;(0.077, 1.077, -0.128);(-0.077, 0.019, 0.007, 0.997);VALID;(-0.126, -0.135, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.094, -0.131, 0.987);(-0.038, 0.000, 0.000);0.294;3.854;13.108;VALID;(-0.158, -0.138, 0.978);(0.038, 0.000, 0.000);0.294;3.847;13.080;1.146181;0.8734061
4714824;1000086561772764388;63837235711984;(0.077, 1.077, -0.128);(-0.077, 0.018, 0.006, 0.997);VALID;(-0.126, -0.135, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.094, -0.131, 0.987);(-0.038, 0.000, 0.000);0.294;3.855;13.108;VALID;(-0.158, -0.138, 0.978);(0.038, 0.000, 0.000);0.294;3.850;13.080;1.146448;0.8520986
4714825;1000086561777765262;63837235711984;(0.077, 1.077, -0.128);(-0.077, 0.018, 0.006, 0.997);VALID;(-0.126, -0.135, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.093, -0.132, 0.987);(-0.038, 0.000, 0.000);0.294;3.856;13.108;VALID;(-0.158, -0.138, 0.978);(0.038, 0.000, 0.000);0.295;3.854;13.080;1.140782;0.8388245
4714826;1000086561782766130;63837235711997;(0.077, 1.077, -0.128);(-0.077, 0.018, 0.006, 0.997);VALID;(-0.126, -0.135, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.093, -0.132, 0.987);(-0.038, 0.000, 0.000);0.294;3.857;13.108;VALID;(-0.158, -0.138, 0.978);(0.038, 0.000, 0.000);0.295;3.857;13.080;1.139647;0.8236877
4714827;1000086561787766993;63837235711997;(0.077, 1.077, -0.128);(-0.077, 0.018, 0.006, 0.997);VALID;(-0.126, -0.135, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.093, -0.132, 0.987);(-0.038, 0.000, 0.000);0.294;3.858;13.108;VALID;(-0.158, -0.138, 0.978);(0.038, 0.000, 0.000);0.295;3.859;13.080;1.139378;0.8146968
4714828;1000086561792767850;63837235712006;(0.077, 1.077, -0.128);(-0.077, 0.018, 0.006, 0.997);VALID;(-0.125, -0.135, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.093, -0.132, 0.987);(-0.038, 0.000, 0.000);0.294;3.858;13.108;VALID;(-0.158, -0.138, 0.978);(0.038, 0.000, 0.000);0.295;3.861;13.080;1.140126;0.8041146
4714829;1000086561797772111;63837235712007;(0.077, 1.077, -0.128);(-0.077, 0.018, 0.006, 0.997);VALID;(-0.125, -0.135, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.093, -0.132, 0.987);(-0.038, 0.000, 0.000);0.294;3.859;13.108;VALID;(-0.157, -0.138, 0.978);(0.038, 0.000, 0.000);0.295;3.864;13.080;1.141404;0.8128937
4714830;1000086561802776303;63837235712018;(0.076, 1.076, -0.128);(-0.077, 0.018, 0.007, 0.997);VALID;(-0.125, -0.135, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.093, -0.132, 0.987);(-0.038, 0.000, 0.000);0.294;3.860;13.108;VALID;(-0.157, -0.138, 0.978);(0.038, 0.000, 0.000);0.296;3.866;13.080;1.143248;0.808096
4714831;1000086561807780481;63837235712018;(0.076, 1.076, -0.128);(-0.077, 0.018, 0.007, 0.997);VALID;(-0.125, -0.135, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.093, -0.132, 0.987);(-0.038, 0.000, 0.000);0.295;3.861;13.108;VALID;(-0.157, -0.138, 0.978);(0.038, 0.000, 0.000);0.296;3.868;13.080;1.144575;0.813879
4714832;1000086561812784644;63837235712019;(0.076, 1.076, -0.128);(-0.077, 0.018, 0.007, 0.997);VALID;(-0.125, -0.135, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.093, -0.132, 0.987);(-0.038, 0.000, 0.000);0.295;3.862;13.108;VALID;(-0.157, -0.139, 0.978);(0.038, 0.000, 0.000);0.296;3.870;13.080;1.145561;0.8166822
4714833;1000086561817788790;63837235712029;(0.076, 1.076, -0.128);(-0.077, 0.017, 0.007, 0.997);VALID;(-0.125, -0.136, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.092, -0.132, 0.987);(-0.038, 0.000, 0.000);0.295;3.864;13.108;VALID;(-0.157, -0.139, 0.978);(0.038, 0.000, 0.000);0.296;3.872;13.080;1.145468;0.8116181
4714834;1000086561822792921;63837235712029;(0.076, 1.076, -0.128);(-0.077, 0.017, 0.007, 0.997);VALID;(-0.124, -0.136, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.092, -0.132, 0.987);(-0.038, 0.000, 0.000);0.295;3.864;13.108;VALID;(-0.156, -0.139, 0.978);(0.038, 0.000, 0.000);0.296;3.875;13.080;1.146148;0.8104705
4714835;1000086561827797036;63837235712040;(0.076, 1.076, -0.128);(-0.077, 0.017, 0.007, 0.997);VALID;(-0.124, -0.136, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.092, -0.133, 0.987);(-0.038, 0.000, 0.000);0.295;3.866;13.108;VALID;(-0.156, -0.139, 0.978);(0.038, 0.000, 0.000);0.297;3.878;13.080;1.148051;0.805715
4714836;1000086561832801136;63837235712040;(0.076, 1.076, -0.128);(-0.077, 0.017, 0.007, 0.997);VALID;(-0.124, -0.136, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.092, -0.133, 0.987);(-0.038, 0.000, 0.000);0.295;3.867;13.108;VALID;(-0.156, -0.139, 0.978);(0.038, 0.000, 0.000);0.297;3.881;13.080;1.149902;0.8050985
4714837;1000086561837805220;63837235712051;(0.076, 1.076, -0.128);(-0.077, 0.016, 0.007, 0.997);VALID;(-0.124, -0.136, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.092, -0.133, 0.987);(-0.038, 0.000, 0.000);0.295;3.868;13.108;VALID;(-0.155, -0.140, 0.978);(0.038, 0.000, 0.000);0.297;3.882;13.080;1.1518;0.8298647
4714838;1000086561842809289;63837235712051;(0.076, 1.076, -0.128);(-0.077, 0.016, 0.007, 0.997);VALID;(-0.123, -0.136, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.091, -0.133, 0.987);(-0.038, 0.000, 0.000);0.295;3.870;13.108;VALID;(-0.155, -0.140, 0.978);(0.038, 0.000, 0.000);0.297;3.884;13.080;1.154034;0.889187
4714839;1000086561847813342;63837235712062;(0.076, 1.076, -0.128);(-0.076, 0.015, 0.007, 0.997);VALID;(-0.123, -0.137, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.091, -0.133, 0.987);(-0.038, 0.000, 0.000);0.295;3.871;13.108;VALID;(-0.154, -0.140, 0.978);(0.038, 0.000, 0.000);0.297;3.885;13.080;1.156617;0.9495539
4714840;1000086561852813919;63837235712062;(0.076, 1.076, -0.128);(-0.076, 0.015, 0.007, 0.997);VALID;(-0.123, -0.137, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.091, -0.133, 0.987);(-0.038, 0.000, 0.000);0.295;3.873;13.108;VALID;(-0.154, -0.140, 0.978);(0.038, 0.000, 0.000);0.297;3.887;13.080;1.159068;0.9591184
4714841;1000086561857814491;63837235712074;(0.076, 1.076, -0.128);(-0.076, 0.014, 0.007, 0.997);VALID;(-0.122, -0.137, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.090, -0.133, 0.987);(-0.038, 0.000, 0.000);0.296;3.876;13.108;VALID;(-0.154, -0.140, 0.978);(0.038, 0.000, 0.000);0.297;3.889;13.080;1.161512;0.9634402
4714842;1000086561862815062;63837235712074;(0.076, 1.076, -0.128);(-0.076, 0.014, 0.007, 0.997);VALID;(-0.122, -0.137, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.090, -0.134, 0.987);(-0.038, 0.000, 0.000);0.296;3.878;13.108;VALID;(-0.153, -0.141, 0.978);(0.038, 0.000, 0.000);0.297;3.889;13.080;1.162519;0.9762425
4714843;1000086561867815630;63837235712074;(0.076, 1.076, -0.128);(-0.076, 0.014, 0.007, 0.997);VALID;(-0.121, -0.137, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.090, -0.134, 0.987);(-0.038, 0.000, 0.000);0.296;3.880;13.108;VALID;(-0.153, -0.141, 0.978);(0.038, 0.000, 0.000);0.297;3.890;13.080;1.163352;0.9927713
4714844;1000086561872816194;63837235712086;(0.075, 1.076, -0.128);(-0.076, 0.013, 0.008, 0.997);VALID;(-0.121, -0.137, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.089, -0.134, 0.987);(-0.038, 0.000, 0.000);0.296;3.882;13.108;VALID;(-0.152, -0.141, 0.978);(0.038, 0.000, 0.000);0.297;3.891;13.080;1.164531;1
4714845;1000086561877816756;63837235712086;(0.075, 1.076, -0.128);(-0.076, 0.013, 0.008, 0.997);VALID;(-0.120, -0.138, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.089, -0.134, 0.987);(-0.038, 0.000, 0.000);0.296;3.884;13.108;VALID;(-0.152, -0.141, 0.978);(0.038, 0.000, 0.000);0.298;3.893;13.080;1.164976;1
4714846;1000086561882817315;63837235712097;(0.075, 1.076, -0.128);(-0.076, 0.011, 0.008, 0.997);VALID;(-0.120, -0.138, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.088, -0.134, 0.987);(-0.038, 0.000, 0.000);0.296;3.885;13.108;VALID;(-0.151, -0.141, 0.978);(0.038, 0.000, 0.000);0.298;3.894;13.080;1.165461;1
4714847;1000086561887817873;63837235712098;(0.075, 1.076, -0.128);(-0.076, 0.011, 0.008, 0.997);VALID;(-0.120, -0.138, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.088, -0.134, 0.987);(-0.038, 0.000, 0.000);0.296;3.886;13.108;VALID;(-0.151, -0.142, 0.978);(0.038, 0.000, 0.000);0.298;3.898;13.080;1.165829;1
4714848;1000086561892818403;63837235712108;(0.075, 1.076, -0.128);(-0.076, 0.009, 0.008, 0.997);VALID;(-0.119, -0.138, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.088, -0.134, 0.987);(-0.038, 0.000, 0.000);0.296;3.886;13.108;VALID;(-0.150, -0.142, 0.978);(0.038, 0.000, 0.000);0.298;3.903;13.080;1.167691;1
4714849;1000086561897818929;63837235712108;(0.075, 1.076, -0.128);(-0.076, 0.009, 0.008, 0.997);VALID;(-0.119, -0.138, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.087, -0.134, 0.987);(-0.038, 0.000, 0.000);0.296;3.887;13.108;VALID;(-0.150, -0.142, 0.979);(0.038, 0.000, 0.000);0.299;3.907;13.080;1.16804;1
4714850;1000086561902819456;63837235712108;(0.075, 1.076, -0.128);(-0.076, 0.009, 0.008, 0.997);VALID;(-0.118, -0.138, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.086, -0.134, 0.987);(-0.038, 0.000, 0.000);0.297;3.887;13.108;VALID;(-0.149, -0.142, 0.979);(0.038, 0.000, 0.000);0.299;3.912;13.080;1.168303;1
4714851;1000086561907819982;63837235712120;(0.074, 1.076, -0.128);(-0.076, 0.007, 0.008, 0.997);VALID;(-0.117, -0.138, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.086, -0.134, 0.987);(-0.038, 0.000, 0.000);0.297;3.889;13.108;VALID;(-0.148, -0.142, 0.979);(0.038, 0.000, 0.000);0.299;3.914;13.080;1.167993;1
4714852;1000086561912820507;63837235712120;(0.074, 1.076, -0.128);(-0.076, 0.007, 0.008, 0.997);VALID;(-0.116, -0.138, 0.984);(0.000, 0.000, 0.000);75.750;VALID;(-0.084, -0.134, 0.987);(-0.038, 0.000, 0.000);0.297;3.894;13.108;VALID;(-0.147, -0.141, 0.979);(0.038, 0.000, 0.000);0.299;3.916;13.080;1.167862;0.9812974
4714853;1000086561917821032;63837235712132;(0.074, 1.076, -0.128);(-0.076, 0.004, 0.009, 0.997);VALID;(-0.118, -0.137, 0.984);(0.000, 0.000, 0.000);75.750;VALID;(-0.086, -0.134, 0.987);(-0.038, 0.000, 0.000);0.302;3.960;13.108;VALID;(-0.148, -0.141, 0.979);(0.038, 0.000, 0.000);0.303;3.961;13.080;1.179195;0.5728254
4714854;1000086561922821556;63837235712132;(0.074, 1.076, -0.128);(-0.076, 0.004, 0.009, 0.997);VALID;(-0.119, -0.138, 0.983);(0.000, 0.000, 0.000);75.750;VALID;(-0.089, -0.134, 0.987);(-0.038, 0.000, 0.000);0.309;4.055;13.108;VALID;(-0.150, -0.141, 0.979);(0.038, 0.000, 0.000);0.303;3.966;13.080;1.207672;0.1059489
4714855;1000086561927822185;63837235712143;(0.073, 1.076, -0.128);(-0.075, 0.001, 0.009, 0.997);VALID;(-0.128, -0.138, 0.982);(0.000, 0.000, 0.000);75.750;VALID;(-0.100, -0.135, 0.986);(-0.038, 0.000, 0.000);0.309;4.049;13.108;VALID;(-0.157, -0.142, 0.977);(0.038, 0.000, 0.000);0.306;3.997;13.080;1.30351;0
4714856;1000086561932822812;63837235712143;(0.073, 1.076, -0.128);(-0.075, 0.001, 0.009, 0.997);VALID;(-0.148, -0.138, 0.979);(0.000, 0.000, 0.000);75.750;VALID;(-0.123, -0.135, 0.983);(-0.038, 0.000, 0.000);0.308;4.039;13.108;VALID;(-0.174, -0.142, 0.975);(0.038, 0.000, 0.000);0.305;3.992;13.080;2;0
4714858;1000086561942824062;63837235712154;(0.073, 1.076, -0.128);(-0.075, -0.003, 0.009, 0.997);VALID;(-0.217, -0.136, 0.967);(0.000, 0.000, 0.000);75.750;VALID;(-0.194, -0.132, 0.972);(-0.038, 0.000, 0.000);0.315;4.132;13.108;VALID;(-0.239, -0.140, 0.961);(0.038, 0.000, 0.000);0.297;3.881;13.080;2;0
4714859;1000086561947824685;63837235712154;(0.073, 1.076, -0.128);(-0.075, -0.003, 0.009, 0.997);VALID;(-0.252, -0.135, 0.958);(0.000, 0.000, 0.000);75.750;VALID;(-0.230, -0.131, 0.964);(-0.038, 0.000, 0.000);0.310;4.066;13.108;VALID;(-0.272, -0.139, 0.952);(0.038, 0.000, 0.000);0.297;3.880;13.080;2;0
4714860;1000086561952825307;63837235712165;(0.072, 1.076, -0.128);(-0.075, -0.007, 0.010, 0.997);VALID;(-0.274, -0.134, 0.952);(0.000, 0.000, 0.000);75.750;VALID;(-0.251, -0.130, 0.959);(-0.038, 0.000, 0.000);0.308;4.040;13.108;VALID;(-0.296, -0.137, 0.945);(0.038, 0.000, 0.000);0.295;3.864;13.080;2;0
4714861;1000086561957829363;63837235712165;(0.072, 1.076, -0.128);(-0.075, -0.007, 0.010, 0.997);VALID;(-0.290, -0.133, 0.948);(0.000, 0.000, 0.000);75.750;VALID;(-0.265, -0.129, 0.956);(-0.038, 0.000, 0.000);0.308;4.033;13.108;VALID;(-0.312, -0.136, 0.940);(0.038, 0.000, 0.000);0.295;3.858;13.080;2;0
4714862;1000086561962833405;63837235712176;(0.071, 1.076, -0.128);(-0.075, -0.012, 0.010, 0.997);VALID;(-0.300, -0.132, 0.945);(0.000, 0.000, 0.000);75.750;VALID;(-0.275, -0.127, 0.953);(-0.038, 0.000, 0.000);0.307;4.030;13.108;VALID;(-0.322, -0.136, 0.937);(0.038, 0.000, 0.000);0.295;3.857;13.080;2;0
4714863;1000086561967837436;63837235712176;(0.071, 1.076, -0.128);(-0.075, -0.012, 0.010, 0.997);VALID;(-0.306, -0.131, 0.943);(0.000, 0.000, 0.000);75.750;VALID;(-0.281, -0.126, 0.951);(-0.038, 0.000, 0.000);0.307;4.030;13.108;VALID;(-0.327, -0.135, 0.935);(0.038, 0.000, 0.000);0.295;3.857;13.080;2;0
4714864;1000086561972841453;63837235712186;(0.070, 1.076, -0.128);(-0.075, -0.017, 0.009, 0.997);VALID;(-0.312, -0.130, 0.941);(0.000, 0.000, 0.000);75.750;VALID;(-0.287, -0.125, 0.950);(-0.038, 0.000, 0.000);0.307;4.030;13.108;VALID;(-0.334, -0.135, 0.933);(0.038, 0.000, 0.000);0.296;3.866;13.080;2;0
4714865;1000086561977845456;63837235712186;(0.070, 1.076, -0.128);(-0.075, -0.017, 0.009, 0.997);VALID;(-0.314, -0.130, 0.940);(0.000, 0.000, 0.000);75.750;VALID;(-0.290, -0.124, 0.949);(-0.038, 0.000, 0.000);0.307;4.030;13.108;VALID;(-0.336, -0.134, 0.932);(0.038, 0.000, 0.000);0.297;3.880;13.080;2;0
4714866;1000086561982849446;63837235712199;(0.069, 1.076, -0.128);(-0.074, -0.022, 0.009, 0.997);VALID;(-0.313, -0.129, 0.941);(0.000, 0.000, 0.000);75.750;VALID;(-0.291, -0.122, 0.949);(-0.038, 0.000, 0.000);0.307;4.030;13.108;VALID;(-0.334, -0.135, 0.933);(0.038, 0.000, 0.000);0.298;3.892;13.080;2;0
4714867;1000086561987853423;63837235712199;(0.069, 1.076, -0.128);(-0.074, -0.022, 0.009, 0.997);VALID;(-0.312, -0.129, 0.941);(0.000, 0.000, 0.000);75.750;VALID;(-0.290, -0.121, 0.949);(-0.038, 0.000, 0.000);0.307;4.029;13.108;VALID;(-0.332, -0.135, 0.934);(0.038, 0.000, 0.000);0.299;3.908;13.080;2;0
4714868;1000086561992857387;63837235712199;(0.069, 1.076, -0.128);(-0.074, -0.022, 0.009, 0.997);VALID;(-0.309, -0.128, 0.942);(0.000, 0.000, 0.000);75.750;VALID;(-0.288, -0.120, 0.950);(-0.038, 0.000, 0.000);0.307;4.026;13.108;VALID;(-0.329, -0.135, 0.935);(0.038, 0.000, 0.000);0.299;3.913;13.080;2;0
4714869;1000086561997861337;63837235712209;(0.068, 1.076, -0.128);(-0.074, -0.027, 0.009, 0.997);VALID;(-0.307, -0.128, 0.943);(0.000, 0.000, 0.000);75.750;VALID;(-0.286, -0.120, 0.951);(-0.038, 0.000, 0.000);0.307;4.021;13.108;VALID;(-0.327, -0.135, 0.935);(0.038, 0.000, 0.000);0.300;3.921;13.080;2;0
4714870;1000086562002865274;63837235712209;(0.068, 1.076, -0.128);(-0.074, -0.027, 0.009, 0.997);VALID;(-0.304, -0.128, 0.944);(0.000, 0.000, 0.000);75.750;VALID;(-0.284, -0.120, 0.951);(-0.038, 0.000, 0.000);0.306;4.017;13.108;VALID;(-0.324, -0.135, 0.936);(0.038, 0.000, 0.000);0.300;3.922;13.080;2;0
4714871;1000086562007869199;63837235712219;(0.067, 1.076, -0.128);(-0.074, -0.032, 0.008, 0.997);VALID;(-0.302, -0.128, 0.945);(0.000, 0.000, 0.000);75.750;VALID;(-0.281, -0.119, 0.952);(-0.038, 0.000, 0.000);0.306;4.017;13.108;VALID;(-0.322, -0.135, 0.937);(0.038, 0.000, 0.000);0.299;3.915;13.080;2;0
4714872;1000086562012873109;63837235712219;(0.067, 1.076, -0.128);(-0.074, -0.032, 0.008, 0.997);VALID;(-0.300, -0.127, 0.945);(0.000, 0.000, 0.000);75.750;VALID;(-0.276, -0.119, 0.954);(-0.038, 0.000, 0.000);0.307;4.018;13.108;VALID;(-0.320, -0.134, 0.938);(0.038, 0.000, 0.000);0.298;3.896;13.080;2;0
4714873;1000086562017873546;63837235712230;(0.066, 1.076, -0.128);(-0.074, -0.037, 0.008, 0.997);VALID;(-0.298, -0.127, 0.946);(0.000, 0.000, 0.000);75.750;VALID;(-0.274, -0.119, 0.954);(-0.038, 0.000, 0.000);0.306;4.014;13.108;VALID;(-0.318, -0.134, 0.939);(0.038, 0.000, 0.000);0.296;3.872;13.080;2;0
4714874;1000086562022873981;63837235712230;(0.066, 1.076, -0.128);(-0.074, -0.037, 0.008, 0.997);VALID;(-0.296, -0.127, 0.947);(0.000, 0.000, 0.000);75.750;VALID;(-0.271, -0.119, 0.955);(-0.038, 0.000, 0.000);0.306;4.009;13.108;VALID;(-0.316, -0.134, 0.939);(0.038, 0.000, 0.000);0.295;3.854;13.080;2;0
4714875;1000086562027874416;63837235712241;(0.065, 1.076, -0.128);(-0.074, -0.043, 0.008, 0.996);VALID;(-0.292, -0.126, 0.948);(0.000, 0.000, 0.000);75.750;VALID;(-0.268, -0.118, 0.956);(-0.038, 0.000, 0.000);0.306;4.007;13.108;VALID;(-0.313, -0.134, 0.940);(0.038, 0.000, 0.000);0.294;3.845;13.080;2;0
