Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
3770640;1000469230771673502;63835605761976;(0.387, 0.730, 0.489);(-0.015, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770660;1000469230871675776;63835605762078;(0.387, 0.730, 0.489);(-0.015, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770680;1000469230971740092;63835605762178;(0.387, 0.730, 0.489);(-0.016, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770700;1000469231071801682;63835605762278;(0.387, 0.730, 0.489);(-0.015, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770720;1000469231171792052;63835605762379;(0.387, 0.730, 0.489);(-0.016, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770740;1000469231271851074;63835605762478;(0.387, 0.730, 0.489);(-0.016, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770760;1000469231371913429;63835605762589;(0.387, 0.730, 0.489);(-0.016, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770780;1000469231471966347;63835605762678;(0.387, 0.730, 0.489);(-0.016, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770800;1000469231572017282;63835605762778;(0.387, 0.730, 0.489);(-0.015, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770820;1000469231672003129;63835605762878;(0.387, 0.730, 0.489);(-0.016, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770840;1000469231772053149;63835605762978;(0.387, 0.730, 0.489);(-0.016, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770860;1000469231872101219;63835605763078;(0.387, 0.730, 0.489);(-0.016, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770880;1000469231972145073;63835605763178;(0.387, 0.730, 0.489);(-0.016, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770900;1000469232072188922;63835605763278;(0.387, 0.730, 0.489);(-0.016, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
3770920;1000469232172232344;63835605763378;(0.387, 0.730, 0.489);(-0.015, -0.758, -0.029, 0.651);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;
