Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability
2420017;1000075083509198076;63837224233717;(0.098, 1.058, -0.330);(-0.083, -0.027, 0.034, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.112, 0.993);(-0.038, 0.000, 0.000);0.309;4.017;12.983;VALID;(-0.092, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.104;12.984;1.076347;0.8914643
2420018;1000075083514197389;63837224233728;(0.098, 1.058, -0.330);(-0.083, -0.027, 0.034, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.112, 0.993);(-0.038, 0.000, 0.000);0.309;4.018;12.983;VALID;(-0.092, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.103;12.984;1.076852;0.8904328
2420019;1000075083519196703;63837224233728;(0.098, 1.058, -0.330);(-0.083, -0.027, 0.034, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.112, 0.993);(-0.038, 0.000, 0.000);0.309;4.018;12.983;VALID;(-0.092, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.102;12.984;1.077313;0.9076458
2420020;1000075083524196019;63837224233739;(0.098, 1.058, -0.331);(-0.083, -0.027, 0.034, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.112, 0.993);(-0.038, 0.000, 0.000);0.309;4.018;12.983;VALID;(-0.092, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.102;12.984;1.077059;0.9024955
2420021;1000075083529195338;63837224233739;(0.098, 1.058, -0.331);(-0.083, -0.027, 0.034, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.112, 0.993);(-0.038, 0.000, 0.000);0.309;4.018;12.983;VALID;(-0.092, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.101;12.984;1.075423;0.9318821
2420022;1000075083534198174;63837224233739;(0.098, 1.058, -0.331);(-0.083, -0.027, 0.034, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.112, 0.993);(-0.038, 0.000, 0.000);0.309;4.018;12.983;VALID;(-0.092, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.101;12.984;1.074574;0.9546003
2420023;1000075083539200997;63837224233751;(0.098, 1.058, -0.331);(-0.083, -0.027, 0.034, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.112, 0.993);(-0.038, 0.000, 0.000);0.309;4.018;12.983;VALID;(-0.091, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.100;12.984;1.074402;0.9557464
2420024;1000075083544203811;63837224233751;(0.098, 1.058, -0.331);(-0.083, -0.027, 0.034, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.112, 0.993);(-0.038, 0.000, 0.000);0.309;4.018;12.983;VALID;(-0.091, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.099;12.984;1.07439;0.9626183
2420025;1000075083549206616;63837224233762;(0.098, 1.058, -0.331);(-0.083, -0.027, 0.035, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.112, 0.993);(-0.038, 0.000, 0.000);0.309;4.018;12.983;VALID;(-0.091, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.099;12.984;1.074072;1
2420026;1000075083554209410;63837224233762;(0.098, 1.058, -0.331);(-0.083, -0.027, 0.035, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.113, 0.993);(-0.038, 0.000, 0.000);0.309;4.017;12.983;VALID;(-0.091, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.099;12.984;1.070615;0.9822164
2420027;1000075083559212195;63837224233774;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.035, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.113, 0.993);(-0.038, 0.000, 0.000);0.309;4.017;12.983;VALID;(-0.091, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.098;12.984;1.069978;0.9188431
2420028;1000075083564214970;63837224233774;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.035, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.113, 0.993);(-0.038, 0.000, 0.000);0.309;4.017;12.983;VALID;(-0.091, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.098;12.984;1.068813;0.9056681
2420029;1000075083569217737;63837224233775;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.035, 0.996);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.113, 0.993);(-0.038, 0.000, 0.000);0.309;4.017;12.983;VALID;(-0.091, -0.095, 0.991);(0.038, 0.000, 0.000);0.316;4.097;12.984;1.068825;0.897439
2420030;1000075083574220495;63837224233784;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.035, 0.995);VALID;(-0.059, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.113, 0.993);(-0.038, 0.000, 0.000);0.309;4.017;12.983;VALID;(-0.091, -0.096, 0.991);(0.038, 0.000, 0.000);0.315;4.096;12.984;1.069055;0.8954184
2420031;1000075083579223243;63837224233794;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.035, 0.995);VALID;(-0.060, -0.104, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.113, 0.993);(-0.038, 0.000, 0.000);0.309;4.017;12.983;VALID;(-0.091, -0.096, 0.991);(0.038, 0.000, 0.000);0.315;4.095;12.984;1.0669;0.8558632
2420032;1000075083584225982;63837224233794;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.035, 0.995);VALID;(-0.060, -0.105, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.113, 0.993);(-0.038, 0.000, 0.000);0.309;4.016;12.983;VALID;(-0.091, -0.096, 0.991);(0.038, 0.000, 0.000);0.315;4.095;12.984;1.065664;0.8306594
2420033;1000075083589228713;63837224233794;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.035, 0.995);VALID;(-0.060, -0.105, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.114, 0.993);(-0.038, 0.000, 0.000);0.309;4.016;12.983;VALID;(-0.091, -0.096, 0.991);(0.038, 0.000, 0.000);0.315;4.094;12.984;1.064105;0.8300785
2420034;1000075083594231434;63837224233806;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.035, 0.995);VALID;(-0.060, -0.105, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.114, 0.993);(-0.038, 0.000, 0.000);0.309;4.015;12.983;VALID;(-0.091, -0.096, 0.991);(0.038, 0.000, 0.000);0.315;4.093;12.984;1.061611;0.8302
2420035;1000075083599234144;63837224233807;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.035, 0.995);VALID;(-0.060, -0.105, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.114, 0.993);(-0.038, 0.000, 0.000);0.309;4.015;12.983;VALID;(-0.091, -0.096, 0.991);(0.038, 0.000, 0.000);0.315;4.092;12.984;1.061622;0.810442
2420036;1000075083604236844;63837224233818;(0.098, 1.059, -0.331);(-0.084, -0.028, 0.035, 0.995);VALID;(-0.059, -0.105, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.114, 0.993);(-0.038, 0.000, 0.000);0.309;4.014;12.983;VALID;(-0.091, -0.096, 0.991);(0.038, 0.000, 0.000);0.315;4.090;12.984;1.061283;0.8065288
2420037;1000075083609239536;63837224233818;(0.098, 1.059, -0.331);(-0.084, -0.028, 0.035, 0.995);VALID;(-0.059, -0.105, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.114, 0.993);(-0.038, 0.000, 0.000);0.309;4.014;12.983;VALID;(-0.091, -0.096, 0.991);(0.038, 0.000, 0.000);0.315;4.088;12.984;1.061125;0.8140405
2420038;1000075083614242219;63837224233830;(0.098, 1.059, -0.331);(-0.084, -0.028, 0.034, 0.995);VALID;(-0.059, -0.105, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.114, 0.993);(-0.038, 0.000, 0.000);0.309;4.012;12.983;VALID;(-0.091, -0.096, 0.991);(0.038, 0.000, 0.000);0.315;4.086;12.984;1.061566;0.8174751
2420039;1000075083619244891;63837224233830;(0.098, 1.059, -0.331);(-0.084, -0.028, 0.034, 0.995);VALID;(-0.059, -0.105, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.114, 0.993);(-0.038, 0.000, 0.000);0.309;4.011;12.983;VALID;(-0.091, -0.096, 0.991);(0.038, 0.000, 0.000);0.315;4.084;12.984;1.058885;0.7837926
2420040;1000075083624247553;63837224233830;(0.098, 1.059, -0.331);(-0.084, -0.028, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.114, 0.993);(-0.038, 0.000, 0.000);0.309;4.010;12.983;VALID;(-0.091, -0.097, 0.991);(0.038, 0.000, 0.000);0.314;4.083;12.984;1.059054;0.7947847
2420041;1000075083629250205;63837224233840;(0.098, 1.059, -0.331);(-0.085, -0.028, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.114, 0.993);(-0.038, 0.000, 0.000);0.309;4.008;12.983;VALID;(-0.091, -0.097, 0.991);(0.038, 0.000, 0.000);0.314;4.082;12.984;1.059626;0.8101015
2420042;1000075083634252849;63837224233840;(0.098, 1.059, -0.331);(-0.085, -0.028, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.114, 0.993);(-0.038, 0.000, 0.000);0.309;4.006;12.983;VALID;(-0.091, -0.097, 0.991);(0.038, 0.000, 0.000);0.314;4.082;12.984;1.061097;0.8102405
2420043;1000075083639255483;63837224233851;(0.098, 1.059, -0.331);(-0.085, -0.029, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.114, 0.993);(-0.038, 0.000, 0.000);0.309;4.006;12.983;VALID;(-0.091, -0.097, 0.991);(0.038, 0.000, 0.000);0.314;4.081;12.984;1.061495;0.7957322
2420044;1000075083644258108;63837224233851;(0.098, 1.059, -0.331);(-0.085, -0.029, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;4.005;12.983;VALID;(-0.091, -0.097, 0.991);(0.038, 0.000, 0.000);0.314;4.080;12.984;1.061819;0.8026186
2420045;1000075083649260725;63837224233862;(0.098, 1.059, -0.331);(-0.085, -0.029, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;4.004;12.983;VALID;(-0.091, -0.097, 0.991);(0.038, 0.000, 0.000);0.314;4.079;12.984;1.062251;0.8585253
2420046;1000075083654259898;63837224233863;(0.098, 1.059, -0.331);(-0.085, -0.029, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;4.004;12.983;VALID;(-0.091, -0.097, 0.991);(0.038, 0.000, 0.000);0.314;4.078;12.984;1.062807;0.9120743
2420047;1000075083659259019;63837224233876;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;4.004;12.983;VALID;(-0.091, -0.097, 0.991);(0.038, 0.000, 0.000);0.314;4.076;12.984;1.06335;0.919426
2420048;1000075083664258142;63837224233876;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;4.003;12.983;VALID;(-0.091, -0.097, 0.991);(0.038, 0.000, 0.000);0.314;4.074;12.984;1.061787;0.9059802
2420049;1000075083669257270;63837224233876;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;4.002;12.983;VALID;(-0.091, -0.097, 0.991);(0.038, 0.000, 0.000);0.313;4.070;12.984;1.063138;0.8776078
2420050;1000075083674256428;63837224233884;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;4.002;12.983;VALID;(-0.091, -0.098, 0.991);(0.038, 0.000, 0.000);0.313;4.067;12.984;1.064612;0.9159783
2420051;1000075083679255588;63837224233884;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;4.001;12.983;VALID;(-0.091, -0.098, 0.991);(0.038, 0.000, 0.000);0.313;4.064;12.984;1.06587;0.9467015
2420052;1000075083684254750;63837224233895;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;4.001;12.983;VALID;(-0.091, -0.098, 0.991);(0.038, 0.000, 0.000);0.313;4.062;12.984;1.066614;0.9467226
2420053;1000075083689257484;63837224233895;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.034, 0.995);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;4.000;12.983;VALID;(-0.091, -0.098, 0.991);(0.038, 0.000, 0.000);0.313;4.060;12.984;1.067551;0.9695233
2420054;1000075083694260208;63837224233908;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.034, 0.996);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;4.000;12.983;VALID;(-0.091, -0.098, 0.991);(0.038, 0.000, 0.000);0.312;4.058;12.984;1.068612;1
2420055;1000075083699262921;63837224233908;(0.098, 1.058, -0.331);(-0.084, -0.028, 0.034, 0.996);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;3.999;12.983;VALID;(-0.091, -0.099, 0.991);(0.038, 0.000, 0.000);0.312;4.056;12.984;1.069523;1
2420056;1000075083704265625;63837224233919;(0.098, 1.058, -0.331);(-0.083, -0.028, 0.034, 0.996);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;3.999;12.983;VALID;(-0.091, -0.099, 0.991);(0.038, 0.000, 0.000);0.312;4.054;12.984;1.070454;0.9964883
2420057;1000075083709268319;63837224233919;(0.098, 1.058, -0.331);(-0.083, -0.028, 0.034, 0.996);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;3.998;12.983;VALID;(-0.091, -0.099, 0.991);(0.038, 0.000, 0.000);0.312;4.053;12.984;1.071367;0.9948483
2420058;1000075083714271005;63837224233919;(0.098, 1.058, -0.331);(-0.083, -0.028, 0.034, 0.996);VALID;(-0.059, -0.106, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;3.998;12.983;VALID;(-0.091, -0.099, 0.991);(0.038, 0.000, 0.000);0.312;4.052;12.984;1.068845;1
2420059;1000075083719273680;63837224233930;(0.098, 1.058, -0.331);(-0.083, -0.028, 0.034, 0.996);VALID;(-0.059, -0.107, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;3.997;12.983;VALID;(-0.091, -0.099, 0.991);(0.038, 0.000, 0.000);0.312;4.052;12.984;1.069622;0.9755362
2420060;1000075083724276347;63837224233930;(0.098, 1.058, -0.331);(-0.083, -0.028, 0.034, 0.996);VALID;(-0.059, -0.107, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.114, 0.993);(-0.038, 0.000, 0.000);0.308;3.996;12.983;VALID;(-0.091, -0.099, 0.991);(0.038, 0.000, 0.000);0.312;4.052;12.984;1.069541;0.9529693
2420061;1000075083729279005;63837224233941;(0.099, 1.058, -0.331);(-0.083, -0.028, 0.034, 0.996);VALID;(-0.059, -0.107, 0.993);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.115, 0.993);(-0.038, 0.000, 0.000);0.308;3.995;12.983;VALID;(-0.091, -0.100, 0.991);(0.038, 0.000, 0.000);0.312;4.051;12.984;1.068913;0.9646736
2420062;1000075083734281656;63837224233941;(0.099, 1.058, -0.331);(-0.083, -0.028, 0.034, 0.996);VALID;(-0.059, -0.107, 0.992);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.115, 0.993);(-0.038, 0.000, 0.000);0.308;3.993;12.983;VALID;(-0.091, -0.100, 0.991);(0.038, 0.000, 0.000);0.312;4.050;12.984;1.067546;0.9757075
2420063;1000075083739284296;63837224233952;(0.099, 1.058, -0.331);(-0.083, -0.028, 0.034, 0.996);VALID;(-0.059, -0.108, 0.992);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.115, 0.993);(-0.038, 0.000, 0.000);0.307;3.992;12.983;VALID;(-0.091, -0.100, 0.991);(0.038, 0.000, 0.000);0.312;4.050;12.984;1.06598;0.9636758
2420064;1000075083744286927;63837224233952;(0.099, 1.058, -0.331);(-0.083, -0.028, 0.034, 0.996);VALID;(-0.059, -0.108, 0.992);(0.000, 0.000, 0.000);75.925;VALID;(-0.024, -0.116, 0.993);(-0.038, 0.000, 0.000);0.307;3.991;12.983;VALID;(-0.091, -0.100, 0.991);(0.038, 0.000, 0.000);0.312;4.049;12.984;1.064261;0.9639005
2420065;1000075083749289549;63837224233962;(0.099, 1.058, -0.331);(-0.083, -0.029, 0.034, 0.996);VALID;(-0.059, -0.108, 0.992);(0.000, 0.000, 0.000);75.925;VALID;(-0.023, -0.116, 0.993);(-0.038, 0.000, 0.000);0.307;3.990;12.983;VALID;(-0.091, -0.100, 0.991);(0.038, 0.000, 0.000);0.312;4.048;12.984;1.062968;0.9472062
2420066;1000075083754292161;63837224233962;(0.099, 1.058, -0.331);(-0.083, -0.029, 0.034, 0.996);VALID;(-0.058, -0.108, 0.992);(0.000, 0.000, 0.000);75.925;VALID;(-0.023, -0.116, 0.993);(-0.038, 0.000, 0.000);0.307;3.989;12.983;VALID;(-0.091, -0.100, 0.991);(0.038, 0.000, 0.000);0.312;4.046;12.984;1.062899;0.937471
2420067;1000075083759294765;63837224233975;(0.099, 1.058, -0.331);(-0.084, -0.029, 0.034, 0.996);VALID;(-0.060, -0.109, 0.992);(0.000, 0.000, 0.000);75.925;VALID;(-0.025, -0.117, 0.993);(-0.038, 0.000, 0.000);0.310;4.023;12.983;VALID;(-0.092, -0.101, 0.991);(0.038, 0.000, 0.000);0.309;4.019;12.984;1.076814;0.5236562
2420068;1000075083764297361;63837224233975;(0.099, 1.058, -0.331);(-0.084, -0.029, 0.034, 0.996);VALID;(-0.064, -0.109, 0.992);(0.000, 0.000, 0.000);75.925;VALID;(-0.030, -0.117, 0.993);(-0.038, 0.000, 0.000);0.310;4.021;12.983;VALID;(-0.095, -0.101, 0.990);(0.038, 0.000, 0.000);0.308;3.999;12.984;1.110002;0.296418
2420070;1000075083774302526;63837224233985;(0.099, 1.058, -0.331);(-0.084, -0.029, 0.034, 0.995);VALID;(-0.089, -0.113, 0.990);(0.000, 0.000, 0.000);75.925;VALID;(-0.060, -0.120, 0.991);(-0.038, 0.000, 0.000);0.311;4.036;12.983;VALID;(-0.118, -0.107, 0.987);(0.038, 0.000, 0.000);0.311;4.038;12.984;1.248415;0
2420071;1000075083779305070;63837224233985;(0.099, 1.058, -0.331);(-0.084, -0.029, 0.034, 0.995);VALID;(-0.113, -0.117, 0.987);(0.000, 0.000, 0.000);75.925;VALID;(-0.086, -0.123, 0.989);(-0.038, 0.000, 0.000);0.313;4.067;12.983;VALID;(-0.139, -0.112, 0.984);(0.038, 0.000, 0.000);0.311;4.038;12.984;1.354594;0
2420072;1000075083784307607;63837224233996;(0.098, 1.058, -0.331);(-0.084, -0.030, 0.035, 0.995);VALID;(-0.140, -0.123, 0.983);(0.000, 0.000, 0.000);75.925;VALID;(-0.114, -0.128, 0.985);(-0.038, 0.000, 0.000);0.313;4.070;12.983;VALID;(-0.164, -0.118, 0.979);(0.038, 0.000, 0.000);0.307;3.991;12.984;2;0
2420073;1000075083789310136;63837224233996;(0.098, 1.058, -0.331);(-0.084, -0.030, 0.035, 0.995);VALID;(-0.166, -0.128, 0.978);(0.000, 0.000, 0.000);75.925;VALID;(-0.141, -0.132, 0.981);(-0.038, 0.000, 0.000);0.314;4.083;12.983;VALID;(-0.191, -0.125, 0.974);(0.038, 0.000, 0.000);0.306;3.979;12.984;2;0
2420074;1000075083794312656;63837224234008;(0.098, 1.058, -0.331);(-0.084, -0.031, 0.035, 0.995);VALID;(-0.191, -0.133, 0.973);(0.000, 0.000, 0.000);75.925;VALID;(-0.165, -0.136, 0.977);(-0.038, 0.000, 0.000);0.313;4.064;12.983;VALID;(-0.215, -0.131, 0.968);(0.038, 0.000, 0.000);0.306;3.977;12.984;2;0
2420075;1000075083799315139;63837224234008;(0.098, 1.058, -0.331);(-0.084, -0.031, 0.035, 0.995);VALID;(-0.211, -0.136, 0.968);(0.000, 0.000, 0.000);75.925;VALID;(-0.179, -0.138, 0.974);(-0.038, 0.000, 0.000);0.312;4.057;12.983;VALID;(-0.238, -0.134, 0.962);(0.038, 0.000, 0.000);0.306;3.977;12.984;1.230406;0
