Key,KeyID,HitPointLocalX,HitPointLocalY,KeyGroundTruthLocalX,KeyGroundTruthLocalY
t,20,-0.1624003,0.1003336,-0.18325,0.01100036
t,20,-0.1458074,0.1061892,-0.18325,0.01100036
t,20,-0.122181,0.1100224,-0.18325,0.01100036
t,20,-0.125512,0.1122027,-0.18325,0.01100036
t,20,-0.1176061,0.1158574,-0.18325,0.01100036
t,20,-0.1235737,0.1270972,-0.18325,0.01100036
t,20,-0.1309849,0.1354285,-0.18325,0.01100036
t,20,-0.1363607,0.1402697,-0.18325,0.01100036
t,20,-0.1379057,0.1431962,-0.18325,0.01100036
t,20,-0.1394725,0.1447809,-0.18325,0.01100036
t,20,-0.1406477,0.1472673,-0.18325,0.01100036
t,20,-0.1410022,0.1691503,-0.18325,0.01100036
t,20,-0.1991604,0.1990553,-0.18325,0.01100036
t,20,-0.1983539,0.1920593,-0.18325,0.01100036
t,20,-0.1910398,0.1896133,-0.18325,0.01100036
t,20,-0.188698,0.188435,-0.18325,0.01100036
t,20,-0.1901583,0.1847162,-0.18325,0.01100036
t,20,-0.191673,0.1817682,-0.18325,0.01100036
t,20,-0.1948677,0.178185,-0.18325,0.01100036
t,20,-0.1921497,0.1749713,-0.18325,0.01100036
t,20,-0.2315216,0.1672061,-0.18325,0.01100036
t,20,-0.22393,0.1714968,-0.18325,0.01100036
t,20,-0.2190249,0.1773558,-0.18325,0.01100036
t,20,-0.2161295,0.1803037,-0.18325,0.01100036
t,20,-0.2134831,0.1791131,-0.18325,0.01100036
t,20,-0.2931624,0.1669807,-0.18325,0.01100036
t,20,-0.2678255,0.1646079,-0.18325,0.01100036
t,20,-0.2618351,0.1633555,-0.18325,0.01100036
t,20,-0.2568122,0.1623583,-0.18325,0.01100036
t,20,-0.2535941,0.1604372,-0.18325,0.01100036
t,20,-0.2481652,0.1587629,-0.18325,0.01100036
t,20,-0.2400799,0.1571626,-0.18325,0.01100036
t,20,-0.2345028,0.1658461,-0.18325,0.01100036
t,20,-0.2312032,0.175679,-0.18325,0.01100036
t,20,-0.2229988,0.1795978,-0.18325,0.01100036
t,20,-0.2145455,0.1803686,-0.18325,0.01100036
t,20,-0.2100249,0.1801178,-0.18325,0.01100036
t,20,-0.205263,0.1810581,-0.18325,0.01100036
t,20,-0.2049187,0.18202,-0.18325,0.01100036
t,20,-0.2106245,0.1820109,-0.18325,0.01100036
t,20,-0.213594,0.182382,-0.18325,0.01100036
t,20,-0.2161061,0.1825457,-0.18325,0.01100036
t,20,-0.2171535,0.1839017,-0.18325,0.01100036
t,20,-0.2179457,0.1861215,-0.18325,0.01100036
t,20,-0.2187798,0.185817,-0.18325,0.01100036
t,20,-0.220032,0.1857923,-0.18325,0.01100036
t,20,-0.2218022,0.1852214,-0.18325,0.01100036
t,20,-0.22208,0.1854468,-0.18325,0.01100036
t,20,-0.2232585,0.1855027,-0.18325,0.01100036
t,20,-0.2274578,0.1866726,-0.18325,0.01100036
t,20,-0.221439,0.1920832,-0.18325,0.01100036
t,20,-0.2561926,0.1987443,-0.18325,0.01100036
t,20,-0.1708793,0.1793163,-0.18325,0.01100036
t,20,-0.1667566,0.1686788,-0.18325,0.01100036
t,20,-0.1651228,0.160513,-0.18325,0.01100036
t,20,-0.1552249,0.1515176,-0.18325,0.01100036
t,20,-0.1569272,0.1515917,-0.18325,0.01100036
t,20,-0.1600507,0.1520269,-0.18325,0.01100036
t,20,-0.1630443,0.1514197,-0.18325,0.01100036
t,20,-0.1659282,0.1501107,-0.18325,0.01100036
t,20,-0.1670494,0.1467168,-0.18325,0.01100036
t,20,-0.1649507,0.1500852,-0.18325,0.01100036
t,20,-0.1637713,0.1520187,-0.18325,0.01100036
t,20,-0.1638324,0.1524277,-0.18325,0.01100036
t,20,-0.1641712,0.1528546,-0.18325,0.01100036
t,20,-0.1645779,0.1550555,-0.18325,0.01100036
t,20,-0.1573681,0.1625707,-0.18325,0.01100036
t,20,-0.1598234,0.1697829,-0.18325,0.01100036
t,20,-0.1631938,0.1742029,-0.18325,0.01100036
t,20,-0.1667845,0.1770348,-0.18325,0.01100036
t,20,-0.1677359,0.1794102,-0.18325,0.01100036
t,20,-0.2020951,0.1814712,-0.18325,0.01100036
t,20,-0.2183805,0.1835371,-0.18325,0.01100036
t,20,-0.2135441,0.1826444,-0.18325,0.01100036
t,20,-0.2539753,0.1789715,-0.18325,0.01100036
t,20,-0.2459161,0.1770702,-0.18325,0.01100036
t,20,-0.2400453,0.1754313,-0.18325,0.01100036
t,20,-0.2362412,0.1740745,-0.18325,0.01100036
t,20,-0.2287303,0.1730692,-0.18325,0.01100036
t,20,-0.2211511,0.1757044,-0.18325,0.01100036
t,20,-0.2141057,0.1819072,-0.18325,0.01100036
t,20,-0.2101139,0.1869492,-0.18325,0.01100036
t,20,-0.2052076,0.1925028,-0.18325,0.01100036
t,20,-0.2024449,0.1992511,-0.18325,0.01100036
t,20,-0.0433935,0.19966,-0.18325,0.01100036
t,20,-0.04420571,0.1979322,-0.18325,0.01100036
t,20,-0.04530847,0.1958967,-0.18325,0.01100036
t,20,-0.0465817,0.1935287,-0.18325,0.01100036
t,20,-0.04945759,0.1890422,-0.18325,0.01100036
t,20,-0.05357525,0.1851268,-0.18325,0.01100036
t,20,-0.06051042,0.1822832,-0.18325,0.01100036
t,20,-0.06903337,0.1774766,-0.18325,0.01100036
t,20,-0.06816116,0.17618,-0.18325,0.01100036
t,20,-0.06056348,0.1756016,-0.18325,0.01100036
t,20,-0.06429611,0.1739586,-0.18325,0.01100036
t,20,-0.06834039,0.1716334,-0.18325,0.01100036
t,20,-0.07249504,0.1715231,-0.18325,0.01100036
t,20,-0.0753062,0.1700784,-0.18325,0.01100036
t,20,-0.07842803,0.1680042,-0.18325,0.01100036
t,20,-0.07328285,0.1674299,-0.18325,0.01100036
t,20,-0.04594648,0.1703886,-0.18325,0.01100036
t,20,-0.05199211,0.1581803,-0.18325,0.01100036
t,20,-0.07480752,0.1564477,-0.18325,0.01100036
t,20,-0.09127968,0.1554234,-0.18325,0.01100036
t,20,-0.1072067,0.1544393,-0.18325,0.01100036
t,20,-0.1070249,0.1543604,-0.18325,0.01100036
t,20,-0.1115473,0.154459,-0.18325,0.01100036
t,20,-0.1100607,0.1546836,-0.18325,0.01100036
t,20,-0.1110167,0.1536733,-0.18325,0.01100036
t,20,-0.1154551,0.1527222,-0.18325,0.01100036
t,20,-0.115058,0.1517382,-0.18325,0.01100036
t,20,-0.118242,0.1509525,-0.18325,0.01100036
t,20,-0.1224594,0.1508126,-0.18325,0.01100036
t,20,-0.1253209,0.1522861,-0.18325,0.01100036
t,20,-0.1311245,0.153387,-0.18325,0.01100036
t,20,-0.1244062,0.1538773,-0.18325,0.01100036
t,20,-0.1304787,0.1535935,-0.18325,0.01100036
t,20,-0.1326883,0.1539053,-0.18325,0.01100036
t,20,-0.1369624,0.1542031,-0.18325,0.01100036
t,20,-0.1409802,0.1542205,-0.18325,0.01100036
t,20,-0.144998,0.1535556,-0.18325,0.01100036
t,20,-0.1449557,0.1543899,-0.18325,0.01100036
t,20,-0.1442667,0.1572572,-0.18325,0.01100036
t,20,-0.1423374,0.1614665,-0.18325,0.01100036
t,20,-0.1402739,0.1655853,-0.18325,0.01100036
t,20,-0.1392391,0.1709554,-0.18325,0.01100036
t,20,-0.1385749,0.1747723,-0.18325,0.01100036
t,20,-0.1257176,0.1721534,-0.18325,0.01100036
t,20,-0.1168609,0.164152,-0.18325,0.01100036
t,20,-0.1083445,0.1479098,-0.18325,0.01100036
t,20,-0.100711,0.1309445,-0.18325,0.01100036
t,20,-0.09448904,0.1154312,-0.18325,0.01100036
t,20,-0.08774191,0.09530887,-0.18325,0.01100036
t,20,-0.084093,0.08693732,-0.18325,0.01100036
t,20,-0.08090334,0.08144786,-0.18325,0.01100036
t,20,-0.07836488,0.07503112,-0.18325,0.01100036
t,20,-0.07545338,0.06742461,-0.18325,0.01100036
t,20,-0.07324548,0.06296448,-0.18325,0.01100036
t,20,-0.07143775,0.05815452,-0.18325,0.01100036
t,20,-0.06926047,0.05218788,-0.18325,0.01100036
t,20,-0.06825586,0.05124664,-0.18325,0.01100036
t,20,-0.06657902,0.04854713,-0.18325,0.01100036
t,20,-0.06548868,0.04919796,-0.18325,0.01100036
t,20,-0.06416713,0.0492934,-0.18325,0.01100036
t,20,-0.06259779,0.04850112,-0.18325,0.01100036
t,20,-0.06077473,0.04661941,-0.18325,0.01100036
t,20,-0.05976674,0.04544527,-0.18325,0.01100036
t,20,-0.05948393,0.04441603,-0.18325,0.01100036
t,20,-0.0592161,0.04424243,-0.18325,0.01100036
t,20,-0.05850178,0.04462582,-0.18325,0.01100036
t,20,-0.05833405,0.04322228,-0.18325,0.01100036
t,20,-0.05846502,0.0285771,-0.18325,0.01100036
t,20,-0.0582674,0.004494769,-0.18325,0.01100036
t,20,-0.05941168,-0.02388484,-0.18325,0.01100036
t,20,-0.06303372,-0.05568141,-0.18325,0.01100036
t,20,-0.06596257,-0.07025989,-0.18325,0.01100036
t,20,-0.07029039,-0.08414241,-0.18325,0.01100036
t,20,-0.07470404,-0.09257,-0.18325,0.01100036
t,20,-0.07469235,-0.1007819,-0.18325,0.01100036
t,20,-0.07717802,-0.1068737,-0.18325,0.01100036
t,20,-0.07998218,-0.1130157,-0.18325,0.01100036
t,20,-0.08021096,-0.1208303,-0.18325,0.01100036
t,20,-0.08193222,-0.1257849,-0.18325,0.01100036
t,20,-0.08287182,-0.1308745,-0.18325,0.01100036
t,20,-0.08444651,-0.1332955,-0.18325,0.01100036
t,20,-0.08384553,-0.137158,-0.18325,0.01100036
t,20,-0.08334637,-0.1405075,-0.18325,0.01100036
t,20,-0.0832111,-0.1425997,-0.18325,0.01100036
t,20,-0.08436919,-0.1428984,-0.18325,0.01100036
t,20,-0.08508218,-0.143436,-0.18325,0.01100036
t,20,-0.08533903,-0.1423558,-0.18325,0.01100036
t,20,-0.08607205,-0.1424554,-0.18325,0.01100036
t,20,-0.08854072,-0.1422122,-0.18325,0.01100036
t,20,-0.08730717,-0.1430736,-0.18325,0.01100036
t,20,-0.08820994,-0.1423784,-0.18325,0.01100036
t,20,-0.1234346,-0.136933,-0.18325,0.01100036
t,20,-0.1484091,-0.1312123,-0.18325,0.01100036
t,20,-0.1660816,-0.1253925,-0.18325,0.01100036
t,20,-0.1830196,-0.1135356,-0.18325,0.01100036
t,20,-0.2007457,-0.1037225,-0.18325,0.01100036
t,20,-0.2076251,-0.1010822,-0.18325,0.01100036
t,20,-0.2142825,-0.09644758,-0.18325,0.01100036
t,20,-0.2100684,-0.09367167,-0.18325,0.01100036
t,20,-0.2101738,-0.09070639,-0.18325,0.01100036
t,20,-0.2160415,-0.09167396,-0.18325,0.01100036
t,20,-0.2224623,-0.09254033,-0.18325,0.01100036
t,20,-0.226072,-0.09404264,-0.18325,0.01100036
t,20,-0.2215442,-0.09655708,-0.18325,0.01100036
t,20,-0.2184373,-0.09736833,-0.18325,0.01100036
t,20,-0.2164213,-0.09817051,-0.18325,0.01100036
t,20,-0.2142389,-0.09777474,-0.18325,0.01100036
t,20,-0.214869,-0.09788747,-0.18325,0.01100036
t,20,-0.2145677,-0.09709273,-0.18325,0.01100036
t,20,-0.2141146,-0.09574499,-0.18325,0.01100036
t,20,-0.2141027,-0.09527111,-0.18325,0.01100036
t,20,-0.214135,-0.09441372,-0.18325,0.01100036
t,20,-0.211416,-0.09218414,-0.18325,0.01100036
t,20,-0.2123175,-0.09041434,-0.18325,0.01100036
t,20,-0.2123313,-0.08938587,-0.18325,0.01100036
t,20,-0.2137492,-0.08803655,-0.18325,0.01100036
t,20,-0.2137948,-0.08710515,-0.18325,0.01100036
t,20,-0.2062869,-0.08458259,-0.18325,0.01100036
t,20,-0.2128364,-0.08264412,-0.18325,0.01100036
t,20,-0.2283448,-0.07826456,-0.18325,0.01100036
t,20,-0.229988,-0.07213741,-0.18325,0.01100036
t,20,-0.228654,-0.06271271,-0.18325,0.01100036
t,20,-0.2314466,-0.05719442,-0.18325,0.01100036
t,20,-0.2446645,-0.05514408,-0.18325,0.01100036
t,20,-0.2461008,-0.05189171,-0.18325,0.01100036
t,20,-0.2429746,-0.04737808,-0.18325,0.01100036
t,20,-0.2424377,-0.04521007,-0.18325,0.01100036
t,20,-0.2334061,-0.04052353,-0.18325,0.01100036
t,20,-0.2390807,-0.03977733,-0.18325,0.01100036
t,20,-0.2451496,-0.03944904,-0.18325,0.01100036
t,20,-0.2600153,-0.04080328,-0.18325,0.01100036
t,20,-0.2633147,-0.04016077,-0.18325,0.01100036
t,20,-0.274574,-0.04083209,-0.18325,0.01100036
t,20,-0.2664275,-0.04002422,-0.18325,0.01100036
t,20,-0.2648195,-0.03811201,-0.18325,0.01100036
t,20,-0.2719544,-0.03786608,-0.18325,0.01100036
t,20,-0.2721425,-0.03701609,-0.18325,0.01100036
t,20,-0.2767867,-0.001121401,-0.18325,0.01100036
r,18,-0.4086558,0.198903,-0.5332501,0.01100028
t,20,-0.2626629,0.1758024,-0.18325,0.01100036
y,25,0.03208189,0.103033,0.16675,0.01100034
y,25,0.03208219,0.08692253,0.16675,0.01100034
t,20,-0.05356318,0.08180322,-0.18325,0.01100036
t,20,-0.08014145,0.08302505,-0.18325,0.01100036
t,20,-0.08860421,0.0838988,-0.18325,0.01100036
t,20,-0.1037041,0.08499065,-0.18325,0.01100036
t,20,-0.1238397,0.08290657,-0.18325,0.01100036
t,20,-0.1454181,0.08232318,-0.18325,0.01100036
t,20,-0.1628151,0.08086204,-0.18325,0.01100036
t,20,-0.1466536,0.08294776,-0.18325,0.01100036
t,20,-0.1337966,0.08442535,-0.18325,0.01100036
t,20,-0.1189562,0.07861418,-0.18325,0.01100036
t,20,-0.1166332,0.07538323,-0.18325,0.01100036
t,20,-0.1167331,0.07390229,-0.18325,0.01100036
t,20,-0.1126079,0.07583578,-0.18325,0.01100036
t,20,-0.1098023,0.08717915,-0.18325,0.01100036
t,20,-0.1089805,0.1002381,-0.18325,0.01100036
t,20,-0.1025247,0.1112063,-0.18325,0.01100036
t,20,-0.09719972,0.1159422,-0.18325,0.01100036
t,20,-0.0951221,0.120246,-0.18325,0.01100036
t,20,-0.09575991,0.1250782,-0.18325,0.01100036
t,20,-0.09581087,0.1290998,-0.18325,0.01100036
t,20,-0.09596214,0.1322592,-0.18325,0.01100036
t,20,-0.09879217,0.1343672,-0.18325,0.01100036
t,20,-0.10055,0.1368207,-0.18325,0.01100036
t,20,-0.1095874,0.1410801,-0.18325,0.01100036
t,20,-0.1187538,0.1452062,-0.18325,0.01100036
t,20,-0.1656196,0.145472,-0.18325,0.01100036
t,20,-0.1853889,0.1467365,-0.18325,0.01100036
t,20,-0.1975678,0.1481607,-0.18325,0.01100036
t,20,-0.2022217,0.1501445,-0.18325,0.01100036
t,20,-0.2231884,0.153164,-0.18325,0.01100036
t,20,-0.2417288,0.1553271,-0.18325,0.01100036
t,20,-0.2535881,0.157296,-0.18325,0.01100036
t,20,-0.2612933,0.1576694,-0.18325,0.01100036
t,20,-0.2653452,0.1569626,-0.18325,0.01100036
t,20,-0.2688529,0.1553386,-0.18325,0.01100036
t,20,-0.2734469,0.1510816,-0.18325,0.01100036
t,20,-0.2684242,0.145997,-0.18325,0.01100036
t,20,-0.2657976,0.142626,-0.18325,0.01100036
t,20,-0.2606777,0.1412989,-0.18325,0.01100036
t,20,-0.2376021,0.1337229,-0.18325,0.01100036
t,20,-0.2373698,0.1340232,-0.18325,0.01100036
t,20,-0.2306016,0.1397341,-0.18325,0.01100036
t,20,-0.2182959,0.1499692,-0.18325,0.01100036
t,20,-0.2160866,0.1537111,-0.18325,0.01100036
t,20,-0.2117759,0.1558898,-0.18325,0.01100036
t,20,-0.1646813,0.1639653,-0.18325,0.01100036
t,20,-0.1363687,0.1731308,-0.18325,0.01100036
t,20,-0.1232469,0.1774182,-0.18325,0.01100036
t,20,-0.1024413,0.1792044,-0.18325,0.01100036
t,20,-0.08370877,0.1805793,-0.18325,0.01100036
t,20,-0.09404911,0.1779711,-0.18325,0.01100036
t,20,-0.0816407,0.1790094,-0.18325,0.01100036
t,20,-0.06745262,0.176472,-0.18325,0.01100036
t,20,-0.07853378,0.1734113,-0.18325,0.01100036
t,20,-0.08174062,0.1713709,-0.18325,0.01100036
t,20,-0.07968355,0.1696752,-0.18325,0.01100036
t,20,-0.07247721,0.1700455,-0.18325,0.01100036
t,20,-0.06761459,0.1642804,-0.18325,0.01100036
t,20,-0.06525009,0.1640886,-0.18325,0.01100036
t,20,-0.06351294,0.162894,-0.18325,0.01100036
t,20,-0.06180965,0.1614616,-0.18325,0.01100036
t,20,-0.05866295,0.1582289,-0.18325,0.01100036
t,20,-0.05583509,0.1563942,-0.18325,0.01100036
t,20,-0.0535223,0.1546573,-0.18325,0.01100036
t,20,-0.05390923,0.1521702,-0.18325,0.01100036
t,20,-0.05134413,0.152858,-0.18325,0.01100036
t,20,-0.08171608,0.1519306,-0.18325,0.01100036
t,20,-0.1156635,0.1469439,-0.18325,0.01100036
t,20,-0.1433661,0.1396007,-0.18325,0.01100036
t,20,-0.1526446,0.1359633,-0.18325,0.01100036
t,20,-0.1600868,0.1307783,-0.18325,0.01100036
t,20,-0.1624137,0.128788,-0.18325,0.01100036
t,20,-0.163449,0.1274074,-0.18325,0.01100036
t,20,-0.1640801,0.1267796,-0.18325,0.01100036
t,20,-0.1598037,0.1326904,-0.18325,0.01100036
t,20,-0.1615041,0.1329898,-0.18325,0.01100036
t,20,-0.1656263,0.1317195,-0.18325,0.01100036
t,20,-0.1669395,0.1327734,-0.18325,0.01100036
t,20,-0.1695477,0.1324452,-0.18325,0.01100036
t,20,-0.1697346,0.1311649,-0.18325,0.01100036
t,20,-0.1693618,0.1296223,-0.18325,0.01100036
t,20,-0.1681522,0.130218,-0.18325,0.01100036
t,20,-0.1677445,0.1294051,-0.18325,0.01100036
t,20,-0.1681078,0.1270601,-0.18325,0.01100036
t,20,-0.1666496,0.1265658,-0.18325,0.01100036
t,20,-0.1654548,0.125961,-0.18325,0.01100036
t,20,-0.1648265,0.1256458,-0.18325,0.01100036
t,20,-0.164151,0.1253826,-0.18325,0.01100036
t,20,-0.1637705,0.1249901,-0.18325,0.01100036
t,20,-0.1635679,0.1243919,-0.18325,0.01100036
t,20,-0.1634913,0.1234828,-0.18325,0.01100036
t,20,-0.1633537,0.1226864,-0.18325,0.01100036
t,20,-0.1422177,0.1163305,-0.18325,0.01100036
t,20,-0.1115689,0.115358,-0.18325,0.01100036
t,20,-0.08052205,0.09858926,-0.18325,0.01100036
t,20,-0.0553729,0.08550981,-0.18325,0.01100036
t,20,-0.07200299,-0.004588571,-0.18325,0.01100036
t,20,-0.1259654,-0.007172922,-0.18325,0.01100036
t,20,-0.1501359,-0.007802323,-0.18325,0.01100036
t,20,-0.1658969,-0.008605269,-0.18325,0.01100036
t,20,-0.1751951,-0.008272871,-0.18325,0.01100036
t,20,-0.1777088,-0.006137839,-0.18325,0.01100036
t,20,-0.177776,-0.002473169,-0.18325,0.01100036
t,20,-0.1794573,-0.0008301764,-0.18325,0.01100036
t,20,-0.1815094,0.001669355,-0.18325,0.01100036
t,20,-0.1846378,0.003142927,-0.18325,0.01100036
t,20,-0.188145,0.004907749,-0.18325,0.01100036
t,20,-0.1939312,0.00448402,-0.18325,0.01100036
t,20,-0.1968619,0.002764492,-0.18325,0.01100036
t,20,-0.1991709,0.0008532354,-0.18325,0.01100036
t,20,-0.1965033,0.005537987,-0.18325,0.01100036
t,20,-0.1983953,0.005035295,-0.18325,0.01100036
t,20,-0.1973335,0.008764897,-0.18325,0.01100036
t,20,-0.1988045,0.008736148,-0.18325,0.01100036
t,20,-0.2012786,0.007490448,-0.18325,0.01100036
t,20,-0.2020922,0.00658703,-0.18325,0.01100036
t,20,-0.2027493,0.007338217,-0.18325,0.01100036
t,20,-0.2041912,0.006369882,-0.18325,0.01100036
t,20,-0.2045649,0.005457378,-0.18325,0.01100036
t,20,-0.2060963,0.00370156,-0.18325,0.01100036
t,20,-0.2066185,0.003884234,-0.18325,0.01100036
t,20,-0.2037738,0.009049538,-0.18325,0.01100036
t,20,-0.2046936,0.009971884,-0.18325,0.01100036
t,20,-0.2051399,0.01073131,-0.18325,0.01100036
t,20,-0.205571,0.01153922,-0.18325,0.01100036
t,20,-0.2060834,0.01225256,-0.18325,0.01100036
t,20,-0.205902,0.01505243,-0.18325,0.01100036
t,20,-0.2069862,0.01841179,-0.18325,0.01100036
t,20,-0.2105642,0.0176516,-0.18325,0.01100036
t,20,-0.2112329,0.01822173,-0.18325,0.01100036
t,20,-0.2122268,0.0182793,-0.18325,0.01100036
t,20,-0.2128591,0.01758989,-0.18325,0.01100036
t,20,-0.2212197,0.00925854,-0.18325,0.01100036
t,20,-0.2316866,0.004089911,-0.18325,0.01100036
t,20,-0.2435812,-0.001661192,-0.18325,0.01100036
t,20,-0.2493367,-0.005679488,-0.18325,0.01100036
t,20,-0.2522969,-0.008843068,-0.18325,0.01100036
t,20,-0.2542295,-0.0101554,-0.18325,0.01100036
t,20,-0.2567121,-0.01200253,-0.18325,0.01100036
t,20,-0.2610322,-0.01517997,-0.18325,0.01100036
t,20,-0.2635441,-0.01678114,-0.18325,0.01100036
t,20,-0.2672086,-0.01963858,-0.18325,0.01100036
t,20,-0.268857,-0.02103061,-0.18325,0.01100036
t,20,-0.2698854,-0.02182378,-0.18325,0.01100036
t,20,-0.2712215,-0.02243599,-0.18325,0.01100036
t,20,-0.2722151,-0.02336314,-0.18325,0.01100036
t,20,-0.273012,-0.02381487,-0.18325,0.01100036
t,20,-0.2735218,-0.02435549,-0.18325,0.01100036
t,20,-0.2744143,-0.0246722,-0.18325,0.01100036
t,20,-0.2758905,-0.02430361,-0.18325,0.01100036
t,20,-0.2767153,-0.02332368,-0.18325,0.01100036
t,20,-0.2773996,-0.02298634,-0.18325,0.01100036
t,20,-0.277171,-0.01995695,-0.18325,0.01100036
t,20,-0.2780535,-0.01914817,-0.18325,0.01100036
t,20,-0.2778473,-0.01798477,-0.18325,0.01100036
t,20,-0.2786585,-0.01746317,-0.18325,0.01100036
t,20,-0.2806823,-0.01994216,-0.18325,0.01100036
t,20,-0.2836834,-0.03032302,-0.18325,0.01100036
t,20,-0.2842672,-0.04313418,-0.18325,0.01100036
t,20,-0.2856576,-0.05883502,-0.18325,0.01100036
t,20,-0.2838429,-0.07175076,-0.18325,0.01100036
t,20,-0.285509,-0.09228196,-0.18325,0.01100036
t,20,-0.2872444,-0.1035489,-0.18325,0.01100036
t,20,-0.2879691,-0.1104765,-0.18325,0.01100036
t,20,-0.2848886,-0.1133406,-0.18325,0.01100036
t,20,-0.2853828,-0.1172455,-0.18325,0.01100036
t,20,-0.2832164,-0.1203366,-0.18325,0.01100036
t,20,-0.2824432,-0.121444,-0.18325,0.01100036
t,20,-0.2814164,-0.1221722,-0.18325,0.01100036
t,20,-0.2789815,-0.1211117,-0.18325,0.01100036
t,20,-0.278843,-0.1222676,-0.18325,0.01100036
t,20,-0.2786679,-0.1226687,-0.18325,0.01100036
t,20,-0.2783726,-0.1228579,-0.18325,0.01100036
t,20,-0.277644,-0.1226156,-0.18325,0.01100036
t,20,-0.2784677,-0.1236873,-0.18325,0.01100036
t,20,-0.2782095,-0.1228946,-0.18325,0.01100036
t,20,-0.2789868,-0.1225178,-0.18325,0.01100036
t,20,-0.2797429,-0.1220643,-0.18325,0.01100036
t,20,-0.280239,-0.1228752,-0.18325,0.01100036
t,20,-0.2805793,-0.1235095,-0.18325,0.01100036
t,20,-0.2801479,-0.1243303,-0.18325,0.01100036
t,20,-0.2804027,-0.1262576,-0.18325,0.01100036
t,20,-0.2794191,-0.1269491,-0.18325,0.01100036
t,20,-0.2789447,-0.1282186,-0.18325,0.01100036
t,20,-0.2466905,-0.127252,-0.18325,0.01100036
t,20,-0.1758175,-0.1177647,-0.18325,0.01100036
t,20,-0.1055039,-0.1007055,-0.18325,0.01100036
t,20,-0.05544756,-0.07867844,-0.18325,0.01100036
t,20,-0.04458002,-0.07294456,-0.18325,0.01100036
t,20,-0.04172454,-0.04620716,-0.18325,0.01100036
t,20,-0.04642144,-0.04150427,-0.18325,0.01100036
t,20,-0.06269021,-0.02057233,-0.18325,0.01100036
t,20,-0.09190015,0.01805472,-0.18325,0.01100036
t,20,-0.1300782,0.07582014,-0.18325,0.01100036
t,20,-0.1369997,0.0876449,-0.18325,0.01100036
t,20,-0.1613313,0.1099689,-0.18325,0.01100036
t,20,-0.1692297,0.1186861,-0.18325,0.01100036
t,20,-0.1732113,0.1259593,-0.18325,0.01100036
t,20,-0.1745057,0.1299834,-0.18325,0.01100036
t,20,-0.1744614,0.1321515,-0.18325,0.01100036
t,20,-0.1759888,0.1334218,-0.18325,0.01100036
t,20,-0.1746475,0.1379906,-0.18325,0.01100036
t,20,-0.1780721,0.1383748,-0.18325,0.01100036
t,20,-0.1795518,0.142097,-0.18325,0.01100036
t,20,-0.180973,0.1387525,-0.18325,0.01100036
t,20,-0.1828598,0.1397719,-0.18325,0.01100036
t,20,-0.1832402,0.1415335,-0.18325,0.01100036
t,20,-0.1847018,0.1431748,-0.18325,0.01100036
t,20,-0.1846851,0.1432201,-0.18325,0.01100036
t,20,-0.1842057,0.1431304,-0.18325,0.01100036
t,20,-0.1835294,0.1430761,-0.18325,0.01100036
t,20,-0.1807699,0.1413951,-0.18325,0.01100036
t,20,-0.1808412,0.1414298,-0.18325,0.01100036
t,20,-0.1803232,0.1438552,-0.18325,0.01100036
t,20,-0.1811618,0.1479444,-0.18325,0.01100036
t,20,-0.1810269,0.1501806,-0.18325,0.01100036
t,20,-0.1817499,0.1535935,-0.18325,0.01100036
t,20,-0.181705,0.1558758,-0.18325,0.01100036
t,20,-0.1811935,0.156655,-0.18325,0.01100036
t,20,-0.1814452,0.1571692,-0.18325,0.01100036
t,20,-0.1803149,0.1567084,-0.18325,0.01100036
t,20,-0.1807612,0.1548375,-0.18325,0.01100036
t,20,-0.196958,0.1519431,-0.18325,0.01100036
t,20,-0.2127392,0.1466444,-0.18325,0.01100036
t,20,-0.2283333,0.1400945,-0.18325,0.01100036
t,20,-0.2402346,0.133625,-0.18325,0.01100036
t,20,-0.2510044,0.1279101,-0.18325,0.01100036
t,20,-0.2587658,0.121142,-0.18325,0.01100036
t,20,-0.2633477,0.1173121,-0.18325,0.01100036
t,20,-0.2666902,0.114504,-0.18325,0.01100036
t,20,-0.2682509,0.1111496,-0.18325,0.01100036
t,20,-0.2707568,0.1082576,-0.18325,0.01100036
t,20,-0.2706196,0.1045856,-0.18325,0.01100036
t,20,-0.2751631,0.1003681,-0.18325,0.01100036
t,20,-0.275779,0.09861723,-0.18325,0.01100036
t,20,-0.2732738,0.09688534,-0.18325,0.01100036
t,20,-0.2740654,0.09636042,-0.18325,0.01100036
t,20,-0.2746505,0.09555333,-0.18325,0.01100036
t,20,-0.2747715,0.09420563,-0.18325,0.01100036
t,20,-0.2775358,0.09271888,-0.18325,0.01100036
t,20,-0.2778704,0.09251646,-0.18325,0.01100036
t,20,-0.2765758,0.09301343,-0.18325,0.01100036
t,20,-0.2768383,0.09293118,-0.18325,0.01100036
t,20,-0.2762584,0.09303976,-0.18325,0.01100036
t,20,-0.2762419,0.09344537,-0.18325,0.01100036
t,20,-0.2764707,0.09325534,-0.18325,0.01100036
t,20,-0.2755105,0.09424341,-0.18325,0.01100036
t,20,-0.2740421,0.09425908,-0.18325,0.01100036
t,20,-0.2725123,0.09356543,-0.18325,0.01100036
t,20,-0.2713372,0.0942895,-0.18325,0.01100036
t,20,-0.269374,0.09369959,-0.18325,0.01100036
t,20,-0.2565711,0.09320103,-0.18325,0.01100036
t,20,-0.2302077,0.09207296,-0.18325,0.01100036
