absoluteTime,trialTime,deltaTime,trialIndex,xPos,yPos,zPos,xRot,yRot,zRot,conditionType,currentText,targetText
191841.2675156,106.1535,0.0106331,0,-0.0396354,1.10974,-1.434924,-0.2859561,-0.1069377,-0.003824026,Unknown,,It can project long range goals for itself
191841.2789745,106.1647,0.0112134,0,-0.04077429,1.109352,-1.432462,-0.2783973,-0.104279,-0.002500535,Unknown,,It can project long range goals for itself
191841.2897287,106.1758,0.0110355,0,-0.04194262,1.108923,-1.42982,-0.2707357,-0.1015517,-0.001031644,Unknown,,It can project long range goals for itself
191841.3012452,106.187,0.011189,0,-0.04295303,1.108458,-1.427627,-0.2627873,-0.09864969,0.0006929408,Unknown,,It can project long range goals for itself
191841.3119489,106.198,0.0110237,0,-0.04398526,1.107938,-1.425125,-0.2549741,-0.09576809,0.002570153,Unknown,,It can project long range goals for itself
191841.3235293,106.2092,0.0112281,0,-0.04510167,1.107194,-1.42262,-0.2474185,-0.09290612,0.004583741,Unknown,,It can project long range goals for itself
191841.3344963,106.2202,0.0110001,0,-0.04587896,1.106652,-1.420596,-0.2394421,-0.09007901,0.006755751,Unknown,,It can project long range goals for itself
191841.3453177,106.2314,0.0111727,0,-0.04682445,1.105908,-1.418427,-0.2315048,-0.08738802,0.008805893,Unknown,,It can project long range goals for itself
191841.357627,106.243,0.0115837,0,-0.04775677,1.10508,-1.416328,-0.2234041,-0.08485804,0.01085935,Unknown,,It can project long range goals for itself
191841.3684998,106.2545,0.0115667,0,-0.04865407,1.10421,-1.414141,-0.2149964,-0.08225962,0.01303661,Unknown,,It can project long range goals for itself
191841.3790239,106.2647,0.0101999,0,-0.04948481,1.103365,-1.412238,-0.2073453,-0.07999011,0.01508138,Unknown,,It can project long range goals for itself
191841.3900673,106.2761,0.0113665,0,-0.05030446,1.102419,-1.410338,-0.1993646,-0.07776619,0.01720048,Unknown,,It can project long range goals for itself
191841.4012338,106.287,0.0108558,0,-0.05105891,1.101392,-1.408537,-0.1913434,-0.07565752,0.01938972,Unknown,,It can project long range goals for itself
191841.4119943,106.2981,0.0110913,0,-0.05179871,1.10042,-1.406827,-0.1834928,-0.07373292,0.02156271,Unknown,,It can project long range goals for itself
