absoluteTime,trialTime,deltaTime,trialIndex,eventType,keyboardValue,xKeyHitLocal,yKeyHitLocal,candidate1,candidate2,candidate3,conditionType,currentText,targetText
191784.6782128,49.56333,0.0107972,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.6892815,49.57521,0.011875,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.6999784,49.58561,0.0103978,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.7105129,49.59655,0.0109406,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.7228471,49.60809,0.0115458,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.7328173,49.61877,0.0106845,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.7444322,49.63011,0.0113363,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.755402,49.64089,0.0107806,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.7660902,49.65213,0.0112362,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.7777626,49.66319,0.011064,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.7882295,49.67427,0.0110751,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.8001431,49.68575,0.0114771,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.8105066,49.69653,0.0107858,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.8232375,49.70858,0.0120475,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.8326634,49.7187,0.0101216,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.8444803,49.72989,0.0111871,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.8555362,49.74105,0.0111631,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.866536,49.75258,0.0115291,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.8775112,49.76315,0.0105739,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.8884692,49.77443,0.0112802,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.900023,49.78554,0.0111099,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.9108802,49.79688,0.011331,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.9226051,49.80814,0.0112624,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.9326841,49.8187,0.0105632,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.9445278,49.83019,0.0114945,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.9554128,49.84095,0.0107532,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.9660788,49.85203,0.0110848,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.977787,49.86336,0.0113286,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.9882648,49.8743,0.01094,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191784.9996889,49.88535,0.0110537,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.010555,49.89654,0.0111868,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.0228898,49.90827,0.0117312,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.0327467,49.91875,0.0104736,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.0442132,49.92994,0.0111896,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.0556347,49.94105,0.0111171,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.0662347,49.95222,0.0111668,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.0775783,49.9632,0.0109771,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.0883434,49.97438,0.0111823,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.0997356,49.9854,0.0110233,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.1104978,49.99651,0.011108,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.1220923,50.00769,0.0111821,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.1333884,50.01934,0.0116435,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.144685,50.03039,0.0110567,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.155288,50.04089,0.0104957,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.1660831,50.05207,0.0111824,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.1778211,50.06322,0.0111462,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.1887709,50.07469,0.0114758,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.1998928,50.08556,0.0108635,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.2105632,50.09657,0.0110189,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.2222712,50.10791,0.0113315,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.2327522,50.11877,0.010864,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.2446642,50.1303,0.011531,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.2553633,50.14087,0.0105727,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.2660713,50.15207,0.0111989,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.2777436,50.16329,0.0112158,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.2888243,50.17482,0.0115333,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.3000101,50.1856,0.0107804,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.3106414,50.19662,0.0110211,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.3228341,50.20814,0.0115179,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.3327119,50.21869,0.0105511,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.3460386,50.23093,0.0122407,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.3557144,50.24135,0.0104165,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.3660359,50.25228,0.0109321,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.3787178,50.26426,0.0119766,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.3885137,50.27474,0.0104857,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.3994768,50.28533,0.0105861,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.4105448,50.29666,0.0113327,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.4222121,50.30804,0.0113753,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.432598,50.31882,0.0107867,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.444049,50.32996,0.011138,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.4554312,50.34134,0.0113752,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.4658502,50.35202,0.010679,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.4776493,50.36345,0.0114276,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.4884567,50.37461,0.0111636,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.4995377,50.38543,0.0108172,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.5105487,50.39674,0.0113095,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.5222383,50.40811,0.0113738,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.5326726,50.41884,0.0107343,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.5440434,50.42997,0.0111253,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.5551297,50.44096,0.0109974,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.5665001,50.45247,0.0115043,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.5775749,50.46339,0.010917,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.5882072,50.47443,0.0110421,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.5997321,50.48549,0.0110601,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.6106114,50.49679,0.0112982,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.6222246,50.50808,0.0112962,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.6326394,50.51878,0.0106954,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.6440383,50.52989,0.0111134,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.6550769,50.54095,0.0110592,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.6660546,50.55221,0.0112586,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.678062,50.56372,0.0115105,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.6886662,50.57483,0.011103,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.6997104,50.58546,0.0106391,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.7105294,50.59668,0.0112133,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.722007,50.6077,0.0110286,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.7325248,50.61871,0.0110107,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.7443238,50.63012,0.0113985,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.7557703,50.64138,0.0112641,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.7664673,50.65266,0.011279,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.7776773,50.66344,0.0107848,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.7885095,50.67471,0.0112678,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.7996534,50.68541,0.0107036,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.8106306,50.69675,0.0113433,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.8229139,50.70862,0.0118634,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.8325921,50.71877,0.0101442,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.8441575,50.73003,0.011264,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.855167,50.74099,0.0109624,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.8659154,50.75208,0.0110917,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.877364,50.7632,0.0111191,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.888558,50.77472,0.0115185,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.900247,50.78592,0.0111977,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.9105541,50.79673,0.0108088,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.9221194,50.80783,0.0111093,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.9326356,50.81881,0.0109727,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.9440213,50.82988,0.0110689,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.9551388,50.84095,0.0110688,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.9660063,50.85211,0.0111625,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.9777746,50.86357,0.0114593,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.9889093,50.87476,0.011194,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191785.9995381,50.88542,0.0106577,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.0107962,50.897,0.0115771,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.0219993,50.90781,0.0108105,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.0326602,50.91884,0.0110347,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.0440327,50.92982,0.0109808,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.0551363,50.94101,0.0111843,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.0658949,50.95203,0.0110178,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.0774674,50.96327,0.0112448,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.0883161,50.97444,0.0111702,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.0997618,50.98553,0.0110863,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.1104079,50.99655,0.0110244,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.1222783,51.00801,0.0114661,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.1335716,51.01947,0.0114567,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.1440219,51.02985,0.0103815,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.1551688,51.04089,0.0110357,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.1659284,51.05206,0.0111666,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.1780144,51.06353,0.0114769,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.1882348,51.07441,0.0108724,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.199646,51.08542,0.0110139,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.2104821,51.09662,0.0111979,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.221861,51.10768,0.0110579,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.2329919,51.11917,0.0114925,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.244448,51.13022,0.0110511,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.255111,51.14096,0.0107365,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.265936,51.15213,0.0111719,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.2773771,51.16319,0.0110657,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.288896,51.17499,0.0117937,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.2995496,51.18536,0.010369,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.3105495,51.19669,0.0113348,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.3222273,51.20797,0.0112782,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.3326242,51.21881,0.0108394,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.3446275,51.23043,0.011622,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.3555808,51.24123,0.0107969,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.3661983,51.25235,0.011126,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.3773856,51.26324,0.0108897,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.3883862,51.27452,0.0112751,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.3995547,51.28543,0.0109139,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.4106376,51.29669,0.0112555,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.4219174,51.30766,0.010971,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.4326441,51.31881,0.0111556,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.4449823,51.33073,0.0119183,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.4563224,51.342,0.0112637,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.4662171,51.35218,0.0101841,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.4776514,51.36342,0.0112423,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.4886385,51.37458,0.0111538,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.4996709,51.38549,0.0109114,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.5106831,51.39676,0.011275,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.5224801,51.40823,0.0114713,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.5332344,51.4193,0.0110612,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.5448167,51.43033,0.0110375,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.5552087,51.44099,0.0106582,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.5668721,51.45279,0.0117955,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.5776235,51.46336,0.0105734,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.5885745,51.47473,0.0113661,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.6001081,51.48579,0.0110622,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.6105793,51.4967,0.0109095,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.6219224,51.50768,0.0109807,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.6327024,51.51884,0.0111615,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.6441155,51.52995,0.0111079,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.6550863,51.54093,0.0109822,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.6663682,51.55249,0.0115567,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.6784817,51.5638,0.0113183,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.6888434,51.57496,0.0111559,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.6998614,51.58564,0.010682,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.7106423,51.59676,0.0111202,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.7220114,51.60771,0.0109497,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.7326417,51.61879,0.0110725,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.7442853,51.63009,0.0113038,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.7555824,51.64106,0.0109734,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.7663682,51.65249,0.0114286,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.7774559,51.66325,0.0107589,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.7887497,51.67488,0.0116259,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.7997322,51.68546,0.0105876,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.8105297,51.69666,0.0111981,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.8221366,51.70787,0.0112069,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.8326266,51.71877,0.0109043,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.844178,51.72992,0.0111465,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.855916,51.7417,0.0117796,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.8663641,51.75234,0.0106434,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.877603,51.76329,0.0109503,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.8882391,51.77437,0.0110757,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.9005011,51.78626,0.0118921,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.9109301,51.79681,0.0105499,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.9222655,51.80804,0.011233,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.9326458,51.81875,0.0107078,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.9447157,51.83048,0.0117311,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.9551734,51.84094,0.0104561,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.9659705,51.85207,0.0111295,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.9776282,51.86335,0.0112813,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.9883173,51.87444,0.0110957,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191786.999695,51.88546,0.0110117,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.0109554,51.89704,0.0115822,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.0224693,51.90815,0.0111093,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.0327187,51.9188,0.0106539,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.0445357,51.93027,0.0114663,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.0552366,51.941,0.0107299,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.0660926,51.95222,0.0112224,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.0776508,51.96336,0.0111397,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.0883132,51.97445,0.0110843,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.0997123,51.98545,0.0110101,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.1105765,51.99667,0.0112124,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.1229033,52.00845,0.011783,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.1331995,52.01924,0.0107925,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.1445333,52.03025,0.011011,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.155224,52.04097,0.010714,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.166026,52.05212,0.0111531,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.1777488,52.06331,0.0111894,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.1883866,52.07448,0.0111736,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.1997703,52.08551,0.0110234,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.2109151,52.09672,0.0112128,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.2227337,52.1083,0.011583,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.2333467,52.11943,0.011133,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.2445066,52.13021,0.0107712,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.2553492,52.141,0.0107924,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.2660016,52.15206,0.0110588,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.2779566,52.16362,0.0115645,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.2883248,52.17442,0.0107929,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.299645,52.18543,0.0110127,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.3105627,52.19665,0.0112194,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.3223866,52.20807,0.0114247,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.3327526,52.2188,0.0107215,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.3450612,52.23074,0.0119496,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.3551474,52.24092,0.0101764,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.3665362,52.25255,0.0116297,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.3777664,52.2634,0.0108549,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.3886774,52.27475,0.0113498,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.3998064,52.28545,0.0106917,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.4107963,52.29684,0.0113981,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.4221529,52.30766,0.0108202,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.4326843,52.31874,0.0110722,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.4445296,52.33014,0.011397,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.4555498,52.34127,0.0111353,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.4664835,52.35252,0.0112565,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.4777768,52.36347,0.010943,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.4886002,52.37468,0.0112055,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.4997191,52.38541,0.0107314,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.5106566,52.39669,0.0112889,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.5221745,52.40771,0.0110169,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
191787.532809,52.41887,0.0111611,0,None,,-Infinity,-Infinity,,,,InitState,,It can project long range goals for itself
