absoluteTime,trialTime,deltaTime,trialIndex,eventType,keyboardValue,xKeyHitLocal,yKeyHitLocal,candidate1,candidate2,candidate3,conditionType,currentText,targetText
791652.8446119,10.79942,0.0112824,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.8556469,10.81049,0.0110614,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.8667643,10.82164,0.0111554,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.8778887,10.83271,0.0110703,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.8890232,10.84381,0.011104,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.8997681,10.85485,0.0110365,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.9112755,10.8662,0.0113509,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.922176,10.87719,0.0109868,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.9337676,10.88848,0.0112951,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.9444807,10.89936,0.0108731,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.9554095,10.9104,0.0110428,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.9666268,10.9216,0.011199,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.9778717,10.93289,0.0112867,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.9890538,10.94395,0.0110672,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791652.9998339,10.95489,0.0109335,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.0119716,10.9668,0.0119157,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.0225907,10.97759,0.0107849,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.033293,10.98828,0.010693,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.0447277,10.99959,0.0113142,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.0560844,11.01078,0.0111855,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.0667195,11.0217,0.0109184,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.0777776,11.03276,0.0110588,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.089057,11.04374,0.0109849,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.100193,11.05508,0.0113419,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.1117981,11.06662,0.0115391,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.1220014,11.07708,0.0104541,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.1334441,11.08842,0.0113431,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.1446864,11.09957,0.011151,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.1555513,11.1104,0.0108274,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.1671498,11.12203,0.0116337,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.1777743,11.13272,0.0106829,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.1890701,11.14403,0.0113174,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.2000904,11.15508,0.0110522,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.211853,11.16676,0.0116775,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.2221973,11.17721,0.0104439,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.2334408,11.1883,0.0110929,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.2450736,11.19971,0.0114082,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.2555452,11.21045,0.0107455,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.2666836,11.22165,0.011201,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.2777738,11.23275,0.0110962,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.2890043,11.24393,0.0111767,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.3001994,11.25519,0.0112606,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.3111447,11.26603,0.0108398,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.3223251,11.27707,0.0110468,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.3334188,11.28827,0.0111982,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.3454853,11.30019,0.0119226,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.3561165,11.31102,0.0108251,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.3668222,11.32167,0.010649,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.3783099,11.33306,0.0113874,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.3890857,11.34382,0.0107626,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.4016082,11.35649,0.0126727,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.4118358,11.36677,0.0102823,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.4221157,11.37719,0.0104156,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.4337257,11.38851,0.011319,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.4447536,11.39943,0.0109251,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.4557954,11.41069,0.0112563,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.4668632,11.42177,0.0110803,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.4782401,11.43329,0.0115228,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.4892069,11.44411,0.0108179,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.5002769,11.45525,0.0111403,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.5116767,11.46658,0.0113328,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.5227848,11.47716,0.0105723,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.5332074,11.48818,0.011028,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.5443613,11.49929,0.011108,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.5557213,11.51061,0.011315,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.5665971,11.52161,0.0110058,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.5779092,11.53288,0.0112636,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.5888689,11.54375,0.0108684,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.6003354,11.55499,0.0112412,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.6117128,11.5667,0.011711,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.6222085,11.57714,0.0104435,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.6336097,11.58839,0.0112504,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.6446876,11.59957,0.0111759,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.6560051,11.61067,0.0110979,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.6669398,11.62165,0.0109887,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.6778928,11.6328,0.0111489,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.6888967,11.64381,0.0110027,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.7003271,11.65494,0.0111318,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.7118886,11.66688,0.0119419,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.722323,11.67732,0.0104455,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.7333674,11.68828,0.0109529,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.744967,11.6998,0.0115201,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.75569,11.71045,0.0106574,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.7668081,11.72176,0.0113073,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.7779506,11.73296,0.0112001,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.7892131,11.74377,0.0108102,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.7999962,11.75492,0.0111434,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.8112902,11.76623,0.0113122,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.8220907,11.77714,0.0109122,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.8336137,11.78827,0.0111294,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.8444279,11.79928,0.011015,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.8560355,11.81104,0.0117539,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.8669877,11.82183,0.0107928,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.8777531,11.83264,0.0108134,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.889108,11.84403,0.0113862,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.9002202,11.85505,0.0110181,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.9110424,11.86602,0.0109704,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.9220057,11.87701,0.0109947,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.9332802,11.88829,0.0112745,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.9445709,11.89943,0.0111417,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.9559113,11.91083,0.0114038,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.9668303,11.92172,0.0108834,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.9778617,11.93266,0.01094,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.9887066,11.94371,0.0110526,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791653.999925,11.95486,0.011151,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.0111295,11.96607,0.0112108,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.0221422,11.97721,0.0111358,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.0334611,11.98822,0.0110103,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.0443457,11.99942,0.0111984,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.0555065,12.01042,0.0110001,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.066521,12.02154,0.0111279,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.0782034,12.03296,0.0114101,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.0892068,12.04412,0.0111628,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.1003207,12.05523,0.0111131,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.1115493,12.06635,0.0111217,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.1222403,12.07728,0.0109304,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.133143,12.08816,0.0108803,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.1444562,12.09941,0.0112514,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.1554732,12.11045,0.0110329,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.1665875,12.12156,0.0111088,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.1781379,12.13318,0.0116278,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.1890658,12.14398,0.0107944,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.2000113,12.15496,0.0109789,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.211891,12.16673,0.0117721,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.2221036,12.17711,0.0103838,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.2332795,12.18832,0.0112037,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.2443886,12.19939,0.0110763,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.2560114,12.21079,0.0113958,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.2667816,12.22164,0.0108507,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.2777574,12.23275,0.0111052,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.28893,12.24388,0.011132,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.3004933,12.25535,0.0114709,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.3112659,12.26623,0.0108835,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.3221863,12.27724,0.0110053,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.3336082,12.28827,0.0110379,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.3443564,12.29929,0.0110176,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.3555759,12.31049,0.0111966,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.3670721,12.32209,0.0116054,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.3779667,12.33272,0.0106265,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.3888058,12.34374,0.0110181,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.4000758,12.35493,0.0111905,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.4115584,12.36657,0.0116384,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.4221338,12.37717,0.0105982,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.4335414,12.38828,0.0111178,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.4443361,12.39928,0.0109921,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.455497,12.4104,0.0111253,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.4665537,12.42158,0.0111776,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.4780302,12.43288,0.0113024,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.4888647,12.44377,0.0108862,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.5001003,12.45513,0.0113676,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.5115375,12.46651,0.011379,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.5221416,12.47724,0.010729,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.5338263,12.48847,0.0112259,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.544534,12.49953,0.0110614,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.5559186,12.51064,0.0111101,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.566542,12.52153,0.0108952,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.5777169,12.53272,0.0111829,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.5890695,12.54401,0.0112939,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.6002011,12.55508,0.0110663,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.6114918,12.56635,0.0112696,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.6221027,12.57721,0.0108578,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.6333224,12.58825,0.0110446,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.6443948,12.59932,0.0110713,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.6555907,12.61049,0.011167,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.666788,12.62175,0.0112636,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.6780097,12.63294,0.0111858,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.6890197,12.64397,0.0110365,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.6998689,12.65492,0.0109498,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.7114995,12.66646,0.0115323,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.7221656,12.67722,0.0107646,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.7332493,12.68824,0.0110209,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.7452538,12.69971,0.0114651,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.7561093,12.7111,0.0113939,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.7669276,12.72189,0.0107892,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.7776695,12.73274,0.0108477,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.7888397,12.74371,0.0109674,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.7998417,12.75488,0.0111735,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.8113231,12.76625,0.0113676,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.8220484,12.77707,0.0108277,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.8332493,12.78818,0.0111076,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.844658,12.79938,0.0111948,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.856235,12.81123,0.011854,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.8665945,12.8216,0.0103727,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.877595,12.83262,0.0110204,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.8887215,12.84371,0.0110894,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.900159,12.85511,0.0113986,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.9110988,12.86606,0.010952,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.9223569,12.87744,0.0113733,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.9335962,12.88836,0.0109234,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.9444793,12.89947,0.011107,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.955763,12.91061,0.0111375,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.9667022,12.92157,0.010968,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.9775193,12.93255,0.0109758,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791654.9892923,12.94427,0.0117223,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.000078,12.95507,0.0107994,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.0119952,12.96687,0.0117964,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.0222609,12.9773,0.0104343,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.0334446,12.98828,0.0109798,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.0442728,12.99931,0.0110294,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.0556683,13.01043,0.0111171,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.0667715,13.02174,0.0113159,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.0783604,13.03319,0.0114458,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.08883,13.04384,0.0106474,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.0999837,13.055,0.0111651,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.1112887,13.06626,0.0112568,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.122183,13.07724,0.0109797,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.1337641,13.0887,0.0114645,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.1446873,13.09967,0.0109639,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.156155,13.11083,0.0111617,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.1666398,13.12163,0.0107985,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.1775998,13.13262,0.0109892,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.1890018,13.14398,0.0113632,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.1998021,13.15485,0.010869,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.2111519,13.16613,0.0112803,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.2221424,13.17714,0.0110066,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.2334649,13.18842,0.0112828,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.2444019,13.19948,0.0110608,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.2557776,13.21065,0.0111669,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.2667076,13.22169,0.011049,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.2779662,13.23284,0.0111493,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.2891884,13.24411,0.0112663,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.3002219,13.25507,0.0109567,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.3120189,13.26699,0.011926,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.3220368,13.27708,0.0100836,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.3332138,13.2882,0.0111269,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.3444263,13.29944,0.0112347,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.355885,13.31062,0.0111842,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.3672346,13.32195,0.0113257,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.3776868,13.33271,0.0107623,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.3890354,13.34396,0.011251,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.39992,13.35491,0.0109449,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.4111013,13.36611,0.0112034,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.4224579,13.37749,0.0113824,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.4337232,13.38858,0.0110836,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.4443247,13.39927,0.0106951,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.4556055,13.41051,0.011238,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.4668834,13.42189,0.0113798,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.4776583,13.43265,0.0107589,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.4893562,13.44421,0.0115634,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.5000822,13.45507,0.0108579,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.5112078,13.4661,0.0110328,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.5222865,13.47726,0.0111587,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.5332239,13.48818,0.010925,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.5444062,13.4993,0.0111122,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.558543,13.5104,0.0111037,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.569914,13.52457,0.0141718,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.5849704,13.5399,0.0153263,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.5896757,13.54447,0.0045722,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.6001305,13.5549,0.0104321,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.6112635,13.5662,0.0112931,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.6221229,13.57712,0.0109212,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.6336394,13.58845,0.0113359,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.6444109,13.5994,0.0109449,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.6564848,13.61122,0.0118242,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.6671516,13.62199,0.0107648,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.6780326,13.63298,0.0109967,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.6892302,13.64387,0.0108887,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.7001774,13.65501,0.0111332,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.7116392,13.6664,0.0113923,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.7221415,13.67713,0.010736,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.7335555,13.68828,0.0111427,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.7445795,13.69947,0.0111912,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.7559309,13.71069,0.0112173,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.7666199,13.72162,0.0109344,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.7777396,13.73267,0.0110518,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.7893698,13.7439,0.0112325,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.8004231,13.7553,0.0113975,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.8112339,13.76614,0.0108361,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.8223715,13.77724,0.0111049,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.8337488,13.78857,0.0113265,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.8442057,13.79926,0.0106885,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.855457,13.81038,0.0111239,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.8672828,13.82217,0.011786,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.8777836,13.83258,0.0104123,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.8889962,13.8439,0.0113181,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.9001427,13.85523,0.0113342,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.9117903,13.86669,0.0114583,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.9225166,13.87744,0.0107532,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
791655.9335159,13.88843,0.0109836,0,None,,-Infinity,-Infinity,,,,Unknown,,hey everyone
