absoluteTime,trialTime,deltaTime,trialIndex,xPos,yPos,zPos,xRot,yRot,zRot,conditionType,currentText,targetText
791643.2825134,1.237649,0.0138949,0,-0.02193306,1.135055,-1.253751,0.1032934,0.07032768,-0.00932577,Unknown,,hey everyone
791643.2973101,1.252325,0.0146759,0,-0.02195547,1.135069,-1.253755,0.1032419,0.07033066,-0.009325896,Unknown,,hey everyone
791643.3123525,1.267049,0.0147245,0,-0.0220447,1.135063,-1.253774,0.1031835,0.0703221,-0.009302402,Unknown,,hey everyone
791643.3263431,1.281318,0.0142693,0,-0.0220992,1.135052,-1.253795,0.1031258,0.07033857,-0.00927968,Unknown,,hey everyone
791643.3408048,1.295865,0.0145462,0,-0.02213649,1.135041,-1.253776,0.103122,0.07033025,-0.009265156,Unknown,,hey everyone
791643.3549091,1.309693,0.0138279,0,-0.02214646,1.135037,-1.253762,0.1031179,0.07035368,-0.009233931,Unknown,,hey everyone
791643.3693065,1.324207,0.0145143,0,-0.02215809,1.135015,-1.253756,0.1031313,0.07038298,-0.009216923,Unknown,,hey everyone
791643.3829574,1.338107,0.0139003,0,-0.02222432,1.134938,-1.253763,0.1031253,0.07045073,-0.009137811,Unknown,,hey everyone
791643.3972363,1.352245,0.014138,0,-0.02220975,1.134934,-1.253732,0.1031297,0.0705555,-0.009052409,Unknown,,hey everyone
791643.411761,1.366623,0.0143777,0,-0.02218688,1.134929,-1.253699,0.1031677,0.07062865,-0.009015694,Unknown,,hey everyone
791643.4254598,1.380332,0.0137088,0,-0.02218031,1.13481,-1.253718,0.1031797,0.07071379,-0.009005876,Unknown,,hey everyone
791643.4389304,1.394022,0.0136903,0,-0.02215678,1.134807,-1.253668,0.1031518,0.07083041,-0.009006835,Unknown,,hey everyone
791643.4533085,1.408051,0.0140291,0,-0.0221374,1.134814,-1.253615,0.1031621,0.07091592,-0.009014583,Unknown,,hey everyone
791643.4667056,1.421715,0.0136643,0,-0.02217112,1.134823,-1.253587,0.1031685,0.07098448,-0.009000051,Unknown,,hey everyone
791643.4804541,1.43554,0.013825,0,-0.0221678,1.134829,-1.25354,0.1032385,0.07101288,-0.008971841,Unknown,,hey everyone
791643.4938748,1.448907,0.0133668,0,-0.02216235,1.134823,-1.25349,0.1033035,0.07102033,-0.008958333,Unknown,,hey everyone
791643.5075541,1.46255,0.0136431,0,-0.02215665,1.1348,-1.25345,0.1033458,0.07101637,-0.00899748,Unknown,,hey everyone
791643.5220803,1.477032,0.0144817,0,-0.02214799,1.134769,-1.253409,0.1033508,0.07107789,-0.009012603,Unknown,,hey everyone
791643.5351796,1.490024,0.0129924,0,-0.02210553,1.134792,-1.253347,0.1033295,0.07114846,-0.009016227,Unknown,,hey everyone
791643.5479856,1.503014,0.0129895,0,-0.02209383,1.134758,-1.253332,0.103318,0.0712196,-0.008987515,Unknown,,hey everyone
791643.5694599,1.519471,0.016457,0,-0.02208865,1.134706,-1.253361,0.1033104,0.07127523,-0.008956071,Unknown,,hey everyone
791643.5746351,1.529634,0.0101635,0,-0.0220728,1.134673,-1.253348,0.1033142,0.07134297,-0.008889291,Unknown,,hey everyone
791643.5881633,1.543009,0.0133751,0,-0.02203151,1.13469,-1.253325,0.1032992,0.07137948,-0.008845652,Unknown,,hey everyone
791643.6014066,1.556451,0.0134416,0,-0.02208161,1.134639,-1.253359,0.1032462,0.07146678,-0.008809911,Unknown,,hey everyone
791643.6144593,1.569496,0.0130445,0,-0.02206766,1.134612,-1.25335,0.1032359,0.07154377,-0.0087687,Unknown,,hey everyone
791643.6274586,1.58249,0.0129944,0,-0.02207404,1.134589,-1.25337,0.1031968,0.07162444,-0.008724184,Unknown,,hey everyone
791643.6405067,1.595552,0.0130621,0,-0.02210042,1.134546,-1.253398,0.1032034,0.07167775,-0.008686421,Unknown,,hey everyone
791643.6538653,1.608828,0.0132759,0,-0.02208538,1.134534,-1.253408,0.1032048,0.07174566,-0.008661762,Unknown,,hey everyone
791643.6675265,1.622383,0.0135549,0,-0.02202493,1.134625,-1.25338,0.103192,0.07180469,-0.0086649,Unknown,,hey everyone
791643.679859,1.63461,0.0122274,0,-0.02206237,1.134583,-1.253416,0.1031835,0.07183987,-0.008694406,Unknown,,hey everyone
791643.6927678,1.647787,0.0131765,0,-0.02204709,1.134588,-1.25343,0.1031913,0.07190281,-0.008699302,Unknown,,hey everyone
791643.705137,1.660046,0.0122596,0,-0.02203052,1.134591,-1.253445,0.1032086,0.07194325,-0.008706096,Unknown,,hey everyone
791643.717802,1.672945,0.0128992,0,-0.02203855,1.134578,-1.253465,0.1032074,0.07198232,-0.008672921,Unknown,,hey everyone
791643.7313805,1.686358,0.0134122,0,-0.02201869,1.134584,-1.253483,0.1032107,0.07200271,-0.008646519,Unknown,,hey everyone
791643.7434779,1.698487,0.0121292,0,-0.02201576,1.134593,-1.253514,0.1032018,0.07203848,-0.008615103,Unknown,,hey everyone
791643.7572948,1.712165,0.013678,0,-0.02200402,1.134583,-1.253531,0.1031951,0.07211003,-0.008606552,Unknown,,hey everyone
791643.7692054,1.72414,0.0119752,0,-0.02199839,1.13454,-1.253544,0.1032294,0.07214896,-0.008616631,Unknown,,hey everyone
791643.781313,1.736402,0.0122623,0,-0.02199378,1.134522,-1.253544,0.1032119,0.07220236,-0.00862601,Unknown,,hey everyone
791643.7937687,1.748736,0.0123335,0,-0.02198006,1.134507,-1.253556,0.1032184,0.07223382,-0.008630468,Unknown,,hey everyone
791643.8066687,1.761653,0.0129171,0,-0.02197562,1.13449,-1.253587,0.1031921,0.07230943,-0.008597275,Unknown,,hey everyone
791643.8183468,1.77343,0.0117773,0,-0.0219642,1.134474,-1.253588,0.1032061,0.07236249,-0.008563387,Unknown,,hey everyone
791643.830996,1.786003,0.0125723,0,-0.02195334,1.134463,-1.253615,0.1032353,0.07239916,-0.008527474,Unknown,,hey everyone
791643.8433023,1.798333,0.0123302,0,-0.02196517,1.134496,-1.253612,0.1032585,0.07244525,-0.008456905,Unknown,,hey everyone
791643.8565094,1.81147,0.0131373,0,-0.02197013,1.134489,-1.253638,0.1032724,0.07256208,-0.008409746,Unknown,,hey everyone
791643.8683106,1.823236,0.0117662,0,-0.02196834,1.13453,-1.253631,0.1032556,0.07265338,-0.008377593,Unknown,,hey everyone
791643.8798025,1.834866,0.0116299,0,-0.02198517,1.134526,-1.253648,0.1032584,0.07271528,-0.008355058,Unknown,,hey everyone
791643.8921826,1.84715,0.012284,0,-0.02198828,1.134541,-1.253673,0.1032486,0.07276328,-0.008351764,Unknown,,hey everyone
791643.9040131,1.859133,0.0119823,0,-0.0220387,1.134485,-1.2537,0.103258,0.07280746,-0.008361677,Unknown,,hey everyone
791643.9172903,1.872172,0.0130395,0,-0.02204174,1.134515,-1.253699,0.1032614,0.07282854,-0.008324039,Unknown,,hey everyone
791643.9283056,1.883343,0.0111711,0,-0.02204959,1.134532,-1.253705,0.1032279,0.07282632,-0.008287957,Unknown,,hey everyone
791643.9402567,1.895357,0.0120137,0,-0.02208816,1.134554,-1.253705,0.1032024,0.07281022,-0.008256278,Unknown,,hey everyone
791643.9523012,1.907267,0.0119099,0,-0.02210242,1.134571,-1.253703,0.103148,0.07278541,-0.008253804,Unknown,,hey everyone
791643.9641941,1.919249,0.0119819,0,-0.02212883,1.134577,-1.253703,0.1030869,0.07278188,-0.008257389,Unknown,,hey everyone
791643.9762022,1.931198,0.0119499,0,-0.02213186,1.134606,-1.253667,0.103064,0.07274815,-0.008269188,Unknown,,hey everyone
791643.9884361,1.943409,0.0122106,0,-0.0221445,1.134609,-1.253651,0.1030672,0.07273695,-0.008272788,Unknown,,hey everyone
791644.000427,1.955239,0.0118297,0,-0.0221633,1.134582,-1.253634,0.1030595,0.07269067,-0.008293349,Unknown,,hey everyone
791644.0125812,1.967461,0.0122224,0,-0.02216711,1.134574,-1.253616,0.1031088,0.07265916,-0.008284697,Unknown,,hey everyone
791644.0236003,1.978658,0.0111969,0,-0.022219,1.134543,-1.253602,0.1031368,0.07266844,-0.008259307,Unknown,,hey everyone
791644.0355077,1.990211,0.0115529,0,-0.02221632,1.134539,-1.253582,0.1031497,0.07265349,-0.00824427,Unknown,,hey everyone
791644.0468653,2.001838,0.0116268,0,-0.02226241,1.134483,-1.253582,0.1031609,0.07264256,-0.008228723,Unknown,,hey everyone
791644.058408,2.013499,0.0116611,0,-0.0223166,1.134457,-1.253607,0.1031525,0.07265788,-0.008192309,Unknown,,hey everyone
791644.0700883,2.024951,0.0114522,0,-0.02229895,1.134475,-1.253575,0.1031276,0.07270268,-0.008139172,Unknown,,hey everyone
